"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.931696835E2,-2.425410461E1,1.990814209E0,-4.248714447E1
1.932196835E2,-2.507110977E1,8.635177612E-1,-4.248143005E1
1.932696835E2,-2.571641159E1,3.472869873E0,-4.153917694E1
1.933196835E2,-2.577043915E1,2.388252258E0,-4.222608566E1
1.933696835E2,-2.558125687E1,3.339355469E0,-4.279481125E1
1.934196835E2,-2.528177261E1,2.703269958E0,-4.082701874E1
1.934696835E2,-2.481160736E1,3.373176575E0,-4.278813553E1
1.935196835E2,-2.507211304E1,4.453117371E0,-4.280319595E1
1.935696835E2,-2.589864349E1,3.008087158E0,-4.237435913E1
1.936196835E2,-2.494942856E1,3.510238647E0,-4.181222153E1
1.936696835E2,-2.663188934E1,3.586715698E0,-4.140909576E1
1.937196835E2,-2.516014862E1,2.257331848E0,-4.207911682E1
1.937696835E2,-2.511297607E1,3.020675659E0,-4.068936539E1
1.938196835E2,-2.434314346E1,3.384620667E0,-4.208483124E1
1.938696835E2,-2.673294449E1,4.996467590E0,-4.226551819E1
1.939196835E2,-2.434999847E1,3.063346863E0,-4.138198853E1
1.939696835E2,-2.450098801E1,3.548233032E0,-4.320681763E1
1.940196835E2,-2.572308350E1,3.481719971E0,-4.223847580E1
1.940696835E2,-2.526396179E1,3.505554199E0,-4.251419067E1
1.941196835E2,-2.433628845E1,3.705886841E0,-4.278767014E1
1.941696835E2,-2.418797302E1,3.224555969E0,-4.124256897E1
1.942196835E2,-2.562193680E1,2.237037659E0,-4.208312225E1
1.942696835E2,-2.495361710E1,3.185424805E0,-4.082965851E1
1.943196835E2,-2.558143997E1,3.009231567E0,-4.139266968E1
1.943696835E2,-2.437029648E1,2.594726562E0,-4.137667847E1
1.944196835E2,-2.530464172E1,2.403236389E0,-4.180250168E1
1.944696835E2,-2.492379761E1,3.971786499E0,-4.125809097E1
1.945196835E2,-2.571614075E1,3.968048096E0,-4.364238739E1
1.945696835E2,-2.571614075E1,3.968048096E0,-4.364238739E1
1.946196835E2,-2.740821075E1,3.561737061E0,-4.211507034E1
1.946696835E2,-2.610278320E1,1.581283569E0,-4.124088669E1
1.947196835E2,-2.485495758E1,2.274398804E0,-4.235616302E1
1.947696835E2,-2.416349030E1,4.017997742E0,-4.223043823E1
1.948196835E2,-2.455279922E1,1.634773254E0,-4.010865784E1
1.948696835E2,-2.530179596E1,2.729820251E0,-4.292491913E1
1.949196835E2,-2.484810257E1,2.595672607E0,-4.305900574E1
1.949696835E2,-2.506810760E1,4.447807312E0,-4.238361359E1
1.950196835E2,-2.428483582E1,4.959114075E0,-4.308155060E1
1.950696835E2,-2.656990814E1,1.568069458E0,-4.180433273E1
1.951196835E2,-2.394356918E1,2.000808716E0,-4.220475769E1
1.951696835E2,-2.346843719E1,2.003402710E0,-4.080215073E1
1.952196835E2,-2.577293015E1,2.721916199E0,-4.390794754E1
1.952696835E2,-2.649273300E1,3.447898865E0,-4.224515152E1
1.953196835E2,-2.557458115E1,3.330505371E0,-4.209551239E1
1.953696835E2,-2.487944031E1,1.480957031E0,-4.136829376E1
1.954196835E2,-2.558411026E1,3.012771606E0,-4.167238998E1
1.954696835E2,-2.403795242E1,3.401695251E0,-4.236188126E1
1.955196835E2,-2.418797302E1,3.224555969E0,-4.124256897E1
1.955696835E2,-2.506543732E1,4.444267273E0,-4.210389709E1
1.956196835E2,-2.605542755E1,2.674758911E0,-4.125327682E1
1.956696835E2,-2.526147461E1,3.171890259E0,-4.083232880E1
1.957196835E2,-2.648872757E1,3.442588806E0,-4.182556915E1
1.957696835E2,-2.618611908E1,3.628250122E0,-4.308341217E1
1.958196835E2,-2.511279297E1,3.350799561E0,-4.209150696E1
1.958696835E2,-2.492227936E1,4.300140381E0,-4.252037048E1
1.959196835E2,-2.480342102E1,3.692672729E0,-4.335111618E1
1.959696835E2,-2.530864716E1,2.408546448E0,-4.222208023E1
1.960196835E2,-2.478072739E1,3.662582397E0,-4.097349548E1
1.960696835E2,-2.525194931E1,3.489624023E0,-4.125545120E1
1.961196835E2,-2.518711853E1,1.797554016E0,-4.277310562E1
1.961696835E2,-2.464047241E1,9.922790527E-2,-4.218885803E1
1.962196835E2,-2.351979828E1,9.152374268E-1,-4.120934296E1
1.962696835E2,-2.526396179E1,3.505554199E0,-4.251419067E1
1.963196835E2,-2.400145721E1,4.179206848E0,-4.209101105E1
1.963696835E2,-2.480778503E1,3.037742615E0,-4.096641541E1
1.964196835E2,-2.518044281E1,1.788703918E0,-4.207380676E1
1.964696835E2,-2.599711990E1,4.249244690E0,-4.224999619E1
1.965196835E2,-2.435667038E1,3.072196960E0,-4.208129120E1
1.965696835E2,-2.502375412E1,1.956993103E0,-4.249382019E1
1.966196835E2,-2.587176514E1,3.302810669E0,-4.097930145E1
1.966696835E2,-2.535600281E1,1.315071106E0,-4.220969009E1
1.967196835E2,-2.535600281E1,1.315071106E0,-4.220969009E1
1.967696835E2,-2.533312988E1,1.615104675E0,-4.123421097E1
1.968196835E2,-2.533312988E1,1.615104675E0,-4.123421097E1
1.968696835E2,-2.455680466E1,1.640083313E0,-4.052823639E1
1.969196835E2,-2.623365402E1,2.204666138E0,-4.166888046E1
1.969696835E2,-2.512232208E1,3.033065796E0,-4.166838455E1
1.970196835E2,-2.524794388E1,3.484313965E0,-4.083586884E1
1.970696835E2,-2.423559570E1,1.635910034E0,-3.912696838E1
1.971196835E2,-2.451184845E1,3.232269287E0,-4.292355347E1
1.971696835E2,-2.566229248E1,4.722549438E0,-4.155333710E1
1.972196835E2,-2.423808670E1,1.969573975E0,-4.080882645E1
1.972696835E2,-2.475775909E1,4.127677917E0,-4.069908524E1
1.973196835E2,-2.504413986E1,1.323295593E0,-4.178744125E1
1.973696835E2,-2.518311310E1,1.792243958E0,-4.235352325E1
1.974196835E2,-2.409626007E1,1.827209473E0,-4.136516190E1
1.974696835E2,-2.499411774E1,2.413230896E0,-4.152011108E1
1.975196835E2,-2.427449036E1,1.357116699E0,-4.178076935E1
1.975696835E2,-2.668610001E1,2.171981812E0,-4.069386673E1
1.976196835E2,-2.511546326E1,3.354339600E0,-4.237122345E1
1.976696835E2,-2.515614700E1,2.252021790E0,-4.165953445E1
1.977196835E2,-2.481179047E1,3.043052673E0,-4.138599396E1
1.977696835E2,-2.423808670E1,1.969573975E0,-4.080882645E1
1.978196835E2,-2.529111481E1,2.715660095E0,-4.180604172E1
1.978696835E2,-2.399460220E1,4.500473022E0,-4.279385376E1
1.979196835E2,-2.482113266E1,3.055442810E0,-4.236501312E1
1.979696835E2,-2.438649368E1,2.285842896E0,-4.165286255E1
1.980196835E2,-2.421111679E1,2.429351807E0,-4.011483765E1
1.980696835E2,-2.429878998E1,8.937988281E-1,-4.219503784E1
1.981196835E2,-2.616342545E1,3.598159790E0,-4.070579147E1
1.981696835E2,-2.592579651E1,2.218193054E0,-4.166621017E1
1.982196835E2,-2.584461594E1,4.092712402E0,-4.168745041E1
1.982696835E2,-2.594581985E1,2.244743347E0,-4.376411057E1
1.983196835E2,-2.648606110E1,3.439048767E0,-4.154585266E1
1.983696835E2,-2.457282257E1,1.661323547E0,-4.220655823E1
1.984196835E2,-2.395977020E1,1.691925049E0,-4.248093414E1
1.984696835E2,-2.481160736E1,3.373176575E0,-4.278813553E1
1.985196835E2,-2.494942856E1,3.510238647E0,-4.181222153E1
1.985696835E2,-2.507229614E1,4.123001099E0,-4.140105438E1
1.986196835E2,-2.511546326E1,3.354339600E0,-4.237122345E1
1.986696835E2,-2.574756622E1,2.688285828E0,-4.125060654E1
1.987196835E2,-2.452146149E1,2.749488831E0,-4.179936600E1
1.987696835E2,-2.453499222E1,2.437065125E0,-4.179582596E1
1.988196835E2,-2.453499222E1,2.437065125E0,-4.179582596E1
1.988696835E2,-2.706809998E1,9.353179932E-1,-4.278027344E1
1.989196835E2,-2.622012329E1,2.517089844E0,-4.167242050E1
1.989696835E2,-2.655371094E1,1.876953125E0,-4.152815247E1
1.990196835E2,-2.452813721E1,2.758338928E0,-4.249866486E1
1.990696835E2,-2.403128052E1,3.392845154E0,-4.166258240E1
1.991196835E2,-2.441097260E1,1.492401123E0,-4.066499329E1
1.991696835E2,-2.432961273E1,3.697036743E0,-4.208837128E1
1.992196835E2,-2.559478760E1,3.026931763E0,-4.279127121E1
1.992696835E2,-2.553675461E1,4.106246948E0,-4.168478012E1
1.993196835E2,-2.653341675E1,2.345581055E0,-4.153346252E1
1.993696835E2,-2.432294083E1,3.688186646E0,-4.138906860E1
1.994196835E2,-2.494694138E1,3.176574707E0,-4.013036346E1
1.994696835E2,-2.501441193E1,1.944602966E0,-4.151480103E1
1.995196835E2,-2.437296677E1,2.598266602E0,-4.165640259E1
1.995696835E2,-2.481160736E1,3.373176575E0,-4.278813553E1
1.996196835E2,-2.493313980E1,3.984176636E0,-4.223711014E1
1.996696835E2,-2.664523697E1,3.604415894E0,-4.280769348E1
1.997196835E2,-2.530847168E1,2.738670349E0,-4.362422180E1
1.997696835E2,-2.579740906E1,1.928474426E0,-4.292007446E1
1.998196835E2,-2.573910522E1,3.502960205E0,-4.391679764E1
1.998696835E2,-2.434332275E1,3.054496765E0,-4.068269348E1
1.999196835E2,-2.478740311E1,3.671432495E0,-4.167279434E1
1.999696835E2,-2.683708954E1,2.656860352E0,-4.251869202E1
2.000196835E2,-2.592294312E1,2.544776917E0,-4.278863144E1
2.000696835E2,-2.562487793E1,1.745399475E0,-4.025962830E1
2.001196835E2,-2.513299942E1,3.047225952E0,-4.278726578E1
2.001696835E2,-2.700330353E1,2.170837402E0,-4.167555618E1
2.002196835E2,-2.483475494E1,2.577972412E0,-4.166040802E1
2.002696835E2,-2.526396179E1,3.505554199E0,-4.251419067E1
2.003196835E2,-2.530864716E1,2.408546448E0,-4.222208023E1
2.003696835E2,-2.612164688E1,1.275939941E0,-4.179678726E1
2.004196835E2,-2.578406143E1,1.910774231E0,-4.152147675E1
2.004696835E2,-2.454834366E1,2.454765320E0,-4.319442749E1
2.005196835E2,-2.525880432E1,3.168350220E0,-4.055261230E1
2.005696835E2,-2.623347092E1,2.534790039E0,-4.307102203E1
2.006196835E2,-2.625794983E1,1.741348267E0,-4.208315277E1
2.006696835E2,-2.456348038E1,1.648933411E0,-4.122753906E1
2.007196835E2,-2.532894516E1,1.939918518E0,-4.221677017E1
2.007696835E2,-2.526129150E1,3.502014160E0,-4.223447037E1
2.008196835E2,-2.531960297E1,1.927528381E0,-4.123775101E1
2.008696835E2,-2.591626740E1,2.535926819E0,-4.208933258E1
2.009196835E2,-2.591626740E1,2.535926819E0,-4.208933258E1
2.009696835E2,-2.569878387E1,3.945037842E0,-4.182420731E1
2.010196835E2,-2.488878250E1,1.493347168E0,-4.234731293E1
2.010696835E2,-2.488878250E1,1.493347168E0,-4.234731293E1
2.011196835E2,-2.594609070E1,1.749565125E0,-4.166090012E1
2.011696835E2,-2.393022156E1,1.983108521E0,-4.080615616E1
2.012196835E2,-2.438364410E1,2.612426758E0,-4.277528381E1
2.012696835E2,-2.479825974E1,3.355476379E0,-4.138953400E1
2.013196835E2,-2.562193680E1,2.237037659E0,-4.208312225E1
2.013696835E2,-2.437963867E1,2.607116699E0,-4.235569763E1
2.014196835E2,-2.681840134E1,2.632080078E0,-4.056065369E1
2.014696835E2,-2.453499222E1,2.437065125E0,-4.179582596E1
2.015196835E2,-2.652255249E1,2.661544800E0,-4.181671906E1
2.015696835E2,-2.360731506E1,2.637405396E0,-4.206930542E1
2.016196835E2,-2.515596390E1,2.582145691E0,-4.306167603E1
2.016696835E2,-2.738791656E1,4.030372620E0,-4.212038040E1
2.017196835E2,-2.452146149E1,2.749488831E0,-4.179936600E1
2.017696835E2,-2.564490128E1,1.771949768E0,-4.235752869E1
2.018196835E2,-2.577711487E1,2.397102356E0,-4.292538452E1
2.018696835E2,-2.452546692E1,2.754798889E0,-4.221894836E1
2.019196835E2,-2.483875656E1,2.583282471E0,-4.207998657E1
2.019696835E2,-2.527482224E1,3.189590454E0,-4.223093033E1
2.020196835E2,-2.599979019E1,4.252784729E0,-4.252971649E1
2.020696835E2,-2.519245911E1,1.804634094E0,-4.333254623E1
2.021196835E2,-2.664523697E1,3.604415894E0,-4.280769348E1
2.021696835E2,-2.457264328E1,1.991447449E0,-4.360869598E1
2.022196835E2,-2.503461456E1,1.641029358E0,-4.221055984E1
2.022696835E2,-2.485228729E1,2.270858765E0,-4.207644653E1
2.023196835E2,-2.440679169E1,1.817214966E0,-4.164755249E1
2.023696835E2,-2.484142685E1,2.586822510E0,-4.235970306E1
2.024196835E2,-2.516281891E1,2.260871887E0,-4.235883331E1
2.024696835E2,-2.508190918E1,3.640205383E0,-4.027686310E1
2.025196835E2,-2.561775208E1,2.561851501E0,-4.306568146E1
2.025696835E2,-2.586223984E1,3.620536804E0,-4.140242004E1
2.026196835E2,-2.573260880E1,3.163986206E0,-4.181535721E1
2.026696835E2,-2.522746658E1,4.283065796E0,-4.224332047E1
2.027196835E2,-2.480075073E1,3.689132690E0,-4.307139587E1
2.027696835E2,-2.567178345E1,1.477226257E0,-4.375259018E1
2.028196835E2,-2.441079330E1,1.822525024E0,-4.206713104E1
2.028696835E2,-2.430264664E1,4.156822205E0,-4.139437866E1
2.029196835E2,-2.390974808E1,2.781860352E0,-4.221360779E1
2.029696835E2,-2.562042236E1,2.565391541E0,-4.334540176E1
2.030196835E2,-2.562042236E1,2.565391541E0,-4.334540176E1
2.030696835E2,-2.442726517E1,1.018463135E0,-4.024010086E1
2.031196835E2,-2.453232574E1,2.433525085E0,-4.151610565E1
2.031696835E2,-2.440412140E1,1.813674927E0,-4.136782837E1
2.032196835E2,-2.419731522E1,3.236946106E0,-4.222158813E1
2.032696835E2,-2.611461639E1,1.927337646E0,-4.390176773E1
2.033196835E2,-2.580426407E1,1.607200623E0,-4.221723557E1
2.033696835E2,-2.615914536E1,4.088035583E0,-4.238941956E1
2.034196835E2,-2.439717102E1,2.300003052E0,-4.277174377E1
2.034696835E2,-2.601732254E1,3.945671082E0,-4.294575500E1
2.035196835E2,-2.615914536E1,4.088035583E0,-4.238941956E1
2.035696835E2,-2.557057953E1,3.325195312E0,-4.167593002E1
2.036196835E2,-2.486190414E1,1.788070679E0,-4.095225525E1
2.036696835E2,-2.329945755E1,2.650932312E0,-4.206663513E1
2.037196835E2,-2.516682434E1,2.266181946E0,-4.277841568E1
2.037696835E2,-2.484142685E1,2.586822510E0,-4.235970306E1
2.038196835E2,-2.537896729E1,8.499832153E-1,-4.248410034E1
2.038696835E2,-2.507796478E1,5.422439575E-1,-4.177859116E1
2.039196835E2,-2.508831406E1,4.144241333E0,-4.307937622E1
2.039696835E2,-2.656038284E1,1.885803223E0,-4.222745132E1
2.040196835E2,-2.496029282E1,3.194274902E0,-4.152896118E1
2.040696835E2,-2.622697830E1,2.195816040E0,-4.096958160E1
2.041196835E2,-2.562193680E1,2.237037659E0,-4.208312225E1
2.041696835E2,-2.612832260E1,1.284790039E0,-4.249608612E1
2.042196835E2,-2.575690842E1,2.700675964E0,-4.222962570E1
2.042696835E2,-2.456196213E1,1.977287292E0,-4.248981476E1
2.043196835E2,-2.514661789E1,2.569755554E0,-4.208265686E1
2.043696835E2,-2.567205429E1,9.820480347E-1,-4.164937973E1
2.044196835E2,-2.626462555E1,1.750198364E0,-4.278245163E1
2.044696835E2,-2.589178848E1,3.329360962E0,-4.307720184E1
2.045196835E2,-2.571614075E1,3.968048096E0,-4.364238739E1
2.045696835E2,-2.608096695E1,2.378265381E0,-4.250847626E1
2.046196835E2,-2.441097260E1,1.492401123E0,-4.066499329E1
2.046696835E2,-2.438364410E1,2.612426758E0,-4.277528381E1
2.047196835E2,-2.527081680E1,3.184280396E0,-4.181135178E1
2.047696835E2,-2.498325348E1,2.729194641E0,-4.180337143E1
2.048196835E2,-2.580426407E1,1.607200623E0,-4.221723557E1
2.048696835E2,-2.671306992E1,1.712203979E0,-4.138785553E1
2.049196835E2,-2.402442169E1,3.714111328E0,-4.236541748E1
2.049696835E2,-2.358702087E1,3.106025696E0,-4.207461548E1
2.050196835E2,-2.698710251E1,2.479721069E0,-4.139937592E1
2.050696835E2,-2.425143433E1,1.987274170E0,-4.220742798E1
2.051196835E2,-2.425143433E1,1.987274170E0,-4.220742798E1
2.051696835E2,-2.410560226E1,1.839599609E0,-4.234418106E1
2.052196835E2,-2.451879501E1,2.745948792E0,-4.151964569E1
2.052696835E2,-2.426247787E1,1.341186523E0,-4.052202606E1
2.053196835E2,-2.426247787E1,1.341186523E0,-4.052202606E1
2.053696835E2,-2.513299942E1,3.047225952E0,-4.278726578E1
2.054196835E2,-2.565176010E1,1.450675964E0,-4.165468979E1
2.054696835E2,-2.487543488E1,1.475646973E0,-4.094871521E1
2.055196835E2,-2.435248947E1,3.397010803E0,-4.306385040E1
2.055696835E2,-2.604714203E1,3.159309387E0,-4.251732635E1
2.056196835E2,-2.387858963E1,3.566444397E0,-4.250217438E1
2.056696835E2,-2.569611740E1,3.941497803E0,-4.154448700E1
2.057196835E2,-2.434581375E1,3.388160706E0,-4.236454773E1
2.057696835E2,-2.674261856E1,1.421020508E0,-4.306263733E1
2.058196835E2,-2.452546692E1,2.754798889E0,-4.221894836E1
2.058696835E2,-2.402861023E1,3.389305115E0,-4.138285828E1
2.059196835E2,-2.395461273E1,1.354721069E0,-4.051935577E1
2.059696835E2,-2.421760941E1,2.768325806E0,-4.221627808E1
2.060196835E2,-2.561793518E1,2.231727600E0,-4.166353989E1
2.060696835E2,-2.569344711E1,3.937957764E0,-4.126476669E1
2.061196835E2,-2.558411026E1,3.012771606E0,-4.167238998E1
2.061696835E2,-2.452546692E1,2.754798889E0,-4.221894836E1
2.062196835E2,-2.419998550E1,3.240486145E0,-4.250130463E1
2.062696835E2,-2.496010971E1,3.524398804E0,-4.293109894E1
2.063196835E2,-2.497791672E1,2.722114563E0,-4.124393082E1
2.063696835E2,-2.497364044E1,3.211975098E0,-4.292755890E1
2.064196835E2,-2.340764236E1,3.244224548E0,-4.011701202E1
2.064696835E2,-2.388972473E1,2.755310059E0,-4.011570740E1
2.065196835E2,-2.393689728E1,1.991958618E0,-4.150545502E1
2.065696835E2,-2.623098373E1,2.201126099E0,-4.138916016E1
2.066196835E2,-2.532894516E1,1.939918518E0,-4.221677017E1
2.066696835E2,-2.421360397E1,2.763015747E0,-4.179669952E1
2.067196835E2,-2.595027542E1,1.424751282E0,-4.067834091E1
2.067696835E2,-2.584443283E1,4.422828674E0,-4.308959198E1
2.068196835E2,-2.499660492E1,2.746894836E0,-4.320197296E1
2.068696835E2,-2.512232208E1,3.033065796E0,-4.166838455E1
2.069196835E2,-2.441079330E1,1.822525024E0,-4.206713104E1
2.069696835E2,-2.446449280E1,4.325744629E0,-4.293594360E1
2.070196835E2,-2.359396744E1,2.619705200E0,-4.067070770E1
2.070696835E2,-2.625394821E1,1.736038208E0,-4.166357040E1
2.071196835E2,-2.454834366E1,2.454765320E0,-4.319442749E1
2.071696835E2,-2.446734238E1,3.999160767E0,-4.181352615E1
2.072196835E2,-2.439049530E1,2.291152954E0,-4.207244110E1
2.072696835E2,-2.439049530E1,2.291152954E0,-4.207244110E1
2.073196835E2,-2.507923889E1,3.636665344E0,-3.999714661E1
2.073696835E2,-2.326163101E1,3.426666260E0,-4.165590668E1
2.074196835E2,-2.326163101E1,3.426666260E0,-4.165590668E1
2.074696835E2,-2.504814529E1,1.328605652E0,-4.220701981E1
2.075196835E2,-2.450116730E1,3.218109131E0,-4.180467606E1
2.075696835E2,-2.391926956E1,2.464126587E0,-4.179048920E1
2.076196835E2,-2.359663773E1,2.623245239E0,-4.095042419E1
2.076696835E2,-2.695594788E1,3.264305115E0,-4.168794250E1
2.077196835E2,-2.669277573E1,2.180831909E0,-4.139316559E1
2.077696835E2,-2.435667038E1,3.072196960E0,-4.208129120E1
2.078196835E2,-2.617944336E1,3.619400024E0,-4.238410950E1
2.078696835E2,-2.485228729E1,2.270858765E0,-4.207644653E1
2.079196835E2,-2.619297028E1,3.306983948E0,-4.238056946E1
2.079696835E2,-2.604046631E1,3.150459290E0,-4.181802750E1
2.080196835E2,-2.579073334E1,1.919624329E0,-4.222077560E1
2.080696835E2,-2.512899399E1,3.041915894E0,-4.236768341E1
2.081196835E2,-2.558411026E1,3.012771606E0,-4.167238998E1
2.081696835E2,-2.418378448E1,3.549369812E0,-4.222512817E1
2.082196835E2,-2.417711258E1,3.540519714E0,-4.152582550E1
2.082696835E2,-2.424742889E1,1.981964111E0,-4.178784943E1
2.083196835E2,-2.510211563E1,3.336639404E0,-4.097262573E1
2.083696835E2,-2.511279297E1,3.350799561E0,-4.209150696E1
2.084196835E2,-2.560840607E1,2.549461365E0,-4.208666229E1
2.084696835E2,-2.448497009E1,3.526992798E0,-4.152849579E1
2.085196835E2,-2.668591690E1,2.502105713E0,-4.209600830E1
2.085696835E2,-2.569344711E1,3.937957764E0,-4.126476669E1
2.086196835E2,-2.562460709E1,2.240577698E0,-4.236283875E1
2.086696835E2,-2.494409180E1,3.503158569E0,-4.125278091E1
2.087196835E2,-2.695327759E1,3.260765076E0,-4.140822601E1
2.087696835E2,-2.434581375E1,3.388160706E0,-4.236454773E1
2.088196835E2,-2.678030014E1,3.902992249E0,-4.225312805E1
2.088696835E2,-2.483475494E1,2.577972412E0,-4.166040802E1
2.089196835E2,-2.652922821E1,2.670394897E0,-4.251602173E1
2.089696835E2,-2.407596588E1,2.295837402E0,-4.137047195E1
2.090196835E2,-2.389373016E1,2.760620117E0,-4.053528595E1
2.090696835E2,-2.510193253E1,3.666755676E0,-4.237476349E1
2.091196835E2,-2.416349030E1,4.017997742E0,-4.223043823E1
2.091696835E2,-2.452965546E1,2.429985046E0,-4.123638916E1
2.092196835E2,-2.447562408E1,3.514602661E0,-4.054947662E1
2.092696835E2,-2.579340363E1,1.923164368E0,-4.250049591E1
2.093196835E2,-2.480093002E1,3.359016418E0,-4.166925812E1
2.093696835E2,-2.480093002E1,3.359016418E0,-4.166925812E1
2.094196835E2,-2.409584045E1,5.580101013E0,-4.224813843E1
2.094696835E2,-2.434999847E1,3.063346863E0,-4.138198853E1
2.095196835E2,-2.434999847E1,3.063346863E0,-4.138198853E1
2.095696835E2,-2.532227325E1,1.931068420E0,-4.151747131E1
2.096196835E2,-2.361684418E1,2.319671631E0,-4.164618683E1
2.096696835E2,-2.437296677E1,2.598266602E0,-4.165640259E1
2.097196835E2,-2.614561844E1,4.400451660E0,-4.239295959E1
2.097696835E2,-2.523073959E1,2.035980225E-1,-4.023792267E1
2.098196835E2,-2.492646790E1,3.975326538E0,-4.153781128E1
2.098696835E2,-2.491560364E1,4.291290283E0,-4.182107162E1
2.099196835E2,-2.584194565E1,4.089172363E0,-4.140773010E1
2.099696835E2,-2.650608444E1,3.465599060E0,-4.364375305E1
2.100196835E2,-2.498058701E1,2.725654602E0,-4.152365112E1
2.100696835E2,-2.483875656E1,2.583282471E0,-4.207998657E1
2.101196835E2,-2.360998535E1,2.640945435E0,-4.234902573E1
2.101696835E2,-2.502527237E1,1.628639221E0,-4.123154068E1
2.102196835E2,-2.568944168E1,3.932647705E0,-4.084518433E1
2.102696835E2,-2.624032593E1,2.213516235E0,-4.236817932E1
2.103196835E2,-2.523013687E1,4.286605835E0,-4.252304077E1
2.103696835E2,-2.401774979E1,3.705261230E0,-4.166612244E1
2.104196835E2,-2.584194565E1,4.089172363E0,-4.140773010E1
2.104696835E2,-2.511127853E1,3.679145813E0,-4.335378647E1
2.105196835E2,-2.453232574E1,2.433525085E0,-4.151610565E1
2.105696835E2,-2.493313980E1,3.984176636E0,-4.223711014E1
2.106196835E2,-2.498058701E1,2.725654602E0,-4.152365112E1
2.106696835E2,-2.496696472E1,3.203125000E0,-4.222826004E1
2.107196835E2,-2.348864365E1,1.699829102E0,-4.149790955E1
2.107696835E2,-2.535181808E1,1.639884949E0,-4.319225311E1
2.108196835E2,-2.419731522E1,3.236946106E0,-4.222158813E1
2.108696835E2,-2.362084579E1,2.324981689E0,-4.206576538E1
2.109196835E2,-2.515614700E1,2.252021790E0,-4.165953445E1
2.109696835E2,-2.528149796E1,3.198440552E0,-4.293022919E1
2.110196835E2,-2.520984268E1,4.755233765E0,-4.252835083E1
2.110696835E2,-2.557057953E1,3.325195312E0,-4.167593002E1
2.111196835E2,-2.567890930E1,6.607742310E-1,-4.094654083E1
2.111696835E2,-2.437696838E1,2.603576660E0,-4.207598114E1
2.112196835E2,-2.515863419E1,2.585685730E0,-4.334139633E1
2.112696835E2,-2.421779251E1,2.438201904E0,-4.081413651E1
2.113196835E2,-2.360731506E1,2.637405396E0,-4.206930542E1
2.113696835E2,-2.483875656E1,2.583282471E0,-4.207998657E1
2.114196835E2,-2.367496490E1,1.075302124E0,-4.205160522E1
2.114696835E2,-2.367496490E1,1.075302124E0,-4.205160522E1
2.115196835E2,-2.487944031E1,1.480957031E0,-4.136829376E1
2.115696835E2,-2.487944031E1,1.480957031E0,-4.136829376E1
2.116196835E2,-2.415414810E1,4.005607605E0,-4.125141907E1
2.116696835E2,-2.435667038E1,3.072196960E0,-4.208129120E1
2.117196835E2,-2.563822937E1,1.763099670E0,-4.165822983E1
2.117696835E2,-2.512899399E1,3.041915894E0,-4.236768341E1
2.118196835E2,-2.498725891E1,2.734504700E0,-4.222294998E1
2.118696835E2,-2.624032593E1,2.213516235E0,-4.236817932E1
2.119196835E2,-2.572727203E1,3.156906128E0,-4.125591660E1
2.119696835E2,-2.506829071E1,4.117691040E0,-4.098147583E1
2.120196835E2,-2.457264328E1,1.991447449E0,-4.360869598E1
2.120696835E2,-2.520031738E1,5.072967529E0,-4.295146942E1
2.121196835E2,-2.606227875E1,2.353485107E0,-4.055043793E1
2.121696835E2,-2.454567337E1,2.451225281E0,-4.291470337E1
2.122196835E2,-2.584861755E1,4.098022461E0,-4.210703278E1
2.122696835E2,-2.512899399E1,3.041915894E0,-4.236768341E1
2.123196835E2,-2.620650101E1,2.994560242E0,-4.237702942E1
2.123696835E2,-2.492895508E1,4.308990479E0,-4.321967316E1
2.124196835E2,-2.605142212E1,2.669448853E0,-4.083369446E1
2.124696835E2,-2.492227936E1,4.300140381E0,-4.252037048E1
2.125196835E2,-2.600397491E1,3.927970886E0,-4.154715729E1
2.125696835E2,-2.513299942E1,3.047225952E0,-4.278726578E1
2.126196835E2,-2.763362122E1,2.328315735E0,-4.392042542E1
2.126696835E2,-2.445800018E1,3.986770630E0,-4.083450317E1
2.127196835E2,-2.517216492E1,2.273262024E0,-4.333785629E1
2.127696835E2,-2.481446075E1,3.046592712E0,-4.166571808E1
2.128196835E2,-2.564908981E1,1.447135925E0,-4.137496948E1
2.128696835E2,-2.526815033E1,3.180740356E0,-4.153163147E1
2.129196835E2,-2.436334610E1,3.081047058E0,-4.278059006E1
2.129696835E2,-2.514234543E1,3.059616089E0,-4.376628494E1
2.130196835E2,-2.509259033E1,3.654365540E0,-4.139574432E1
2.130696835E2,-2.388945007E1,3.250480652E0,-4.221891785E1
2.131196835E2,-2.513566971E1,3.050765991E0,-4.306698608E1
2.131696835E2,-2.448763657E1,3.530532837E0,-4.180821609E1
2.132196835E2,-2.565176010E1,1.450675964E0,-4.165468979E1
2.132696835E2,-2.574089050E1,2.679435730E0,-4.055130768E1
2.133196835E2,-2.504147339E1,1.319755554E0,-4.150772095E1
2.133696835E2,-2.484828568E1,2.265548706E0,-4.165686798E1
2.134196835E2,-2.406910706E1,2.617111206E0,-4.207331085E1
2.134696835E2,-2.575023651E1,2.691825867E0,-4.153032684E1
2.135196835E2,-2.420399094E1,3.245796204E0,-4.292088318E1
2.135696835E2,-2.420399094E1,3.245796204E0,-4.292088318E1
2.136196835E2,-2.449850082E1,3.214569092E0,-4.152495575E1
