"Time (s)","Pressure (hPa)"
4.981807789E2,9.894849854E2
4.982307789E2,9.894851074E2
4.982807789E2,9.894852905E2
4.983307789E2,9.894854126E2
4.983807789E2,9.894854736E2
4.984307789E2,9.894854736E2
4.984807789E2,9.894854736E2
4.985307789E2,9.894854736E2
4.985807789E2,9.894854736E2
4.986307789E2,9.894854736E2
4.986807789E2,9.894854736E2
4.987307789E2,9.894854736E2
4.987807789E2,9.894854736E2
4.988307789E2,9.894854736E2
4.988807789E2,9.894854736E2
4.989307789E2,9.894854736E2
4.989807789E2,9.894855347E2
4.990307789E2,9.894855347E2
4.990807789E2,9.894855347E2
4.991307789E2,9.894855347E2
4.991807789E2,9.894855957E2
4.992307789E2,9.894855957E2
4.992807789E2,9.894855957E2
4.993307789E2,9.894855957E2
4.993807789E2,9.894855957E2
4.994307789E2,9.894856567E2
4.994807789E2,9.894857178E2
4.995307789E2,9.894857178E2
4.995807789E2,9.894857178E2
4.996307789E2,9.894857178E2
4.996807789E2,9.894857178E2
4.997307789E2,9.894857178E2
4.997807789E2,9.894857788E2
4.998307789E2,9.894857788E2
4.998807789E2,9.894857788E2
4.999307789E2,9.894858398E2
4.999807789E2,9.894858398E2
5.000307789E2,9.894858398E2
5.000807789E2,9.894858398E2
5.001307789E2,9.894858398E2
5.001807789E2,9.894859009E2
5.002307789E2,9.894859009E2
5.002807789E2,9.894859009E2
5.003307789E2,9.894859619E2
5.003807789E2,9.894859619E2
5.004307789E2,9.894860229E2
5.004807789E2,9.894860229E2
5.005307789E2,9.894860840E2
5.005807789E2,9.894864502E2
5.006307789E2,9.894865112E2
5.006807789E2,9.894865723E2
5.007307789E2,9.894866333E2
5.007807789E2,9.894868164E2
5.008307789E2,9.894869995E2
5.008807789E2,9.894871826E2
5.009307789E2,9.894873657E2
5.009807789E2,9.894873657E2
5.010307789E2,9.894874268E2
5.010807789E2,9.894874268E2
5.011307789E2,9.894874878E2
5.011807789E2,9.894875488E2
5.012307789E2,9.894876099E2
5.012807789E2,9.894877319E2
5.013307789E2,9.894878540E2
5.013807789E2,9.894880371E2
5.014307789E2,9.894880981E2
5.014807789E2,9.894880981E2
5.015307789E2,9.894882812E2
5.015807789E2,9.894885254E2
5.016307789E2,9.894885864E2
5.016807789E2,9.894885864E2
5.017307789E2,9.894885864E2
5.017807789E2,9.894886475E2
5.018307789E2,9.894886475E2
5.018807789E2,9.894886475E2
5.019307789E2,9.894887695E2
5.019807789E2,9.894888916E2
5.020307789E2,9.894888916E2
5.020807789E2,9.894891968E2
5.021307789E2,9.894895020E2
5.021807789E2,9.894897461E2
5.022307789E2,9.894899902E2
5.022807789E2,9.894902344E2
5.023307789E2,9.894906006E2
5.023807789E2,9.894910278E2
5.024307789E2,9.894913940E2
5.024807789E2,9.894917603E2
5.025307789E2,9.894919434E2
5.025807789E2,9.894921265E2
5.026307789E2,9.894926147E2
5.026807789E2,9.894929810E2
5.027307789E2,9.894934692E2
5.027807789E2,9.894937744E2
5.028307789E2,9.894942627E2
5.028807789E2,9.894947510E2
5.029307789E2,9.894951172E2
5.029807789E2,9.894957275E2
5.030307789E2,9.894963989E2
5.030807789E2,9.894971313E2
5.031307789E2,9.894977417E2
5.031807789E2,9.894982300E2
5.032307789E2,9.894988403E2
5.032807789E2,9.894992676E2
5.033307789E2,9.894997559E2
5.033807789E2,9.895003052E2
5.034307789E2,9.895007935E2
5.034807789E2,9.895013428E2
5.035307789E2,9.895021973E2
5.035807789E2,9.895027466E2
5.036307789E2,9.895032349E2
5.036807789E2,9.895036621E2
5.037307789E2,9.895042114E2
5.037807789E2,9.895046997E2
5.038307789E2,9.895051270E2
5.038807789E2,9.895054321E2
5.039307789E2,9.895056763E2
5.039807789E2,9.895060425E2
5.040307789E2,9.895064087E2
5.040807789E2,9.895068359E2
5.041307789E2,9.895072632E2
5.041807789E2,9.895076904E2
5.042307789E2,9.895079346E2
5.042807789E2,9.895083008E2
5.043307789E2,9.895087891E2
5.043807789E2,9.895092163E2
5.044307789E2,9.895092163E2
5.044807789E2,9.895092163E2
5.045307789E2,9.895092163E2
5.045807789E2,9.895092163E2
5.046307789E2,9.895092163E2
5.046807789E2,9.895092163E2
5.047307789E2,9.895092163E2
5.047807789E2,9.895092163E2
5.048307789E2,9.895092163E2
5.048807789E2,9.895092163E2
5.049307789E2,9.895092163E2
5.049807789E2,9.895092163E2
5.050307789E2,9.895092163E2
5.050807789E2,9.895092163E2
5.051307789E2,9.895092163E2
5.051807789E2,9.895092163E2
5.052307789E2,9.895092163E2
5.052807789E2,9.895092163E2
5.053307789E2,9.895092163E2
5.053807789E2,9.895092163E2
5.054307789E2,9.895092163E2
5.054807789E2,9.895092163E2
5.055307789E2,9.895092163E2
5.055807789E2,9.895092163E2
5.056307789E2,9.895092163E2
5.056807789E2,9.895092163E2
5.057307789E2,9.895092163E2
5.057807789E2,9.895092163E2
5.058307789E2,9.895092163E2
5.058807789E2,9.895092163E2
5.059307789E2,9.895092163E2
5.059807789E2,9.895090332E2
5.060307789E2,9.895089111E2
5.060807789E2,9.895086060E2
5.061307789E2,9.895082397E2
5.061807789E2,9.895081177E2
5.062307789E2,9.895078735E2
5.062807789E2,9.895078735E2
5.063307789E2,9.895078125E2
5.063807789E2,9.895075073E2
5.064307789E2,9.895072632E2
5.064807789E2,9.895070801E2
5.065307789E2,9.895070190E2
5.065807789E2,9.895067749E2
5.066307789E2,9.895067139E2
5.066807789E2,9.895067139E2
5.067307789E2,9.895067139E2
5.067807789E2,9.895067139E2
5.068307789E2,9.895067139E2
5.068807789E2,9.895067139E2
5.069307789E2,9.895067139E2
5.069807789E2,9.895067139E2
5.070307789E2,9.895067139E2
5.070807789E2,9.895067139E2
5.071307789E2,9.895067139E2
5.071807789E2,9.895067139E2
5.072307789E2,9.895067139E2
5.072807789E2,9.895067139E2
5.073307789E2,9.895067139E2
5.073807789E2,9.895067139E2
5.074307789E2,9.895067139E2
5.074807789E2,9.895067139E2
5.075307789E2,9.895067139E2
5.075807789E2,9.895067139E2
5.076307789E2,9.895067139E2
5.076807789E2,9.895067139E2
5.077307789E2,9.895067139E2
5.077807789E2,9.895067139E2
5.078307789E2,9.895067139E2
5.078807789E2,9.895067139E2
5.079307789E2,9.895067139E2
5.079807789E2,9.895067139E2
5.080307789E2,9.895067139E2
5.080807789E2,9.895067139E2
5.081307789E2,9.895068359E2
5.081807789E2,9.895070190E2
5.082307789E2,9.895070190E2
5.082807789E2,9.895072021E2
5.083307789E2,9.895072632E2
5.083807789E2,9.895072632E2
5.084307789E2,9.895072632E2
5.084807789E2,9.895072632E2
5.085307789E2,9.895072632E2
5.085807789E2,9.895073242E2
5.086307789E2,9.895074463E2
5.086807789E2,9.895075073E2
5.087307789E2,9.895078125E2
5.087807789E2,9.895080566E2
5.088307789E2,9.895084229E2
5.088807789E2,9.895085449E2
5.089307789E2,9.895086060E2
5.089807789E2,9.895086060E2
5.090307789E2,9.895089111E2
5.090807789E2,9.895089111E2
5.091307789E2,9.895089111E2
5.091807789E2,9.895089722E2
5.092307789E2,9.895089722E2
5.092807789E2,9.895089722E2
5.093307789E2,9.895089722E2
5.093807789E2,9.895089722E2
5.094307789E2,9.895089722E2
5.094807789E2,9.895090332E2
5.095307789E2,9.895090332E2
5.095807789E2,9.895090332E2
5.096307789E2,9.895090332E2
5.096807789E2,9.895090332E2
5.097307789E2,9.895090332E2
5.097807789E2,9.895090332E2
5.098307789E2,9.895090332E2
5.098807789E2,9.895090332E2
5.099307789E2,9.895090942E2
5.099807789E2,9.895090942E2
5.100307789E2,9.895090942E2
5.100807789E2,9.895091553E2
5.101307789E2,9.895091553E2
5.101807789E2,9.895091553E2
5.102307789E2,9.895091553E2
5.102807789E2,9.895091553E2
5.103307789E2,9.895092163E2
5.103807789E2,9.895092163E2
5.104307789E2,9.895092163E2
5.104807789E2,9.895092773E2
5.105307789E2,9.895092773E2
5.105807789E2,9.895092773E2
5.106307789E2,9.895092773E2
5.106807789E2,9.895092773E2
5.107307789E2,9.895092773E2
5.107807789E2,9.895092773E2
5.108307789E2,9.895092773E2
5.108807789E2,9.895093384E2
5.109307789E2,9.895093994E2
5.109807789E2,9.895093994E2
5.110307789E2,9.895094604E2
5.110807789E2,9.895094604E2
5.111307789E2,9.895094604E2
5.111807789E2,9.895094604E2
5.112307789E2,9.895094604E2
5.112807789E2,9.895095825E2
5.113307789E2,9.895097046E2
5.113807789E2,9.895097046E2
5.114307789E2,9.895097046E2
5.114807789E2,9.895097046E2
5.115307789E2,9.895097656E2
5.115807789E2,9.895098877E2
5.116307789E2,9.895099487E2
5.116807789E2,9.895099487E2
5.117307789E2,9.895100098E2
5.117807789E2,9.895101318E2
5.118307789E2,9.895101929E2
5.118807789E2,9.895103760E2
5.119307789E2,9.895105591E2
5.119807789E2,9.895106201E2
5.120307789E2,9.895108032E2
5.120807789E2,9.895108643E2
5.121307789E2,9.895108643E2
5.121807789E2,9.895110474E2
5.122307789E2,9.895113525E2
5.122807789E2,9.895117188E2
5.123307789E2,9.895118408E2
5.123807789E2,9.895119629E2
5.124307789E2,9.895121460E2
5.124807789E2,9.895123901E2
5.125307789E2,9.895125732E2
5.125807789E2,9.895128174E2
5.126307789E2,9.895130615E2
5.126807789E2,9.895132446E2
5.127307789E2,9.895134888E2
5.127807789E2,9.895137329E2
5.128307789E2,9.895139771E2
5.128807789E2,9.895142822E2
5.129307789E2,9.895147095E2
5.129807789E2,9.895151367E2
5.130307789E2,9.895154419E2
5.130807789E2,9.895157471E2
5.131307789E2,9.895159912E2
5.131807789E2,9.895162354E2
5.132307789E2,9.895164185E2
5.132807789E2,9.895166626E2
5.133307789E2,9.895169678E2
5.133807789E2,9.895172729E2
5.134307789E2,9.895177002E2
5.134807789E2,9.895181885E2
5.135307789E2,9.895184937E2
5.135807789E2,9.895186768E2
5.136307789E2,9.895187988E2
5.136807789E2,9.895191040E2
5.137307789E2,9.895194702E2
5.137807789E2,9.895198364E2
5.138307789E2,9.895202026E2
5.138807789E2,9.895206299E2
5.139307789E2,9.895208740E2
5.139807789E2,9.895213013E2
5.140307789E2,9.895217896E2
5.140807789E2,9.895221558E2
5.141307789E2,9.895222778E2
5.141807789E2,9.895223999E2
5.142307789E2,9.895226440E2
5.142807789E2,9.895228882E2
5.143307789E2,9.895231323E2
5.143807789E2,9.895232544E2
5.144307789E2,9.895234375E2
5.144807789E2,9.895234985E2
5.145307789E2,9.895237427E2
5.145807789E2,9.895239868E2
5.146307789E2,9.895243530E2
5.146807789E2,9.895248413E2
5.147307789E2,9.895250854E2
5.147807789E2,9.895253296E2
5.148307789E2,9.895255737E2
5.148807789E2,9.895260010E2
5.149307789E2,9.895263672E2
5.149807789E2,9.895264893E2
5.150307789E2,9.895264893E2
5.150807789E2,9.895267944E2
5.151307789E2,9.895269775E2
5.151807789E2,9.895272217E2
5.152307789E2,9.895274658E2
5.152807789E2,9.895275879E2
5.153307789E2,9.895278320E2
5.153807789E2,9.895279541E2
5.154307789E2,9.895280762E2
5.154807789E2,9.895283203E2
5.155307789E2,9.895285034E2
5.155807789E2,9.895285645E2
5.156307789E2,9.895287476E2
5.156807789E2,9.895287476E2
5.157307789E2,9.895288086E2
5.157807789E2,9.895288086E2
5.158307789E2,9.895289917E2
5.158807789E2,9.895289917E2
5.159307789E2,9.895289917E2
5.159807789E2,9.895290527E2
5.160307789E2,9.895290527E2
5.160807789E2,9.895291138E2
5.161307789E2,9.895291748E2
5.161807789E2,9.895292358E2
5.162307789E2,9.895292358E2
5.162807789E2,9.895292358E2
5.163307789E2,9.895292969E2
5.163807789E2,9.895292969E2
5.164307789E2,9.895294800E2
5.164807789E2,9.895295410E2
5.165307789E2,9.895296631E2
5.165807789E2,9.895298462E2
5.166307789E2,9.895298462E2
5.166807789E2,9.895298462E2
5.167307789E2,9.895298462E2
5.167807789E2,9.895298462E2
5.168307789E2,9.895299072E2
5.168807789E2,9.895299072E2
5.169307789E2,9.895299072E2
5.169807789E2,9.895299683E2
5.170307789E2,9.895300293E2
5.170807789E2,9.895300903E2
5.171307789E2,9.895300903E2
5.171807789E2,9.895300903E2
5.172307789E2,9.895300903E2
5.172807789E2,9.895301514E2
5.173307789E2,9.895301514E2
5.173807789E2,9.895302124E2
5.174307789E2,9.895302124E2
5.174807789E2,9.895302124E2
5.175307789E2,9.895303955E2
5.175807789E2,9.895307617E2
5.176307789E2,9.895311279E2
5.176807789E2,9.895315552E2
5.177307789E2,9.895319214E2
5.177807789E2,9.895321655E2
5.178307789E2,9.895324707E2
5.178807789E2,9.895327759E2
5.179307789E2,9.895330811E2
5.179807789E2,9.895334473E2
5.180307789E2,9.895336914E2
5.180807789E2,9.895338135E2
5.181307789E2,9.895340576E2
5.181807789E2,9.895343628E2
5.182307789E2,9.895344849E2
5.182807789E2,9.895346069E2
5.183307789E2,9.895349121E2
5.183807789E2,9.895352783E2
5.184307789E2,9.895355225E2
5.184807789E2,9.895356445E2
5.185307789E2,9.895358887E2
5.185807789E2,9.895360718E2
5.186307789E2,9.895360718E2
5.186807789E2,9.895363159E2
5.187307789E2,9.895364990E2
5.187807789E2,9.895367432E2
5.188307789E2,9.895370483E2
5.188807789E2,9.895373535E2
5.189307789E2,9.895375977E2
5.189807789E2,9.895377808E2
5.190307789E2,9.895381470E2
5.190807789E2,9.895384521E2
5.191307789E2,9.895386963E2
5.191807789E2,9.895389404E2
5.192307789E2,9.895391846E2
5.192807789E2,9.895393066E2
5.193307789E2,9.895396118E2
5.193807789E2,9.895399170E2
5.194307789E2,9.895402222E2
5.194807789E2,9.895402832E2
5.195307789E2,9.895404053E2
5.195807789E2,9.895404663E2
5.196307789E2,9.895405273E2
5.196807789E2,9.895406494E2
5.197307789E2,9.895407715E2
5.197807789E2,9.895409546E2
5.198307789E2,9.895410767E2
5.198807789E2,9.895413208E2
5.199307789E2,9.895416260E2
5.199807789E2,9.895416260E2
5.200307789E2,9.895416260E2
5.200807789E2,9.895417480E2
5.201307789E2,9.895418091E2
5.201807789E2,9.895419312E2
5.202307789E2,9.895419312E2
5.202807789E2,9.895419922E2
5.203307789E2,9.895420532E2
5.203807789E2,9.895420532E2
5.204307789E2,9.895421143E2
5.204807789E2,9.895421143E2
5.205307789E2,9.895421143E2
5.205807789E2,9.895422363E2
5.206307789E2,9.895422363E2
5.206807789E2,9.895424194E2
5.207307789E2,9.895425415E2
5.207807789E2,9.895426636E2
5.208307789E2,9.895426636E2
5.208807789E2,9.895426636E2
5.209307789E2,9.895426636E2
5.209807789E2,9.895427856E2
5.210307789E2,9.895428467E2
5.210807789E2,9.895429077E2
5.211307789E2,9.895429077E2
5.211807789E2,9.895430298E2
5.212307789E2,9.895430908E2
5.212807789E2,9.895430908E2
5.213307789E2,9.895431519E2
5.213807789E2,9.895432129E2
5.214307789E2,9.895432129E2
5.214807789E2,9.895432739E2
5.215307789E2,9.895432739E2
5.215807789E2,9.895433350E2
5.216307789E2,9.895434570E2
5.216807789E2,9.895435791E2
5.217307789E2,9.895439453E2
5.217807789E2,9.895443115E2
5.218307789E2,9.895444946E2
5.218807789E2,9.895446167E2
5.219307789E2,9.895448608E2
5.219807789E2,9.895448608E2
5.220307789E2,9.895451050E2
5.220807789E2,9.895453491E2
5.221307789E2,9.895457153E2
5.221807789E2,9.895459595E2
5.222307789E2,9.895459595E2
5.222807789E2,9.895459595E2
5.223307789E2,9.895460815E2
5.223807789E2,9.895461426E2
5.224307789E2,9.895463257E2
5.224807789E2,9.895463257E2
5.225307789E2,9.895463257E2
5.225807789E2,9.895463257E2
5.226307789E2,9.895463257E2
5.226807789E2,9.895463257E2
5.227307789E2,9.895463257E2
5.227807789E2,9.895463257E2
5.228307789E2,9.895463257E2
5.228807789E2,9.895463257E2
5.229307789E2,9.895463257E2
5.229807789E2,9.895463257E2
5.230307789E2,9.895463257E2
5.230807789E2,9.895463257E2
5.231307789E2,9.895463257E2
5.231807789E2,9.895463257E2
5.232307789E2,9.895463257E2
5.232807789E2,9.895463257E2
5.233307789E2,9.895463257E2
5.233807789E2,9.895463257E2
5.234307789E2,9.895463257E2
5.234807791E2,9.895463257E2
5.235307791E2,9.895463257E2
5.235807791E2,9.895463257E2
5.236307791E2,9.895463257E2
5.236807791E2,9.895463257E2
5.237307791E2,9.895463257E2
5.237807791E2,9.895463257E2
5.238307791E2,9.895463257E2
5.238807791E2,9.895463257E2
5.239307791E2,9.895463257E2
5.239807791E2,9.895463257E2
5.240307791E2,9.895459595E2
5.240807791E2,9.895455322E2
5.241307791E2,9.895452271E2
5.241807791E2,9.895448608E2
5.242307791E2,9.895444336E2
5.242807791E2,9.895440674E2
5.243307791E2,9.895437012E2
5.243807791E2,9.895432129E2
5.244307791E2,9.895427246E2
5.244807791E2,9.895422363E2
5.245307791E2,9.895418091E2
5.245807791E2,9.895412598E2
5.246307791E2,9.895406494E2
5.246807791E2,9.895402222E2
5.247307791E2,9.895396729E2
5.247807791E2,9.895389404E2
5.248307791E2,9.895382690E2
5.248807791E2,9.895375977E2
5.249307791E2,9.895369873E2
5.249807791E2,9.895364380E2
5.250307791E2,9.895358887E2
5.250807791E2,9.895354004E2
5.251307791E2,9.895347290E2
5.251807791E2,9.895340576E2
5.252307791E2,9.895332642E2
5.252807791E2,9.895324097E2
5.253307791E2,9.895317993E2
5.253807791E2,9.895307617E2
5.254307791E2,9.895299072E2
5.254807791E2,9.895290527E2
5.255307791E2,9.895280151E2
5.255807791E2,9.895271606E2
5.256307791E2,9.895262451E2
5.256807791E2,9.895254517E2
5.257307791E2,9.895245972E2
5.257807791E2,9.895234985E2
5.258307791E2,9.895226440E2
5.258807791E2,9.895217285E2
5.259307791E2,9.895206299E2
5.259807791E2,9.895196533E2
5.260307791E2,9.895185547E2
5.260807791E2,9.895175781E2
5.261307791E2,9.895164795E2
5.261807791E2,9.895155029E2
5.262307791E2,9.895145264E2
5.262807791E2,9.895134888E2
5.263307791E2,9.895123291E2
5.263807791E2,9.895113525E2
5.264307791E2,9.895104370E2
5.264807791E2,9.895093384E2
5.265307791E2,9.895085449E2
5.265807791E2,9.895078125E2
5.266307791E2,9.895069580E2
5.266807791E2,9.895059204E2
5.267307791E2,9.895047607E2
5.267807791E2,9.895035400E2
5.268307791E2,9.895023193E2
5.268807791E2,9.895011597E2
5.269307791E2,9.895001221E2
5.269807791E2,9.894989624E2
5.270307791E2,9.894977417E2
5.270807791E2,9.894965820E2
5.271307791E2,9.894956665E2
5.271807791E2,9.894948120E2
5.272307791E2,9.894938965E2
5.272807791E2,9.894929199E2
5.273307791E2,9.894920044E2
5.273807791E2,9.894909058E2
5.274307791E2,9.894899292E2
5.274807791E2,9.894891968E2
5.275307791E2,9.894880981E2
5.275807791E2,9.894873657E2
5.276307791E2,9.894863892E2
5.276807791E2,9.894855957E2
5.277307791E2,9.894848022E2
5.277807791E2,9.894839478E2
5.278307791E2,9.894832764E2
5.278807791E2,9.894827271E2
5.279307791E2,9.894819336E2
5.279807791E2,9.894811401E2
5.280307791E2,9.894805298E2
5.280807791E2,9.894798584E2
5.281307791E2,9.894790649E2
5.281807791E2,9.894784546E2
5.282307791E2,9.894778442E2
5.282807791E2,9.894774780E2
5.283307791E2,9.894771118E2
5.283807791E2,9.894765625E2
5.284307791E2,9.894760132E2
5.284807791E2,9.894752808E2
5.285307791E2,9.894744263E2
5.285807791E2,9.894737549E2
5.286307791E2,9.894731445E2
5.286807791E2,9.894725952E2
5.287307791E2,9.894721069E2
5.287807791E2,9.894714966E2
5.288307791E2,9.894710693E2
5.288807791E2,9.894704590E2
5.289307791E2,9.894697266E2
5.289807791E2,9.894690552E2
5.290307791E2,9.894683838E2
5.290807791E2,9.894678345E2
5.291307791E2,9.894670410E2
5.291807791E2,9.894663086E2
5.292307791E2,9.894655151E2
5.292807791E2,9.894645996E2
5.293307791E2,9.894636841E2
5.293807791E2,9.894627686E2
5.294307791E2,9.894618530E2
5.294807791E2,9.894608765E2
5.295307791E2,9.894600830E2
5.295807791E2,9.894590454E2
5.296307791E2,9.894579468E2
5.296807791E2,9.894567261E2
5.297307791E2,9.894555664E2
5.297807791E2,9.894544678E2
5.298307791E2,9.894533081E2
5.298807791E2,9.894520264E2
5.299307791E2,9.894506836E2
5.299807791E2,9.894492188E2
5.300307791E2,9.894479980E2
5.300807791E2,9.894466553E2
5.301307791E2,9.894450684E2
5.301807791E2,9.894436646E2
5.302307791E2,9.894420776E2
5.302807791E2,9.894407349E2
5.303307791E2,9.894392090E2
5.303807791E2,9.894376221E2
5.304307791E2,9.894362183E2
5.304807791E2,9.894350586E2
5.305307791E2,9.894335938E2
5.305807791E2,9.894321289E2
5.306307791E2,9.894305420E2
5.306807791E2,9.894289551E2
5.307307791E2,9.894272461E2
5.307807791E2,9.894255371E2
5.308307791E2,9.894240112E2
5.308807791E2,9.894223022E2
5.309307791E2,9.894208374E2
5.309807791E2,9.894193115E2
5.310307791E2,9.894177856E2
5.310807791E2,9.894160156E2
5.311307791E2,9.894143677E2
5.311807791E2,9.894127197E2
5.312307791E2,9.894111328E2
5.312807791E2,9.894094238E2
5.313307791E2,9.894077148E2
5.313807791E2,9.894060669E2
5.314307791E2,9.894044189E2
5.314807791E2,9.894028320E2
5.315307791E2,9.894008789E2
5.315807791E2,9.893990479E2
5.316307791E2,9.893973389E2
5.316807791E2,9.893957520E2
5.317307791E2,9.893941040E2
5.317807791E2,9.893924561E2
5.318307791E2,9.893908081E2
5.318807791E2,9.893889160E2
5.319307791E2,9.893873901E2
5.319807791E2,9.893858643E2
5.320307791E2,9.893842773E2
5.320807791E2,9.893825684E2
5.321307791E2,9.893807983E2
5.321807791E2,9.893790894E2
5.322307791E2,9.893775024E2
5.322807791E2,9.893760376E2
5.323307791E2,9.893746948E2
5.323807791E2,9.893733521E2
5.324307791E2,9.893718262E2
5.324807791E2,9.893704834E2
5.325307791E2,9.893692017E2
5.325807791E2,9.893679810E2
5.326307791E2,9.893666382E2
5.326807791E2,9.893656006E2
5.327307791E2,9.893644409E2
5.327807791E2,9.893632202E2
5.328307791E2,9.893619385E2
5.328807791E2,9.893607178E2
5.329307791E2,9.893596191E2
5.329807791E2,9.893585815E2
5.330307791E2,9.893574829E2
5.330807791E2,9.893563232E2
5.331307791E2,9.893552246E2
5.331807791E2,9.893542480E2
5.332307791E2,9.893533936E2
5.332807791E2,9.893522949E2
5.333307791E2,9.893512573E2
5.333807791E2,9.893502197E2
5.334307791E2,9.893491821E2
5.334807791E2,9.893480225E2
5.335307791E2,9.893469849E2
5.335807791E2,9.893459473E2
5.336307791E2,9.893447876E2
5.336807791E2,9.893436279E2
5.337307791E2,9.893424683E2
5.337807791E2,9.893411865E2
5.338307791E2,9.893400879E2
5.338807791E2,9.893390503E2
5.339307791E2,9.893382568E2
5.339807791E2,9.893374023E2
5.340307791E2,9.893365479E2
5.340807791E2,9.893357544E2
5.341307791E2,9.893349609E2
5.341807791E2,9.893342285E2
5.342307791E2,9.893333740E2
5.342807791E2,9.893324585E2
5.343307791E2,9.893312988E2
5.343807791E2,9.893303833E2
5.344307791E2,9.893293457E2
5.344807791E2,9.893282471E2
5.345307791E2,9.893274536E2
5.345807791E2,9.893267212E2
5.346307791E2,9.893258667E2
5.346807791E2,9.893250122E2
5.347307791E2,9.893240356E2
5.347807791E2,9.893230591E2
5.348307791E2,9.893222656E2
5.348807791E2,9.893212891E2
5.349307791E2,9.893203735E2
5.349807791E2,9.893193970E2
5.350307791E2,9.893186035E2
5.350807791E2,9.893177490E2
5.351307791E2,9.893168945E2
5.351807791E2,9.893158569E2
5.352307791E2,9.893146362E2
5.352807791E2,9.893136597E2
5.353307791E2,9.893128662E2
5.353807791E2,9.893118286E2
5.354307791E2,9.893108521E2
5.354807791E2,9.893101196E2
5.355307791E2,9.893092041E2
5.355807791E2,9.893081055E2
5.356307791E2,9.893070679E2
5.356807791E2,9.893060303E2
5.357307791E2,9.893050537E2
5.357807791E2,9.893039551E2
5.358307791E2,9.893029785E2
5.358807791E2,9.893019409E2
5.359307791E2,9.893009033E2
5.359807791E2,9.892997437E2
5.360307791E2,9.892986450E2
5.360807791E2,9.892976074E2
5.361307791E2,9.892963257E2
5.361807791E2,9.892951660E2
5.362307791E2,9.892941284E2
5.362807791E2,9.892929077E2
5.363307791E2,9.892916260E2
5.363807791E2,9.892902832E2
5.364307791E2,9.892889404E2
5.364807791E2,9.892877197E2
5.365307791E2,9.892862549E2
5.365807791E2,9.892849121E2
5.366307791E2,9.892835083E2
5.366807791E2,9.892821045E2
5.367307791E2,9.892807007E2
5.367807791E2,9.892794189E2
5.368307791E2,9.892778931E2
5.368807791E2,9.892764893E2
5.369307791E2,9.892749634E2
5.369807791E2,9.892733154E2
5.370307791E2,9.892713623E2
5.370807791E2,9.892695923E2
5.371307791E2,9.892678223E2
5.371807791E2,9.892661743E2
5.372307791E2,9.892646484E2
5.372807791E2,9.892631226E2
5.373307791E2,9.892615356E2
5.373807791E2,9.892599487E2
5.374307791E2,9.892583618E2
5.374807791E2,9.892567749E2
5.375307791E2,9.892550659E2
5.375807791E2,9.892535400E2
5.376307791E2,9.892520142E2
5.376807791E2,9.892503662E2
5.377307791E2,9.892487183E2
5.377807791E2,9.892470703E2
5.378307791E2,9.892454834E2
5.378807791E2,9.892437134E2
5.379307791E2,9.892422485E2
5.379807791E2,9.892406006E2
5.380307791E2,9.892389526E2
5.380807791E2,9.892374878E2
5.381307791E2,9.892360840E2
5.381807791E2,9.892344971E2
5.382307791E2,9.892329102E2
5.382807791E2,9.892314453E2
5.383307791E2,9.892299805E2
5.383807791E2,9.892284546E2
5.384307791E2,9.892268677E2
5.384807791E2,9.892253418E2
5.385307791E2,9.892240601E2
5.385807791E2,9.892226562E2
5.386307791E2,9.892212524E2
5.386807791E2,9.892199707E2
5.387307791E2,9.892186279E2
5.387807791E2,9.892173462E2
5.388307791E2,9.892160034E2
5.388807791E2,9.892144775E2
5.389307791E2,9.892128906E2
5.389807791E2,9.892114258E2
5.390307791E2,9.892097778E2
5.390807791E2,9.892080688E2
5.391307791E2,9.892064209E2
5.391807791E2,9.892047119E2
5.392307791E2,9.892030029E2
5.392807791E2,9.892012329E2
5.393307791E2,9.891995239E2
5.393807791E2,9.891976929E2
5.394307791E2,9.891958618E2
5.394807791E2,9.891940918E2
5.395307791E2,9.891922607E2
5.395807791E2,9.891906128E2
5.396307791E2,9.891888428E2
5.396807791E2,9.891871338E2
5.397307791E2,9.891854858E2
5.397807791E2,9.891839600E2
5.398307791E2,9.891822510E2
5.398807791E2,9.891804810E2
5.399307791E2,9.891786499E2
5.399807791E2,9.891768799E2
5.400307791E2,9.891751099E2
5.400807791E2,9.891733398E2
5.401307791E2,9.891715698E2
5.401807791E2,9.891698608E2
5.402307791E2,9.891680298E2
5.402807791E2,9.891663208E2
5.403307791E2,9.891646118E2
5.403807791E2,9.891630249E2
5.404307791E2,9.891614380E2
5.404807791E2,9.891597900E2
5.405307791E2,9.891581421E2
5.405807791E2,9.891566162E2
5.406307791E2,9.891549072E2
5.406807791E2,9.891535034E2
5.407307791E2,9.891517944E2
5.407807791E2,9.891499634E2
5.408307791E2,9.891483765E2
5.408807791E2,9.891470337E2
5.409307791E2,9.891455688E2
5.409807791E2,9.891441040E2
5.410307791E2,9.891425171E2
5.410807791E2,9.891409302E2
5.411307791E2,9.891395874E2
5.411807791E2,9.891381226E2
5.412307791E2,9.891365967E2
5.412807791E2,9.891351929E2
5.413307791E2,9.891339111E2
5.413807791E2,9.891326904E2
5.414307791E2,9.891312256E2
5.414807791E2,9.891299438E2
5.415307791E2,9.891286011E2
5.415807791E2,9.891273193E2
5.416307791E2,9.891259155E2
5.416807791E2,9.891246948E2
5.417307791E2,9.891235352E2
5.417807791E2,9.891223755E2
