"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.748084858E1,-5.016081966E-3,3.738269210E-2,-1.042224560E-2
5.753084858E1,6.254246458E-3,5.537593737E-3,1.028944179E-2
5.758084858E1,-1.863787416E-3,-4.031581432E-2,8.682980202E-3
5.763084858E1,6.344988942E-3,-2.739173733E-2,8.879915811E-3
5.768084858E1,-6.601974368E-3,4.380276799E-2,-1.532753371E-2
5.773084858E1,7.376874797E-3,-2.581072412E-2,1.213796623E-2
5.778084858E1,-2.347271703E-2,1.035434529E-1,-1.356458757E-3
5.783084858E1,7.730671670E-3,1.055520866E-2,3.575431183E-2
5.788084858E1,1.237065438E-2,-3.616519272E-2,2.441881411E-2
5.793084858E1,1.609319262E-2,-4.925727099E-2,1.352519542E-2
5.798084858E1,3.269750252E-2,-2.000937164E-1,-4.076283425E-3
5.803084858E1,8.138339967E-3,-1.415125728E-1,2.659886517E-2
5.808084858E1,-2.589774132E-2,4.933166876E-2,-2.171372762E-3
5.813084858E1,-7.274249569E-3,2.703705989E-2,-2.149738744E-2
5.818084858E1,4.090691451E-3,-3.020907566E-2,4.072159529E-3
5.823084858E1,2.584572695E-2,-1.166119426E-1,2.724963799E-2
5.828084858E1,8.302618749E-3,-5.756860226E-2,5.015064031E-3
5.833084858E1,4.090431612E-3,-1.197109232E-4,6.682559848E-3
5.838084858E1,1.090158476E-3,-3.392455354E-2,8.891443722E-3
5.843084858E1,9.626111016E-3,-3.025165573E-2,1.959760487E-2
5.848084858E1,-4.098696634E-3,1.012097951E-2,-1.001661364E-2
5.853084858E1,-6.753769703E-3,1.076737698E-2,-1.344890427E-2
5.858084858E1,2.065004781E-2,-8.306005038E-3,1.697082445E-2
5.863084858E1,2.959979698E-3,-3.575859591E-2,3.058956005E-3
5.868084858E1,-1.135354768E-2,1.302373130E-2,-1.718357671E-4
5.873084858E1,6.823091302E-3,1.352351252E-2,8.796571754E-3
5.878084858E1,6.304549985E-3,-1.898187771E-2,3.026247257E-3
5.883084858E1,-7.494157180E-4,-9.956478141E-3,9.126577061E-4
5.888084858E1,1.108335215E-3,1.051119063E-2,-6.385080516E-3
5.893084858E1,1.791862212E-2,-3.473058343E-2,1.694083586E-2
5.898084858E1,-1.346216537E-3,-3.710354492E-2,7.639799267E-3
5.903084858E1,-4.660537466E-3,7.109194063E-3,-1.082680305E-3
5.908084858E1,3.352151811E-2,1.279962156E-2,1.984750293E-2
5.913084858E1,-1.612755843E-2,6.495501101E-2,-1.152691059E-2
5.918084858E1,-1.345965266E-2,2.980211191E-2,-2.280635573E-2
5.923084858E1,3.202016233E-3,5.138017004E-4,7.559678517E-3
5.928084858E1,-1.102207042E-2,-2.322321944E-2,-6.458743475E-3
5.933084858E1,-5.730182864E-3,-1.007529534E-2,-8.815080859E-3
5.938084858E1,2.800425515E-2,-7.566459477E-2,2.857795358E-2
5.943084858E1,-8.448115550E-3,-1.927267574E-2,-2.495916793E-3
5.948084858E1,-4.415553994E-3,-2.749502659E-2,-5.139146931E-3
5.953084858E1,-1.261138543E-2,-1.469028462E-2,-2.372956462E-2
5.958084858E1,7.069774903E-3,-3.692721575E-2,1.944695599E-2
5.963084858E1,-3.565381467E-2,3.413940594E-2,-1.989940181E-2
5.968084858E1,-3.460568935E-2,6.762877107E-2,-2.255320549E-2
5.973084858E1,-4.237663746E-2,5.083995638E-4,-3.406214714E-2
5.978084858E1,-9.939387441E-3,-5.273922533E-2,-1.557067223E-2
5.983084858E1,-6.554041058E-3,-7.090430707E-2,-3.533354029E-3
5.988084858E1,-6.491596997E-2,-4.862830043E-3,-4.931059852E-2
5.993084858E1,-8.735968918E-2,-5.199707579E-3,-9.755940735E-2
5.998084858E1,1.568948664E-2,-3.402808681E-2,4.090322927E-2
6.003084858E1,-2.955140732E-2,-3.414016217E-2,-3.210784122E-2
6.008084858E1,2.287943847E-2,-5.255796015E-2,1.421296224E-2
6.013084858E1,-2.535771392E-2,2.739101090E-2,-1.857563481E-2
6.018084858E1,-9.889248759E-3,-5.313092843E-2,-2.117736265E-2
6.023084858E1,2.123625390E-2,-1.236466840E-1,2.741136961E-2
6.028084858E1,5.835886300E-2,-2.244657129E-1,5.032489076E-2
6.033084858E1,-2.404374536E-3,-1.714368016E-1,-1.583577693E-2
6.038084858E1,2.642485313E-3,-2.004554272E-1,-1.992145181E-2
6.043084858E1,-7.369355299E-3,3.759163618E-2,7.080527022E-3
6.048084858E1,2.633243985E-2,-1.202553362E-1,4.907179996E-2
6.053084858E1,1.113190409E-2,-1.432839930E-1,2.059930749E-2
6.058084858E1,-4.315958172E-2,3.126078099E-2,-3.559985757E-2
6.063084858E1,-9.674349800E-3,1.108374521E-1,-1.289052144E-2
6.068084858E1,1.552035287E-2,-4.462619545E-4,-5.101604015E-2
6.073084858E1,-1.371323690E-2,1.439619903E-2,-8.347448893E-3
6.078084858E1,-2.349978499E-2,-2.099312842E-3,-2.918733284E-2
6.083084858E1,-1.023443229E-2,-6.077351794E-2,-1.739365794E-2
6.088084858E1,1.658057235E-2,6.243297458E-2,-9.849606082E-3
6.093084858E1,2.881923877E-2,1.490309834E-1,-3.203869564E-3
6.098084858E1,7.054952532E-2,6.031421572E-2,-4.204973578E-3
6.103084858E1,8.059435338E-2,-7.688338310E-2,-3.153127059E-2
6.108084858E1,-1.858467236E-2,-1.363430545E-2,-1.776030287E-2
6.113084858E1,8.785384707E-3,4.736515880E-2,-1.361159422E-2
6.118084858E1,1.795478910E-2,4.225944169E-3,-1.452751085E-2
6.123084858E1,-1.188245974E-2,3.697512671E-2,-1.104092319E-2
6.128084858E1,-4.137345403E-2,6.654685736E-2,-7.063922286E-2
6.133084858E1,-3.010475077E-2,1.217770725E-1,-7.026482373E-2
6.138084858E1,-6.354881078E-2,1.902325079E-2,-5.501295254E-2
6.143084858E1,-9.290982038E-2,5.334064364E-2,-9.404864907E-2
6.148084858E1,-5.076890439E-2,1.428641677E-1,-8.786342293E-2
6.153084858E1,-1.672914624E-2,6.605340540E-2,-7.531425357E-2
6.158084858E1,2.572519239E-3,7.248057984E-3,-3.394180536E-2
6.163084858E1,-1.665954478E-2,1.545894053E-2,-3.101011179E-2
6.168084858E1,-3.661469370E-2,1.428887844E-1,-7.552463561E-2
6.173084858E1,-2.219060622E-2,7.049205154E-2,-4.498978332E-2
6.178084858E1,-1.752370223E-2,-1.185876969E-2,-9.893923067E-3
6.183084858E1,-1.931147091E-2,1.307037380E-2,-2.745139413E-2
6.188084858E1,4.202590790E-3,3.109472804E-2,-3.286147490E-2
6.193084858E1,-1.912025362E-2,2.607262321E-2,-1.942412369E-2
6.198084858E1,-1.632945798E-2,3.685125336E-2,-1.074993331E-2
6.203084858E1,-1.288203988E-3,3.060664795E-2,-4.779728130E-3
6.208084858E1,-3.425781429E-2,5.395627022E-2,-3.550517932E-2
6.213084858E1,-4.096702207E-3,-3.494464792E-3,-9.451533668E-3
6.218084858E1,-1.653399877E-2,-1.685406198E-3,-1.752765290E-2
6.223084858E1,5.291802809E-4,-7.480571046E-3,-1.257349271E-3
6.228084858E1,2.830344997E-2,-8.165934682E-2,2.697711438E-2
6.233084858E1,-1.119101699E-2,-7.631267607E-2,-2.264108043E-3
6.238084858E1,-8.636044338E-3,-2.450537868E-2,-1.244695298E-2
6.243084858E1,-1.640085876E-2,4.278320074E-2,-1.834576018E-2
6.248084858E1,1.481506974E-2,-4.146010429E-2,8.194876835E-3
6.253084858E1,2.991369739E-2,-9.840339422E-2,2.796642110E-2
6.258084858E1,-8.442847058E-3,-2.478515916E-2,-2.832813421E-3
6.263084858E1,5.029468797E-3,-1.779378019E-2,3.164467169E-3
6.268084858E1,3.196117003E-3,-5.904663820E-3,4.774829373E-3
6.273084858E1,-2.625377290E-2,6.040085480E-2,-3.592558950E-2
6.278084858E1,7.764208131E-3,2.144974656E-3,-5.838710815E-3
6.283084858E1,4.161254317E-2,-7.489883900E-2,6.316883117E-2
6.288084858E1,3.660938144E-2,-5.736982822E-2,3.494034335E-2
6.293084858E1,-4.878264852E-3,-2.585592307E-2,-1.129391417E-2
6.298084858E1,-5.153320730E-2,8.963209391E-2,-3.679255769E-2
6.303084858E1,-7.809748501E-2,2.155000567E-1,-6.738933921E-2
6.308084858E1,-2.770191990E-3,7.666844875E-2,4.850442056E-4
6.313084858E1,5.161026865E-2,-1.273011565E-1,3.859076276E-2
6.318084858E1,3.293550014E-2,-1.507667005E-1,2.638151497E-2
6.323084858E1,-3.831877373E-3,-6.572306156E-2,4.720154218E-3
6.328084858E1,9.849999100E-3,-8.524062485E-2,8.391925134E-3
6.333084858E1,-1.413478144E-2,-3.482441418E-3,-1.311324630E-2
6.338084858E1,-1.451504789E-2,9.475275129E-2,-1.895784587E-2
6.343084858E1,-2.849575318E-2,1.276379228E-1,-2.998221293E-2
6.348084858E1,-1.956888475E-2,1.209879965E-1,-2.628392354E-2
6.353084858E1,2.627105452E-3,8.371361531E-3,4.202756099E-3
6.358084858E1,-1.272128802E-2,3.023418970E-2,-1.882227696E-2
6.363084858E1,7.320311852E-5,3.738574684E-3,-8.686653338E-3
6.368084858E1,-1.358914189E-3,-4.747802764E-2,1.072175242E-2
6.373084858E1,-2.657418139E-3,-6.117064971E-3,-7.179095410E-3
6.378084858E1,-3.223389387E-3,2.698172443E-2,-9.723765776E-3
6.383084858E1,2.655223710E-3,2.821830101E-3,8.580066264E-3
6.388084858E1,8.732834831E-3,-4.253793508E-2,5.308990367E-3
6.393084858E1,-1.241891645E-2,-4.955987679E-4,-1.580106653E-2
6.398084858E1,-3.885525465E-2,9.853620082E-2,-4.129952192E-2
6.403084858E1,1.148805395E-2,4.118913785E-3,8.908093907E-3
6.408084858E1,3.445523791E-3,-2.707784064E-2,-3.738326486E-4
6.413084858E1,-3.423561342E-3,3.754191473E-2,-1.594833098E-2
6.418084858E1,6.751608569E-3,-2.861700207E-2,-6.440739147E-3
6.423084858E1,-3.845031559E-2,6.399310380E-2,-3.641702235E-2
6.428084858E1,1.653896272E-2,9.785451926E-3,1.185129955E-2
6.433084858E1,2.255278639E-3,-6.830853969E-2,2.825938165E-2
6.438084858E1,1.155997161E-4,1.399906073E-2,-1.625844045E-3
6.443084858E1,7.269159891E-3,-1.247852342E-4,5.238959566E-3
6.448084858E1,-1.616670005E-2,-5.741754547E-3,-2.572674071E-3
6.453084858E1,-9.343988262E-3,5.292346328E-2,-2.018493041E-2
6.458084858E1,6.416252814E-3,1.859180443E-2,-4.607822746E-3
6.463084858E1,-5.642836913E-3,-2.513102815E-2,-6.715516560E-3
6.468084858E1,-3.433352709E-2,9.894078970E-2,-4.734814912E-2
6.473084858E1,6.464075297E-3,-7.226927206E-3,-3.375991061E-2
6.478084858E1,-2.945995890E-3,-4.774104059E-2,-3.032632917E-2
6.483084858E1,3.703732044E-2,-1.035467088E-1,3.170089051E-2
6.488084858E1,-1.866103522E-2,4.405403882E-2,-2.930994332E-2
6.493084858E1,-1.061362028E-2,7.252421975E-2,-5.211358145E-2
6.498084858E1,1.264730375E-2,-4.423955828E-2,1.792576537E-2
6.503084858E1,-2.880327590E-2,2.733405493E-2,-4.868809879E-2
6.508084858E1,1.978963381E-3,2.189532854E-2,-2.924806252E-2
6.513084858E1,3.295785515E-3,-2.460397221E-2,-7.254496450E-5
6.518084858E1,1.033287123E-2,-7.529859897E-3,5.849369802E-3
6.523084858E1,1.580372080E-2,-2.120049112E-2,6.968431175E-3
6.528084858E1,3.869003803E-2,-1.165161580E-1,1.041294821E-2
6.533084858E1,1.194187626E-2,-9.839950502E-2,3.295114031E-3
6.538084858E1,-2.856417559E-2,3.685968369E-2,-2.713042870E-2
6.543084858E1,5.442631431E-3,1.139999628E-1,-6.906776689E-3
6.548084858E1,-6.001460366E-3,1.795811765E-2,-4.873174243E-3
6.553084858E1,5.038381368E-2,-8.490704000E-2,5.212139711E-2
6.558084858E1,3.015770577E-2,-1.020852327E-1,-3.431115067E-3
6.563084858E1,2.604341321E-2,-1.264813840E-1,-2.656067722E-2
6.568084858E1,1.198404375E-2,-1.185465753E-1,1.690803841E-2
6.573084858E1,1.432640292E-2,-1.988092363E-1,1.683526300E-2
6.578084858E1,6.270248443E-2,-2.253320217E-1,-7.121280767E-3
6.583084858E1,7.173568010E-2,-2.945492268E-1,7.627443224E-2
6.588084858E1,-7.931458764E-3,-1.126227453E-1,-3.687812015E-2
6.593084858E1,7.589457557E-3,-5.232868716E-2,-3.354038671E-2
6.598084858E1,1.432212815E-2,-1.378250420E-1,-4.009309225E-3
6.603084858E1,5.679792911E-2,-1.381180882E-1,8.864574134E-2
6.608084858E1,1.045954674E-1,-1.957086325E-1,7.847292721E-2
6.613084858E1,-1.796164736E-2,-2.255099826E-2,3.044366837E-2
6.618084858E1,1.313754320E-1,4.753670469E-2,1.203472167E-1
6.623084858E1,1.427873373E-1,-2.345928252E-1,9.312120825E-2
6.628084858E1,-2.955399640E-2,-2.041236460E-1,7.474930584E-2
6.633084858E1,-2.065283656E-1,6.442232430E-2,-1.332672685E-1
6.638084858E1,-8.983357996E-2,-2.369461022E-2,-4.478251934E-2
6.643084858E1,-6.883675605E-2,5.869306624E-2,-6.224779412E-2
6.648084858E1,1.897319406E-2,1.708379984E-1,3.579927608E-2
6.653084858E1,1.433329470E-2,1.375130564E-1,1.130347233E-2
6.658084858E1,-9.808974713E-2,1.413484067E-1,-7.231515646E-2
6.663084858E1,-2.560656331E-2,2.163589001E-1,7.026328146E-2
6.668084858E1,-4.663366824E-2,3.982008994E-2,1.685578525E-1
6.673084858E1,-3.531961143E-2,1.975911669E-2,7.139001042E-2
6.678084858E1,2.817388065E-2,1.615879126E-2,8.994201571E-2
6.683084858E1,3.056371771E-2,1.861670613E-1,1.583633125E-1
6.688084858E1,-1.497206092E-1,3.488236070E-1,-3.132299334E-2
6.693084858E1,2.399211936E-2,-9.289194643E-2,2.436841466E-2
6.698084858E1,1.316339243E-2,-5.415955186E-2,1.918784715E-2
6.703084858E1,-7.690822333E-2,1.512769163E-1,9.159551002E-3
6.708084858E1,-1.016132385E-1,1.960954666E-1,-7.004243135E-2
6.713084858E1,4.507590830E-2,-1.068877652E-1,6.987675279E-2
6.718084858E1,3.203703463E-2,-2.348904014E-1,5.790759623E-2
6.723084858E1,-4.045046121E-2,3.894596547E-2,3.206443507E-4
6.728084858E1,7.302465849E-3,1.293819547E-1,-7.004118524E-4
6.733084858E1,3.539025038E-2,1.664369404E-1,3.414271399E-2
6.738084858E1,1.114004776E-1,3.315394521E-1,8.041025698E-2
6.743084858E1,7.796955854E-2,2.518092096E-1,7.878191024E-2
6.748084858E1,9.303754196E-4,1.710715592E-1,-1.613607164E-4
6.753084858E1,-1.654853486E-2,1.007051766E-1,-6.767690182E-2
6.758084858E1,-6.721475720E-2,2.206131630E-2,-9.826348722E-2
6.763084858E1,-1.733938158E-1,4.414617419E-1,-1.077862978E-1
6.768084858E1,-8.626656979E-2,3.892007470E-1,-7.059591264E-2
6.773084858E1,-2.470309287E-2,1.880196333E-1,-2.351870388E-2
6.778084858E1,3.439228982E-2,1.673020273E-1,-1.379529834E-1
6.783084858E1,-1.438925602E-2,-1.024155766E-1,1.207653359E-1
6.788084858E1,2.453223336E-3,-3.285798058E-2,-1.966182608E-3
6.793084858E1,9.074316174E-2,-1.479235757E-2,1.213235557E-1
6.798084858E1,1.238309368E-1,-1.193099767E-1,1.388322562E-1
6.803084858E1,3.340985999E-2,-8.018264920E-2,-4.246316478E-2
6.808084858E1,-4.585329443E-2,2.479786575E-1,-1.077560037E-1
6.813084858E1,1.427439600E-1,4.107104540E-1,1.664392203E-1
6.818084858E1,1.998037547E-1,4.327796400E-2,2.002047002E-1
6.823084858E1,3.279820085E-4,1.823794544E-1,-4.475508258E-2
6.828084858E1,8.400137722E-2,1.323247254E-1,3.265088797E-2
6.833084858E1,1.385703534E-1,-1.650672220E-2,1.423200518E-1
6.838084858E1,1.726262867E-1,-1.841708273E-1,1.583754122E-1
6.843084858E1,2.172034383E-1,-5.473795533E-1,1.606664658E-1
6.848084858E1,5.122321844E-2,-2.262701988E-1,6.280308962E-2
6.853084858E1,-3.275673836E-2,5.506245494E-1,3.323072195E-2
6.858084858E1,-8.985085040E-2,8.054974675E-1,5.209327862E-2
6.863084858E1,-4.602871090E-2,1.062367082E0,1.193986014E-1
6.868084858E1,3.242379054E-3,6.502035260E-1,1.449071169E-1
6.873084858E1,-1.552481353E-1,5.562143922E-1,7.443721592E-2
6.878084858E1,-1.685668528E-1,6.650743484E-1,-2.930433489E-2
6.883084858E1,-1.235004887E-1,1.015406609E0,-8.486446738E-2
6.888084858E1,-5.142053589E-3,8.709329963E-1,-7.832469791E-2
6.893084858E1,-1.073577814E-2,6.161093116E-1,-2.274316177E-2
6.898084858E1,2.868291922E-2,1.843291819E-1,5.209440365E-2
6.903084858E1,-1.664967649E-2,6.577946991E-2,-2.302208915E-2
6.908084858E1,-6.323014945E-2,9.705562890E-2,-1.565470099E-1
6.913084858E1,-3.995878994E-2,8.496194333E-2,-1.240161210E-1
6.918084858E1,-4.481817782E-2,1.678219438E-1,-8.114670962E-2
6.923084858E1,1.512556430E-2,1.198468134E-1,-2.978813648E-2
6.928084858E1,3.476745449E-3,2.846507356E-2,1.619011536E-2
6.933084858E1,-6.543011218E-2,6.197988987E-2,-8.840781450E-2
6.938084858E1,4.398697987E-3,-9.622702003E-2,-1.847115718E-2
6.943084858E1,4.982220381E-2,-2.646879256E-1,3.494961560E-2
6.948084858E1,-8.534752578E-2,-3.525281325E-2,-1.825860441E-1
6.953084858E1,-7.597800344E-2,-4.599373043E-2,-2.170296460E-1
6.958084858E1,-2.556597255E-2,-7.972692698E-2,-1.484693587E-1
6.963084858E1,-2.900925465E-4,-7.465134561E-2,-7.074966282E-2
6.968084858E1,2.329920419E-2,-1.982887387E-1,-6.188498810E-3
6.973084858E1,1.074768137E-2,-1.291085035E-1,-5.203024298E-2
6.978084858E1,-6.615599990E-2,8.405622840E-2,-1.192680150E-1
6.983084858E1,-7.745052129E-2,-2.860223688E-2,-9.652664512E-2
6.988084858E1,-9.789102525E-2,-4.031305015E-2,-1.099654585E-1
6.993084858E1,-1.782042086E-1,-1.440744102E-1,-1.189476848E-1
6.998084858E1,-2.634006143E-1,-2.765464187E-1,-1.959789395E-1
7.003084858E1,-3.375909626E-1,-1.705300510E-1,-2.845859230E-1
7.008084858E1,-1.298473328E-1,2.635750361E-2,-1.782717556E-1
7.013084858E1,-5.663465708E-2,-2.033868730E-1,-9.552274644E-2
7.018084858E1,-7.562755048E-2,3.398540616E-2,-3.672874346E-2
7.023084858E1,-8.852238208E-2,1.486113369E-1,-5.235438421E-2
7.028084858E1,3.813391924E-2,2.279142849E-3,4.131198674E-2
7.033084858E1,6.225740910E-2,7.708941400E-2,1.409829408E-2
7.038084858E1,4.606421571E-3,1.759100854E-1,-7.131213695E-2
7.043084858E1,4.860069603E-2,-4.930590838E-2,1.371558011E-2
7.048084858E1,1.325875055E-2,5.469248444E-2,1.834833249E-2
7.053084858E1,2.159009874E-2,-1.257313509E-2,5.376590043E-2
7.058084858E1,6.842838973E-2,-7.101806253E-2,8.028705418E-2
7.063084858E1,1.344829332E-2,-4.632887244E-2,2.156147733E-3
7.068084858E1,2.069334686E-2,-7.901531458E-2,-1.624270901E-2
7.073084858E1,2.383329906E-2,4.579815269E-2,3.153440356E-2
7.078084858E1,-5.630533211E-3,1.604328491E-2,6.351715326E-2
7.083084858E1,2.116928622E-2,1.606843174E-1,1.047168225E-1
7.088084858E1,-1.584570855E-2,1.877299845E-1,4.072603211E-2
7.093084858E1,1.357741654E-2,1.707082540E-1,-2.668565884E-2
7.098084858E1,2.667966485E-2,2.138616703E-2,4.659588635E-2
7.103084858E1,4.947820306E-2,4.932076484E-2,1.641388796E-2
7.108084858E1,5.916133523E-2,-3.839169443E-2,1.305261441E-2
7.113084858E1,-8.778630942E-2,7.490465045E-2,-4.082877561E-2
7.118084858E1,-9.562995285E-2,1.270494610E-1,6.409868598E-3
7.123084858E1,1.694231667E-2,3.868609201E-3,4.610861465E-2
7.128084858E1,1.214401983E-2,-1.247571036E-2,-1.755495928E-2
7.133084858E1,-4.603763670E-2,6.624094211E-3,-1.179370061E-1
7.138084858E1,-2.020039782E-2,5.636122823E-2,-4.329990596E-2
7.143084858E1,7.790839765E-3,7.908979058E-2,5.498699844E-2
7.148084858E1,5.250163376E-2,-5.251887813E-2,1.001563296E-1
7.153084858E1,4.929497838E-2,-3.259172663E-2,9.662088752E-2
7.158084858E1,-1.252932940E-2,5.990942940E-2,2.539716847E-2
7.163084858E1,-2.346907742E-2,1.171508953E-1,-2.184144408E-2
7.168084858E1,-9.910376742E-3,2.794917207E-3,-5.028539337E-3
7.173084858E1,6.350957602E-2,4.342171550E-2,1.128326356E-1
7.178084858E1,5.040715635E-2,1.083476022E-1,1.373691708E-1
7.183084858E1,1.053159013E-1,1.856223345E-1,2.771604657E-1
7.188084858E1,2.229757160E-1,2.256005704E-1,3.955695629E-1
7.193084858E1,2.448105514E-1,2.679947615E-1,4.432663918E-1
7.198084858E1,1.642417610E-1,1.050825119E-1,3.925248086E-1
7.203084858E1,1.046428755E-1,1.140448526E-1,2.332073152E-1
7.208084858E1,5.283594131E-2,1.071059406E-1,1.405591965E-1
7.213084858E1,6.125531346E-2,3.997126222E-2,8.700841665E-2
7.218084858E1,5.312880874E-2,4.771539010E-3,9.040522575E-2
7.223084858E1,7.183115929E-2,1.679495350E-2,4.749138281E-2
7.228084858E1,-2.227214910E-2,2.871453203E-2,-1.110951602E-1
7.233084858E1,6.201133132E-3,3.233559057E-2,-1.491043270E-1
7.238084858E1,1.177800447E-2,8.784423023E-2,-3.286438808E-2
7.243084858E1,7.699420303E-2,6.778435409E-2,2.652525902E-1
7.248084858E1,1.063949093E-1,5.548861995E-2,3.368134499E-1
7.253084858E1,1.123578623E-1,2.393023483E-2,3.492216468E-1
7.258084858E1,8.842127770E-2,2.049211413E-2,1.938989013E-1
7.263084858E1,2.187890373E-2,-1.813373342E-2,-4.988774657E-2
7.268084858E1,-3.683695570E-3,1.009845082E-2,-1.144392714E-1
7.273084858E1,4.728481174E-2,-2.876918577E-2,-4.560695216E-2
7.278084858E1,-8.879189938E-2,3.956704214E-2,-5.027386174E-2
7.283084858E1,-3.506125882E-3,-8.893049322E-3,1.944894157E-2
7.288084858E1,2.181163803E-2,3.172761947E-2,7.172769308E-2
7.293084858E1,-2.631405927E-2,2.183833532E-2,2.866516635E-2
7.298084858E1,5.952592194E-2,-1.421689894E-2,1.638798267E-1
7.303084858E1,3.792989254E-2,3.302330151E-2,1.329479218E-1
7.308084858E1,3.702071309E-2,-2.880263142E-2,6.655050069E-2
7.313084858E1,1.802369766E-2,2.866380289E-2,1.822251128E-3
7.318084858E1,-2.484167181E-2,1.333076656E-1,-1.166426856E-2
7.323084858E1,-5.244079977E-2,3.611115366E-2,-3.755681589E-2
7.328084858E1,-1.823652722E-2,-1.441156268E-1,-1.009484828E-1
7.333084858E1,1.307064202E-2,-8.955936879E-2,-1.889991462E-1
7.338084858E1,-6.264882535E-2,-2.251039259E-2,-3.558555245E-1
7.343084858E1,-4.351516068E-2,-1.216359884E-1,-2.965080142E-1
7.348084858E1,-5.549746007E-2,1.328272074E-1,-1.204386801E-1
7.353084858E1,-5.180731416E-2,2.210994214E-1,-5.274992436E-2
7.358084858E1,-1.816858537E-3,8.252128959E-2,2.174532507E-3
7.363084858E1,-1.485227607E-2,3.841463104E-2,-1.167156100E-1
7.368084858E1,-6.746932864E-2,-1.142677502E-3,-1.656277180E-1
7.373084858E1,-4.488873482E-2,-6.087293848E-2,-1.210815609E-1
7.378084858E1,-9.043914825E-2,1.276079845E-2,-1.923265010E-1
7.383084858E1,1.737732440E-3,-9.541063011E-2,-1.039906293E-1
7.388084858E1,2.203026414E-2,-1.198335886E-1,-3.880808875E-2
7.393084858E1,-7.058339566E-2,-1.341587454E-1,-1.104741916E-1
7.398084858E1,-4.728526622E-2,-2.466048747E-1,-5.626092851E-2
7.403084858E1,3.817733377E-2,-9.667030722E-2,-5.568989366E-2
7.408084858E1,-9.731611237E-3,3.800184280E-2,-9.424931370E-3
7.413084858E1,-1.852372661E-2,-9.011247195E-3,-6.380335242E-2
7.418084858E1,-1.500269212E-2,-5.870825797E-2,-2.823125012E-2
7.423084858E1,-1.307011247E-1,1.084358525E-2,-2.636916935E-2
7.428084858E1,-7.281923294E-2,-1.773765683E-1,-7.049945742E-2
7.433084858E1,1.780146267E-3,-3.036801517E-1,1.948529854E-2
7.438084858E1,5.801095814E-2,-3.659679294E-1,-7.243288681E-3
7.443084858E1,-2.310952730E-2,-1.064687520E-1,-6.369682401E-2
7.448084858E1,1.241018064E-3,-1.150758937E-1,-6.934298575E-2
7.453084858E1,1.696892083E-2,-2.201601714E-1,-9.855829179E-3
7.458084858E1,2.501602471E-1,-6.317479610E-1,5.884807557E-2
7.463084858E1,-8.223188668E-2,-1.609266400E-1,7.622499019E-3
7.468084858E1,8.088134974E-2,-7.616116852E-2,9.526275098E-2
7.473084858E1,2.814130485E-1,8.692000806E-2,-1.341391634E-2
7.478084858E1,3.476580381E-1,4.645708203E-2,2.683265209E-1
7.483084858E1,3.138991818E-2,-1.078536585E-1,-9.535416029E-5
7.488084858E1,4.343134351E-3,2.022219636E-2,-7.671917789E-3
7.493084858E1,1.642115712E-1,4.374989867E-2,1.649020612E-1
7.498084858E1,5.203109384E-1,1.048714370E-1,4.269263148E-1
7.503084858E1,5.085616708E-1,8.594112098E-2,3.685668111E-1
7.508084858E1,3.876676261E-1,5.200330168E-2,2.854714990E-1
7.513084858E1,3.653657138E-1,-3.265175223E-2,3.864926398E-1
7.518084858E1,2.780493498E-1,-1.818229072E-2,2.295258343E-1
7.523084858E1,1.969185472E-1,-1.404494420E-2,1.614935547E-1
7.528084858E1,7.238176465E-2,-5.795878172E-2,9.074465930E-2
7.533084858E1,2.718964964E-2,-8.040025830E-2,-4.486056976E-3
7.538084858E1,6.960226595E-2,-1.204217523E-1,2.772796899E-2
7.543084858E1,1.608570963E-1,-5.264718086E-2,2.486192286E-1
7.548084858E1,7.765428722E-2,-1.166764200E-1,1.687410474E-1
7.553084858E1,-3.723438829E-2,-3.816118836E-2,-1.062709019E-1
7.558084858E1,-3.644628078E-2,1.314738095E-1,-3.256652132E-2
7.563084858E1,-3.504058346E-3,7.392892987E-2,-1.732124388E-2
7.568084858E1,-7.142586261E-2,1.993784159E-1,-1.034924090E-1
7.573084858E1,-2.199155092E-1,8.781806380E-2,-2.267017514E-1
7.578084858E1,-2.693997324E-1,-2.469635308E-1,-4.649449587E-1
7.583084858E1,-3.168470412E-2,1.488786656E-2,-1.831256747E-1
7.588084858E1,6.961209327E-2,9.833299369E-2,1.155174673E-1
7.593084858E1,1.004442498E-1,-4.710907117E-3,1.955237538E-1
7.598084858E1,7.441961020E-2,-3.561362624E-2,1.497883052E-1
7.603084858E1,7.732560486E-2,5.094547570E-2,9.638827294E-2
7.608084858E1,6.550772488E-2,7.457104512E-3,1.879670173E-1
7.613084858E1,-3.459293395E-2,-1.105635543E-3,-6.641999632E-2
7.618084858E1,-1.047050394E-2,1.726109236E-1,-1.959514618E-2
7.623084858E1,1.415410787E-1,1.038497090E-1,-2.076703822E-3
7.628084858E1,1.788631827E-2,1.155797616E-1,1.507890522E-1
7.633084858E1,-3.385645896E-2,1.906240880E-1,2.491561770E-1
7.638084858E1,1.696157753E-1,4.525511861E-1,2.692159638E-2
7.643084858E1,4.415837824E-1,4.495633841E-1,6.753543019E-1
7.648084858E1,7.239406705E-1,2.050888836E-1,8.135364652E-1
7.653084858E1,6.466500759E-1,-1.844321489E-1,-2.585440278E-1
