"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.884457126E2,7.550701141E0,-7.040998340E-2,7.002886772E0
3.884957126E2,6.405323029E0,-1.863585599E-2,6.300807953E0
3.885457126E2,5.935530663E0,-5.119475350E-2,5.814280510E0
3.885957126E2,5.911862373E0,-1.201388538E-1,5.658178329E0
3.886457126E2,6.741172791E0,3.734046966E-2,6.398013115E0
3.886957126E2,6.499588966E0,-6.310124695E-2,6.386037827E0
3.887457126E2,7.739864349E0,-9.027130902E-2,7.221862793E0
3.887957126E2,7.430911064E0,-6.796874851E-2,7.160015106E0
3.888457126E2,7.457324982E0,-5.639071390E-2,7.085629463E0
3.888957126E2,7.191071987E0,9.297184646E-3,6.890436172E0
3.889457126E2,7.472594261E0,-4.155045003E-2,6.968215942E0
3.889957126E2,6.733886719E0,2.644376270E-2,6.474110603E0
3.890457126E2,7.790623665E0,-9.787043929E-2,7.497897148E0
3.890957126E2,7.928673744E0,-5.476853624E-2,7.577459812E0
3.891457126E2,7.493029594E0,-7.353995740E-2,7.207708359E0
3.891957126E2,7.238249779E0,4.991603643E-2,6.929257393E0
3.892457126E2,6.824636459E0,-9.433253109E-2,6.433440208E0
3.892957126E2,6.262883663E0,-8.885549009E-2,6.363904953E0
3.893457126E2,6.581933022E0,3.832966834E-2,5.918831348E0
3.893957126E2,5.930725574E0,-8.604646474E-2,6.296147346E0
3.894457126E2,7.332161903E0,-6.124456972E-2,6.491619110E0
3.894957126E2,6.469503880E0,-3.377320990E-2,6.683998585E0
3.895457126E2,7.605618000E0,1.382420771E-3,6.774718285E0
3.895957126E2,6.190356255E0,-5.350748450E-2,6.318094254E0
3.896457126E2,7.865846157E0,-6.425741315E-2,7.072386742E0
3.896957126E2,7.169586182E0,-6.539229304E-2,7.098188877E0
3.897457126E2,7.517541409E0,5.720840022E-2,7.022986412E0
3.897957126E2,7.779081345E0,-3.289983422E-2,7.385601044E0
3.898457126E2,8.037674904E0,-1.884603649E-1,7.761959076E0
3.898957126E2,7.668313503E0,-2.680143714E-2,7.232302666E0
3.899457126E2,6.920762062E0,1.269905455E-2,6.714383125E0
3.899957126E2,7.728682518E0,-1.632376909E-1,7.286220551E0
3.900457126E2,6.917005539E0,-2.866334096E-2,6.773457527E0
3.900957126E2,6.702601433E0,-3.355944529E-3,6.362283230E0
3.901457126E2,6.200055122E0,-1.596436799E-1,6.172933578E0
3.901957126E2,7.034622192E0,5.999286473E-2,6.424554348E0
3.902457126E2,6.477198601E0,-8.837360889E-3,6.316679001E0
3.902957126E2,6.376639366E0,-4.146586359E-2,6.119235516E0
3.903457126E2,6.375681877E0,-7.569937408E-2,6.196334362E0
3.903957126E2,6.878580093E0,-7.519807667E-2,6.394982338E0
3.904457126E2,6.610373497E0,-4.281913862E-2,6.749337196E0
3.904957126E2,8.292495728E0,2.497720346E-2,7.482933044E0
3.905457126E2,6.684547424E0,-1.247296035E-1,6.799478531E0
3.905957126E2,8.177049637E0,-7.570745051E-2,7.594202995E0
3.906457126E2,7.117710114E0,-6.011356413E-2,6.902218342E0
3.906957126E2,6.556361198E0,3.667319566E-2,6.436123848E0
3.907457126E2,8.412777901E0,-1.435179263E-1,7.601881981E0
3.907957126E2,6.825576782E0,-9.769840166E-3,6.854251385E0
3.908457126E2,7.816487789E0,-5.385828018E-2,7.318359852E0
3.908957126E2,7.012645721E0,-1.934000663E-2,6.654328346E0
3.909457126E2,6.225482941E0,-1.364884675E-1,6.206465721E0
3.909957126E2,6.948739052E0,-9.025523439E-3,6.478446007E0
3.910457126E2,5.636035442E0,-1.324906349E-1,5.697297096E0
3.910957126E2,6.883968353E0,-3.197786957E-2,6.527537346E0
3.911457126E2,6.258002281E0,1.632745564E-2,5.775339127E0
3.911957126E2,7.339796066E0,-3.257131577E-2,7.333979130E0
3.912457126E2,9.102035522E0,-3.665649518E-2,8.045492172E0
3.912957126E2,5.714492321E0,-1.493877918E-2,5.858869553E0
3.913457126E2,8.730836868E0,-9.492462873E-2,8.179126740E0
3.913957126E2,7.626897812E0,3.503155708E-2,7.135903358E0
3.914457126E2,6.083837509E0,-7.218815386E-3,6.147708416E0
3.914957126E2,7.578069687E0,-1.579634547E-1,6.987976074E0
3.915457126E2,6.706687927E0,-4.819299653E-2,6.634265900E0
3.915957126E2,7.626433849E0,1.637247577E-2,7.142747879E0
3.916457126E2,7.726883411E0,-5.596964434E-2,7.268984318E0
3.916957126E2,6.664655685E0,-1.091674566E-1,6.661762238E0
3.917457126E2,7.086122513E0,2.106495388E-2,6.316679001E0
3.917957126E2,6.856954098E0,-1.254738867E-1,7.119080067E0
3.918457126E2,7.713521957E0,1.049469784E-2,6.662221909E0
3.918957126E2,5.163470268E0,-8.871250600E-2,5.758290291E0
3.919457126E2,7.919343472E0,-1.423991844E-2,7.025479794E0
3.919957126E2,6.071198463E0,-7.292001043E-3,6.035980225E0
3.920457126E2,7.825670719E0,-6.204955280E-2,7.404567719E0
3.920957126E2,8.540649414E0,-9.152209386E-3,8.145730972E0
3.921457126E2,8.251392365E0,-8.786989748E-2,7.872993469E0
3.921957126E2,7.769518852E0,-7.287447900E-2,7.472872734E0
3.922457126E2,6.888302803E0,2.801152412E-3,6.408899307E0
3.922957126E2,6.802891731E0,-5.833096802E-2,6.722650528E0
3.923457126E2,7.491344452E0,-2.889136039E-2,6.861361504E0
3.923957126E2,5.208364487E0,-2.518310770E-2,5.421269417E0
3.924457126E2,7.196401119E0,-7.339107990E-2,6.791800976E0
3.924957126E2,6.932736397E0,-1.058607176E-2,6.599501133E0
3.925457126E2,6.476967812E0,-6.734012067E-2,6.414393902E0
3.925957126E2,6.952846527E0,-9.974699467E-3,6.479047775E0
3.926457126E2,6.791583061E0,-4.333148152E-2,6.546540737E0
3.926957126E2,6.113812447E0,-7.838000357E-2,6.049047947E0
3.927457126E2,7.670444489E0,-1.047539786E-1,7.324676514E0
3.927957126E2,7.937949657E0,4.236232489E-2,7.254409313E0
3.928457126E2,8.046113014E0,-1.068871617E-1,8.184045792E0
3.928957126E2,9.300773621E0,-4.187800363E-2,8.232798576E0
3.929457126E2,6.857842922E0,-3.289135173E-2,6.924048901E0
3.929957126E2,7.754968643E0,3.622897714E-2,7.177492142E0
3.930457126E2,7.181776047E0,-9.472749382E-2,6.873619080E0
3.930957126E2,6.220956802E0,-1.281270981E-1,6.089904785E0
3.931457126E2,7.403041840E0,4.051259533E-2,6.841256618E0
3.931957126E2,6.737631798E0,-1.651376113E-2,6.693464279E0
3.932457126E2,7.109369278E0,-1.382275671E-1,6.668048859E0
3.932957126E2,6.968264103E0,-8.393565565E-2,6.810623169E0
3.933457126E2,6.733220100E0,-8.761122823E-2,6.543314934E0
3.933957126E2,7.137077332E0,5.714489520E-2,6.620551109E0
3.934457126E2,6.364596367E0,-1.127723604E-1,6.215386391E0
3.934957126E2,6.415592194E0,-1.903829537E-2,6.187282562E0
3.935457126E2,6.059180260E0,-8.825693280E-3,5.745199203E0
3.935957126E2,5.822708130E0,-1.437207758E-1,6.027077675E0
3.936457126E2,7.687715054E0,3.214481473E-2,6.690351963E0
3.936957126E2,7.247953415E0,-1.261438429E-1,7.943717003E0
3.937457126E2,1.004844475E1,-1.122898329E-2,8.568561554E0
3.937957126E2,7.326956749E0,-6.025969610E-2,7.922351837E0
