"Time (s)","Pressure (hPa)"
5.995858972E2,9.857341919E2
5.996358972E2,9.857373657E2
5.996858972E2,9.857401733E2
5.997358972E2,9.857433472E2
5.997858972E2,9.857462158E2
5.998358972E2,9.857490845E2
5.998858972E2,9.857523193E2
5.999358972E2,9.857549438E2
5.999858972E2,9.857576294E2
6.000358972E2,9.857604370E2
6.000858972E2,9.857632446E2
6.001358972E2,9.857661133E2
6.001858972E2,9.857687988E2
6.002358972E2,9.857714844E2
6.002858972E2,9.857739258E2
6.003358972E2,9.857763672E2
6.003858972E2,9.857791138E2
6.004358972E2,9.857819214E2
6.004858972E2,9.857847900E2
6.005358972E2,9.857877808E2
6.005858972E2,9.857906494E2
6.006358972E2,9.857933960E2
6.006858972E2,9.857958374E2
6.007358972E2,9.857983398E2
6.007858972E2,9.858007812E2
6.008358972E2,9.858033447E2
6.008858972E2,9.858060303E2
6.009358972E2,9.858086548E2
6.009858972E2,9.858112793E2
6.010358972E2,9.858140259E2
6.010858972E2,9.858165894E2
6.011358972E2,9.858194580E2
6.011858972E2,9.858222046E2
6.012358972E2,9.858247681E2
6.012858972E2,9.858275146E2
6.013358972E2,9.858304443E2
6.013858972E2,9.858333740E2
6.014358972E2,9.858359985E2
6.014858972E2,9.858389282E2
6.015358972E2,9.858415527E2
6.015858972E2,9.858442993E2
6.016358972E2,9.858468628E2
6.016858972E2,9.858497925E2
6.017358972E2,9.858522949E2
6.017858972E2,9.858550415E2
6.018358972E2,9.858579102E2
6.018858972E2,9.858605957E2
6.019358972E2,9.858631592E2
6.019858972E2,9.858659668E2
6.020358972E2,9.858688965E2
6.020858972E2,9.858717041E2
6.021358972E2,9.858746948E2
6.021858972E2,9.858779907E2
6.022358972E2,9.858811646E2
6.022858972E2,9.858842773E2
6.023358972E2,9.858876343E2
6.023858972E2,9.858906250E2
6.024358972E2,9.858937378E2
6.024858972E2,9.858966675E2
6.025358972E2,9.858996582E2
6.025858972E2,9.859027100E2
6.026358972E2,9.859057007E2
6.026858972E2,9.859087524E2
6.027358972E2,9.859116211E2
6.027858972E2,9.859146729E2
6.028358972E2,9.859177246E2
6.028858972E2,9.859206543E2
6.029358972E2,9.859234619E2
6.029858972E2,9.859262695E2
6.030358972E2,9.859291992E2
6.030858972E2,9.859317017E2
6.031358972E2,9.859345703E2
6.031858972E2,9.859375000E2
6.032358972E2,9.859403687E2
6.032858972E2,9.859431763E2
6.033358972E2,9.859459839E2
6.033858972E2,9.859494019E2
6.034358972E2,9.859525757E2
6.034858972E2,9.859556274E2
6.035358972E2,9.859588013E2
6.035858972E2,9.859619141E2
6.036358972E2,9.859645996E2
6.036858972E2,9.859671021E2
6.037358972E2,9.859699707E2
6.037858972E2,9.859735107E2
6.038358972E2,9.859766235E2
6.038858972E2,9.859792480E2
6.039358972E2,9.859818726E2
6.039858972E2,9.859846191E2
6.040358972E2,9.859875488E2
6.040858972E2,9.859906006E2
6.041358972E2,9.859942627E2
6.041858972E2,9.859978027E2
6.042358972E2,9.860009155E2
6.042858972E2,9.860042114E2
6.043358972E2,9.860073242E2
6.043858972E2,9.860103149E2
6.044358972E2,9.860134277E2
6.044858972E2,9.860164185E2
6.045358972E2,9.860197144E2
6.045858972E2,9.860230713E2
6.046358972E2,9.860260620E2
6.046858972E2,9.860294800E2
6.047358972E2,9.860328979E2
6.047858972E2,9.860361938E2
6.048358972E2,9.860393677E2
6.048858972E2,9.860422363E2
6.049358972E2,9.860457764E2
6.049858972E2,9.860495605E2
6.050358972E2,9.860526733E2
6.050858972E2,9.860560303E2
6.051358972E2,9.860592651E2
6.051858972E2,9.860628052E2
6.052358972E2,9.860661011E2
6.052858972E2,9.860694580E2
6.053358972E2,9.860723877E2
6.053858972E2,9.860754395E2
6.054358972E2,9.860786133E2
6.054858972E2,9.860820312E2
6.055358972E2,9.860855713E2
6.055858972E2,9.860888062E2
6.056358972E2,9.860924683E2
6.056858972E2,9.860959473E2
6.057358972E2,9.860991211E2
6.057858972E2,9.861023560E2
6.058358972E2,9.861055298E2
6.058858972E2,9.861087646E2
6.059358972E2,9.861116943E2
6.059858972E2,9.861148682E2
6.060358972E2,9.861181030E2
6.060858972E2,9.861212158E2
6.061358972E2,9.861239624E2
6.061858972E2,9.861267700E2
6.062358972E2,9.861298218E2
6.062858972E2,9.861328735E2
6.063358972E2,9.861359863E2
6.063858972E2,9.861390991E2
6.064358972E2,9.861420898E2
6.064858972E2,9.861447754E2
6.065358972E2,9.861475830E2
6.065858972E2,9.861504517E2
6.066358972E2,9.861531982E2
6.066858972E2,9.861561890E2
6.067358972E2,9.861591187E2
6.067858972E2,9.861622925E2
6.068358972E2,9.861654053E2
6.068858972E2,9.861687012E2
6.069358972E2,9.861715698E2
6.069858972E2,9.861746216E2
6.070358972E2,9.861777954E2
6.070858972E2,9.861806030E2
6.071358972E2,9.861837158E2
6.071858972E2,9.861876831E2
6.072358972E2,9.861913452E2
6.072858972E2,9.861944580E2
6.073358972E2,9.861978149E2
6.073858972E2,9.862005615E2
6.074358972E2,9.862032471E2
6.074858972E2,9.862058716E2
6.075358972E2,9.862090454E2
6.075858972E2,9.862124634E2
6.076358972E2,9.862156372E2
6.076858972E2,9.862186279E2
6.077358972E2,9.862213135E2
6.077858972E2,9.862247314E2
6.078358972E2,9.862278442E2
6.078858972E2,9.862312012E2
6.079358972E2,9.862344971E2
6.079858972E2,9.862372437E2
6.080358972E2,9.862404175E2
6.080858972E2,9.862435913E2
6.081358972E2,9.862465210E2
6.081858972E2,9.862496948E2
6.082358972E2,9.862529907E2
6.082858972E2,9.862562256E2
6.083358972E2,9.862592163E2
6.083858972E2,9.862622681E2
6.084358972E2,9.862655640E2
6.084858972E2,9.862684937E2
6.085358972E2,9.862716064E2
6.085858972E2,9.862746582E2
6.086358972E2,9.862777100E2
6.086858972E2,9.862805786E2
6.087358972E2,9.862835083E2
6.087858972E2,9.862863770E2
6.088358972E2,9.862891846E2
6.088858972E2,9.862922363E2
6.089358972E2,9.862954712E2
6.089858972E2,9.862987671E2
6.090358972E2,9.863023071E2
6.090858972E2,9.863053589E2
6.091358972E2,9.863086548E2
6.091858972E2,9.863117676E2
6.092358972E2,9.863147583E2
6.092858972E2,9.863178711E2
6.093358972E2,9.863208618E2
6.093858972E2,9.863238525E2
6.094358972E2,9.863268433E2
6.094858972E2,9.863298340E2
6.095358972E2,9.863329468E2
6.095858972E2,9.863358765E2
6.096358972E2,9.863389282E2
6.096858972E2,9.863421631E2
6.097358972E2,9.863455200E2
6.097858972E2,9.863488159E2
6.098358972E2,9.863519287E2
6.098858972E2,9.863546143E2
6.099358972E2,9.863572388E2
6.099858972E2,9.863604126E2
6.100358972E2,9.863634644E2
6.100858972E2,9.863668213E2
6.101358972E2,9.863699341E2
6.101858972E2,9.863729858E2
6.102358972E2,9.863757935E2
6.102858972E2,9.863786621E2
6.103358972E2,9.863815308E2
6.103858972E2,9.863844604E2
6.104358972E2,9.863875122E2
6.104858972E2,9.863904419E2
6.105358972E2,9.863935547E2
6.105858972E2,9.863969116E2
6.106358972E2,9.863998413E2
6.106858972E2,9.864028931E2
6.107358972E2,9.864059448E2
6.107858972E2,9.864090576E2
6.108358972E2,9.864121094E2
6.108858972E2,9.864149170E2
6.109358972E2,9.864182739E2
6.109858972E2,9.864216309E2
6.110358972E2,9.864245605E2
6.110858972E2,9.864274292E2
6.111358972E2,9.864300537E2
6.111858972E2,9.864330444E2
6.112358972E2,9.864362793E2
6.112858972E2,9.864396973E2
6.113358972E2,9.864431152E2
6.113858972E2,9.864468994E2
6.114358972E2,9.864500732E2
6.114858972E2,9.864530640E2
6.115358972E2,9.864561768E2
6.115858972E2,9.864592896E2
6.116358972E2,9.864623413E2
6.116858972E2,9.864655762E2
6.117358972E2,9.864687500E2
6.117858972E2,9.864717407E2
6.118358972E2,9.864745483E2
6.118858972E2,9.864776001E2
6.119358972E2,9.864806519E2
6.119858972E2,9.864840698E2
6.120358972E2,9.864877319E2
6.120858972E2,9.864914551E2
6.121358972E2,9.864945068E2
6.121858972E2,9.864974365E2
6.122358972E2,9.865003662E2
6.122858972E2,9.865031128E2
6.123358972E2,9.865064697E2
6.123858972E2,9.865096436E2
6.124358972E2,9.865129395E2
6.124858972E2,9.865161743E2
6.125358972E2,9.865194702E2
6.125858972E2,9.865227051E2
6.126358972E2,9.865261230E2
6.126858972E2,9.865292969E2
6.127358972E2,9.865322876E2
6.127858972E2,9.865355225E2
6.128358972E2,9.865387573E2
6.128858972E2,9.865419312E2
6.129358972E2,9.865451660E2
6.129858972E2,9.865485229E2
6.130358972E2,9.865516968E2
6.130858972E2,9.865548096E2
6.131358972E2,9.865581055E2
6.131858972E2,9.865610962E2
6.132358972E2,9.865641479E2
6.132858972E2,9.865675049E2
6.133358972E2,9.865706787E2
6.133858972E2,9.865734863E2
6.134358972E2,9.865763550E2
6.134858972E2,9.865792236E2
6.135358972E2,9.865823975E2
6.135858972E2,9.865858765E2
6.136358972E2,9.865894775E2
6.136858972E2,9.865925903E2
6.137358972E2,9.865957031E2
6.137858972E2,9.865989380E2
6.138358972E2,9.866024780E2
6.138858972E2,9.866057129E2
6.139358972E2,9.866087646E2
6.139858972E2,9.866118164E2
6.140358972E2,9.866149902E2
6.140858972E2,9.866182251E2
6.141358972E2,9.866213379E2
6.141858972E2,9.866244507E2
6.142358972E2,9.866276855E2
6.142858972E2,9.866305542E2
6.143358972E2,9.866333618E2
6.143858972E2,9.866364136E2
6.144358972E2,9.866395264E2
6.144858972E2,9.866428223E2
6.145358972E2,9.866453247E2
6.145858972E2,9.866480713E2
6.146358972E2,9.866509399E2
6.146858972E2,9.866537476E2
6.147358972E2,9.866564941E2
6.147858972E2,9.866594238E2
6.148358972E2,9.866625366E2
6.148858972E2,9.866654663E2
6.149358972E2,9.866688843E2
6.149858972E2,9.866718750E2
6.150358972E2,9.866749878E2
6.150858972E2,9.866781616E2
6.151358972E2,9.866812744E2
6.151858972E2,9.866840820E2
6.152358972E2,9.866871948E2
6.152858972E2,9.866904297E2
6.153358972E2,9.866932983E2
6.153858972E2,9.866960449E2
6.154358972E2,9.866991577E2
6.154858972E2,9.867023315E2
6.155358972E2,9.867052612E2
6.155858972E2,9.867078857E2
6.156358972E2,9.867108765E2
6.156858972E2,9.867137451E2
6.157358972E2,9.867164917E2
6.157858972E2,9.867192993E2
6.158358972E2,9.867222900E2
6.158858972E2,9.867254028E2
6.159358972E2,9.867284546E2
6.159858972E2,9.867315063E2
6.160358972E2,9.867346802E2
6.160858972E2,9.867379761E2
6.161358972E2,9.867415771E2
6.161858972E2,9.867443848E2
6.162358972E2,9.867474365E2
6.162858972E2,9.867504883E2
6.163358972E2,9.867535400E2
6.163858972E2,9.867566528E2
6.164358972E2,9.867596436E2
6.164858972E2,9.867628174E2
6.165358972E2,9.867656860E2
6.165858972E2,9.867686157E2
6.166358972E2,9.867719727E2
6.166858972E2,9.867747803E2
6.167358972E2,9.867779541E2
6.167858972E2,9.867808838E2
6.168358972E2,9.867838135E2
6.168858972E2,9.867868042E2
6.169358972E2,9.867899780E2
6.169858972E2,9.867931519E2
6.170358972E2,9.867959595E2
6.170858972E2,9.867994385E2
6.171358972E2,9.868025513E2
6.171858972E2,9.868055420E2
6.172358972E2,9.868085327E2
6.172858972E2,9.868116455E2
6.173358972E2,9.868146973E2
6.173858972E2,9.868181763E2
6.174358972E2,9.868216553E2
6.174858972E2,9.868247681E2
6.175358972E2,9.868279419E2
6.175858972E2,9.868311768E2
6.176358972E2,9.868341675E2
6.176858972E2,9.868374023E2
6.177358972E2,9.868405762E2
6.177858972E2,9.868434448E2
6.178358972E2,9.868460083E2
6.178858972E2,9.868491211E2
6.179358972E2,9.868522949E2
6.179858972E2,9.868554688E2
6.180358972E2,9.868587646E2
6.180858972E2,9.868616943E2
6.181358972E2,9.868646851E2
6.181858972E2,9.868677368E2
6.182358972E2,9.868706055E2
6.182858972E2,9.868739014E2
6.183358972E2,9.868771973E2
6.183858972E2,9.868806152E2
6.184358972E2,9.868837891E2
6.184858972E2,9.868869019E2
6.185358972E2,9.868902588E2
6.185858972E2,9.868933716E2
6.186358972E2,9.868965454E2
6.186858972E2,9.868999023E2
6.187358972E2,9.869031372E2
6.187858972E2,9.869061279E2
6.188358972E2,9.869093628E2
6.188858972E2,9.869128418E2
6.189358972E2,9.869161987E2
6.189858972E2,9.869191895E2
6.190358972E2,9.869225464E2
6.190858972E2,9.869258423E2
6.191358972E2,9.869292603E2
6.191858972E2,9.869327393E2
6.192358972E2,9.869357300E2
6.192858972E2,9.869389038E2
6.193358972E2,9.869421387E2
6.193858972E2,9.869454346E2
6.194358972E2,9.869484253E2
6.194858972E2,9.869519043E2
6.195358972E2,9.869553223E2
6.195858972E2,9.869586792E2
6.196358972E2,9.869620361E2
6.196858972E2,9.869653320E2
6.197358972E2,9.869687500E2
6.197858972E2,9.869721069E2
6.198358972E2,9.869753418E2
6.198858972E2,9.869784546E2
6.199358972E2,9.869816895E2
6.199858972E2,9.869849243E2
6.200358972E2,9.869879150E2
6.200858972E2,9.869909058E2
6.201358972E2,9.869943237E2
6.201858972E2,9.869973755E2
6.202358972E2,9.870008545E2
6.202858972E2,9.870043335E2
6.203358972E2,9.870075073E2
6.203858972E2,9.870106201E2
6.204358972E2,9.870140381E2
6.204858972E2,9.870170898E2
6.205358972E2,9.870202026E2
6.205858972E2,9.870233154E2
6.206358972E2,9.870266724E2
6.206858972E2,9.870295410E2
6.207358972E2,9.870328979E2
6.207858972E2,9.870356445E2
6.208358972E2,9.870385742E2
6.208858972E2,9.870417480E2
6.209358972E2,9.870449219E2
6.209858972E2,9.870479736E2
6.210358972E2,9.870512085E2
6.210858972E2,9.870541992E2
6.211358972E2,9.870570679E2
6.211858972E2,9.870601807E2
6.212358972E2,9.870631104E2
6.212858972E2,9.870660400E2
6.213358972E2,9.870690918E2
6.213858972E2,9.870720825E2
6.214358972E2,9.870753174E2
6.214858972E2,9.870786133E2
6.215358972E2,9.870815430E2
6.215858972E2,9.870845337E2
6.216358972E2,9.870875244E2
6.216858972E2,9.870905151E2
6.217358972E2,9.870933838E2
6.217858972E2,9.870964355E2
6.218358972E2,9.870992432E2
6.218858972E2,9.871021118E2
6.219358972E2,9.871044922E2
6.219858972E2,9.871074829E2
6.220358972E2,9.871104126E2
6.220858972E2,9.871129761E2
6.221358972E2,9.871156616E2
6.221858972E2,9.871188354E2
6.222358972E2,9.871213989E2
6.222858972E2,9.871242065E2
6.223358972E2,9.871271362E2
6.223858972E2,9.871301880E2
6.224358972E2,9.871331177E2
6.224858972E2,9.871362305E2
6.225358972E2,9.871392822E2
6.225858972E2,9.871425171E2
6.226358972E2,9.871458740E2
6.226858972E2,9.871489258E2
6.227358972E2,9.871518555E2
6.227858972E2,9.871552734E2
6.228358972E2,9.871585693E2
6.228858972E2,9.871613770E2
6.229358972E2,9.871645508E2
6.229858972E2,9.871677856E2
6.230358972E2,9.871710205E2
6.230858972E2,9.871739502E2
6.231358972E2,9.871770630E2
6.231858972E2,9.871800537E2
6.232358972E2,9.871828613E2
6.232858972E2,9.871858521E2
6.233358972E2,9.871890259E2
6.233858972E2,9.871923218E2
6.234358972E2,9.871955566E2
6.234858972E2,9.871987305E2
6.235358972E2,9.872020874E2
6.235858972E2,9.872052612E2
6.236358972E2,9.872084351E2
6.236858972E2,9.872111816E2
6.237358972E2,9.872137451E2
6.237858972E2,9.872168579E2
6.238358972E2,9.872199097E2
6.238858972E2,9.872230225E2
6.239358972E2,9.872261963E2
6.239858972E2,9.872297363E2
6.240358972E2,9.872330322E2
6.240858972E2,9.872359009E2
6.241358972E2,9.872390747E2
6.241858972E2,9.872423706E2
6.242358972E2,9.872457886E2
6.242858972E2,9.872492065E2
6.243358972E2,9.872522583E2
6.243858972E2,9.872552490E2
6.244358972E2,9.872583618E2
6.244858972E2,9.872614746E2
6.245358972E2,9.872645264E2
6.245858972E2,9.872675781E2
6.246358972E2,9.872705078E2
6.246858972E2,9.872734985E2
6.247358972E2,9.872765503E2
6.247858972E2,9.872796631E2
6.248358972E2,9.872825317E2
6.248858972E2,9.872857666E2
6.249358972E2,9.872890015E2
6.249858972E2,9.872923584E2
6.250358972E2,9.872955933E2
6.250858972E2,9.872987061E2
6.251358972E2,9.873020020E2
6.251858972E2,9.873053589E2
6.252358972E2,9.873085938E2
6.252858972E2,9.873117065E2
6.253358972E2,9.873147583E2
6.253858972E2,9.873178711E2
6.254358972E2,9.873212891E2
6.254858972E2,9.873247070E2
6.255358972E2,9.873280640E2
6.255858972E2,9.873309937E2
6.256358972E2,9.873341675E2
6.256858972E2,9.873373413E2
6.257358972E2,9.873406372E2
6.257858972E2,9.873439941E2
6.258358972E2,9.873472290E2
6.258858972E2,9.873504639E2
6.259358972E2,9.873534546E2
6.259858972E2,9.873565674E2
6.260358972E2,9.873598022E2
6.260858972E2,9.873629761E2
6.261358972E2,9.873665161E2
6.261858972E2,9.873698120E2
6.262358972E2,9.873729858E2
6.262858972E2,9.873764648E2
6.263358972E2,9.873795776E2
6.263858972E2,9.873829346E2
6.264358972E2,9.873865356E2
6.264858972E2,9.873898926E2
6.265358972E2,9.873932495E2
6.265858972E2,9.873966675E2
6.266358972E2,9.874001465E2
6.266858972E2,9.874031982E2
6.267358972E2,9.874061890E2
6.267858972E2,9.874094238E2
6.268358972E2,9.874127808E2
6.268858972E2,9.874158936E2
6.269358972E2,9.874190063E2
6.269858972E2,9.874221191E2
6.270358972E2,9.874257202E2
6.270858972E2,9.874290161E2
6.271358972E2,9.874325562E2
6.271858972E2,9.874359741E2
6.272358972E2,9.874396973E2
6.272858972E2,9.874432373E2
6.273358972E2,9.874464722E2
6.273858972E2,9.874496460E2
6.274358972E2,9.874529419E2
6.274858972E2,9.874562988E2
6.275358972E2,9.874598389E2
6.275858972E2,9.874632568E2
6.276358972E2,9.874665527E2
6.276858972E2,9.874700928E2
6.277358972E2,9.874738159E2
6.277858972E2,9.874771729E2
6.278358972E2,9.874805298E2
6.278858972E2,9.874837036E2
6.279358972E2,9.874868774E2
6.279858972E2,9.874902344E2
6.280358972E2,9.874933472E2
6.280858972E2,9.874963379E2
6.281358972E2,9.874998169E2
6.281858972E2,9.875033569E2
6.282358972E2,9.875069580E2
6.282858972E2,9.875107422E2
6.283358972E2,9.875142822E2
6.283858972E2,9.875175171E2
6.284358972E2,9.875207520E2
6.284858972E2,9.875241699E2
6.285358972E2,9.875274658E2
6.285858972E2,9.875308838E2
6.286358972E2,9.875342407E2
6.286858972E2,9.875374756E2
6.287358972E2,9.875407715E2
6.287858972E2,9.875443726E2
6.288358972E2,9.875480347E2
6.288858972E2,9.875515137E2
6.289358972E2,9.875550537E2
6.289858972E2,9.875583496E2
6.290358972E2,9.875616455E2
6.290858972E2,9.875648193E2
6.291358972E2,9.875681152E2
6.291858972E2,9.875709839E2
6.292358972E2,9.875737305E2
6.292858972E2,9.875769653E2
6.293358972E2,9.875802612E2
6.293858972E2,9.875833740E2
6.294358972E2,9.875864868E2
6.294858972E2,9.875893555E2
6.295358972E2,9.875927734E2
6.295858972E2,9.875961304E2
6.296358972E2,9.875993652E2
6.296858972E2,9.876027832E2
6.297358972E2,9.876062012E2
6.297858972E2,9.876093140E2
6.298358972E2,9.876124878E2
6.298858972E2,9.876157227E2
6.299358972E2,9.876190186E2
6.299858972E2,9.876219482E2
6.300358972E2,9.876253052E2
6.300858972E2,9.876284180E2
6.301358972E2,9.876316528E2
6.301858972E2,9.876353760E2
6.302358972E2,9.876386719E2
6.302858972E2,9.876416016E2
6.303358972E2,9.876446533E2
6.303858972E2,9.876474609E2
6.304358977E2,9.876502075E2
6.304858975E2,9.876529541E2
6.305358975E2,9.876560059E2
6.305858975E2,9.876592407E2
6.306358975E2,9.876622925E2
6.306858975E2,9.876652222E2
6.307358975E2,9.876685181E2
6.307858975E2,9.876716919E2
6.308358975E2,9.876748657E2
6.308858975E2,9.876779785E2
6.309358975E2,9.876809692E2
6.309858975E2,9.876838989E2
6.310358975E2,9.876873779E2
6.310858975E2,9.876906738E2
6.311358975E2,9.876937866E2
6.311858975E2,9.876968994E2
6.312358975E2,9.877000122E2
6.312858975E2,9.877031250E2
6.313358975E2,9.877063599E2
6.313858975E2,9.877093506E2
6.314358975E2,9.877120972E2
6.314858975E2,9.877152100E2
6.315358975E2,9.877182007E2
6.315858975E2,9.877212524E2
6.316358975E2,9.877244873E2
6.316858975E2,9.877272949E2
6.317358975E2,9.877301636E2
6.317858975E2,9.877329102E2
6.318358975E2,9.877357788E2
6.318858975E2,9.877384644E2
6.319358975E2,9.877413940E2
6.319858975E2,9.877444458E2
6.320358975E2,9.877476807E2
6.320858975E2,9.877509766E2
6.321358975E2,9.877542114E2
6.321858975E2,9.877574463E2
6.322358975E2,9.877605591E2
6.322858975E2,9.877636108E2
6.323358975E2,9.877664795E2
6.323858975E2,9.877694092E2
6.324358975E2,9.877723999E2
6.324858975E2,9.877753296E2
6.325358975E2,9.877785034E2
6.325858975E2,9.877816772E2
6.326358975E2,9.877847900E2
6.326858975E2,9.877879028E2
6.327358975E2,9.877910156E2
6.327858975E2,9.877939453E2
6.328358975E2,9.877970581E2
6.328858975E2,9.878001709E2
6.329358975E2,9.878032837E2
6.329858975E2,9.878063354E2
6.330358975E2,9.878096924E2
6.330858975E2,9.878128052E2
6.331358975E2,9.878156738E2
6.331858975E2,9.878187256E2
6.332358975E2,9.878219604E2
6.332858975E2,9.878247070E2
6.333358975E2,9.878274536E2
6.333858975E2,9.878302612E2
6.334358975E2,9.878332520E2
6.334858975E2,9.878361206E2
6.335358975E2,9.878391113E2
6.335858975E2,9.878421631E2
6.336358975E2,9.878453369E2
6.336858975E2,9.878485107E2
6.337358975E2,9.878517456E2
6.337858975E2,9.878549194E2
6.338358975E2,9.878579712E2
6.338858975E2,9.878609619E2
6.339358975E2,9.878641968E2
6.339858975E2,9.878672485E2
6.340358975E2,9.878704224E2
6.340858975E2,9.878736572E2
6.341358975E2,9.878765869E2
6.341858975E2,9.878794556E2
6.342358975E2,9.878825073E2
6.342858975E2,9.878854980E2
6.343358975E2,9.878887329E2
6.343858975E2,9.878919067E2
6.344358975E2,9.878953247E2
6.344858975E2,9.878987427E2
6.345358975E2,9.879019775E2
6.345858975E2,9.879050293E2
6.346358975E2,9.879083862E2
6.346858975E2,9.879117432E2
6.347358975E2,9.879149170E2
6.347858975E2,9.879181519E2
6.348358975E2,9.879214478E2
6.348858975E2,9.879246216E2
6.349358975E2,9.879278564E2
6.349858975E2,9.879312744E2
6.350358975E2,9.879345703E2
6.350858975E2,9.879377441E2
6.351358975E2,9.879408569E2
6.351858975E2,9.879440308E2
6.352358975E2,9.879474487E2
6.352858975E2,9.879510498E2
6.353358975E2,9.879542236E2
6.353858975E2,9.879572754E2
6.354358975E2,9.879601440E2
6.354858975E2,9.879631348E2
6.355358975E2,9.879666138E2
6.355858975E2,9.879697876E2
6.356358975E2,9.879729004E2
6.356858975E2,9.879759521E2
6.357358975E2,9.879793091E2
6.357858975E2,9.879824829E2
6.358358975E2,9.879859009E2
6.358858975E2,9.879892578E2
6.359358975E2,9.879924927E2
6.359858975E2,9.879958496E2
6.360358975E2,9.879992676E2
6.360858975E2,9.880026855E2
6.361358975E2,9.880062256E2
6.361858975E2,9.880096436E2
6.362358975E2,9.880127563E2
6.362858975E2,9.880163574E2
6.363358975E2,9.880200195E2
6.363858975E2,9.880232544E2
6.364358975E2,9.880266724E2
6.364858975E2,9.880297852E2
6.365358975E2,9.880332642E2
6.365858975E2,9.880366211E2
6.366358975E2,9.880400391E2
6.366858975E2,9.880432129E2
6.367358975E2,9.880463257E2
6.367858975E2,9.880495605E2
6.368358975E2,9.880527344E2
6.368858975E2,9.880555420E2
6.369358975E2,9.880585938E2
6.369858975E2,9.880617065E2
6.370358975E2,9.880650024E2
6.370858975E2,9.880684204E2
6.371358975E2,9.880715332E2
6.371858975E2,9.880746460E2
6.372358975E2,9.880778198E2
6.372858975E2,9.880809326E2
6.373358975E2,9.880838623E2
6.373858975E2,9.880867920E2
6.374358975E2,9.880896606E2
6.374858975E2,9.880926514E2
6.375358975E2,9.880955811E2
6.375858975E2,9.880986328E2
6.376358975E2,9.881015015E2
6.376858975E2,9.881045532E2
6.377358975E2,9.881073608E2
6.377858975E2,9.881103516E2
6.378358975E2,9.881132812E2
6.378858975E2,9.881162109E2
6.379358975E2,9.881192017E2
6.379858975E2,9.881221924E2
6.380358975E2,9.881253052E2
6.380858975E2,9.881282959E2
6.381358975E2,9.881314087E2
6.381858975E2,9.881343994E2
6.382358975E2,9.881375732E2
6.382858975E2,9.881409302E2
6.383358975E2,9.881440430E2
6.383858975E2,9.881473999E2
6.384358975E2,9.881505737E2
6.384858975E2,9.881536865E2
6.385358975E2,9.881569214E2
6.385858975E2,9.881603394E2
6.386358975E2,9.881636353E2
6.386858975E2,9.881666870E2
6.387358975E2,9.881701050E2
6.387858975E2,9.881732178E2
6.388358975E2,9.881763916E2
6.388858975E2,9.881795654E2
6.389358975E2,9.881833496E2
6.389858975E2,9.881866455E2
6.390358975E2,9.881897583E2
6.390858975E2,9.881929321E2
6.391358975E2,9.881961060E2
6.391858975E2,9.881995239E2
6.392358975E2,9.882030640E2
6.392858975E2,9.882064819E2
6.393358975E2,9.882096558E2
6.393858975E2,9.882128296E2
6.394358975E2,9.882162476E2
6.394858975E2,9.882194824E2
6.395358975E2,9.882225952E2
6.395858975E2,9.882256470E2
6.396358975E2,9.882289429E2
6.396858975E2,9.882323608E2
6.397358975E2,9.882358398E2
6.397858975E2,9.882392578E2
6.398358975E2,9.882426758E2
6.398858975E2,9.882457886E2
6.399358975E2,9.882489014E2
6.399858975E2,9.882519531E2
6.400358975E2,9.882551270E2
6.400858975E2,9.882581787E2
6.401358975E2,9.882610474E2
6.401858975E2,9.882640381E2
6.402358975E2,9.882670288E2
6.402858975E2,9.882697754E2
6.403358975E2,9.882725830E2
6.403858975E2,9.882756958E2
6.404358975E2,9.882786255E2
6.404858975E2,9.882814331E2
6.405358975E2,9.882843018E2
6.405858975E2,9.882872314E2
6.406358975E2,9.882901001E2
6.406858975E2,9.882927246E2
6.407358975E2,9.882954712E2
6.407858975E2,9.882987671E2
6.408358975E2,9.883017578E2
6.408858975E2,9.883046875E2
6.409358975E2,9.883078613E2
6.409858975E2,9.883109131E2
6.410358975E2,9.883138428E2
6.410858975E2,9.883165283E2
6.411358975E2,9.883196411E2
6.411858975E2,9.883228760E2
6.412358975E2,9.883263550E2
6.412858975E2,9.883294067E2
6.413358975E2,9.883325195E2
6.413858975E2,9.883358154E2
6.414358975E2,9.883389282E2
6.414858975E2,9.883421631E2
6.415358975E2,9.883453979E2
6.415858975E2,9.883486328E2
6.416358975E2,9.883520508E2
6.416858975E2,9.883554077E2
6.417358975E2,9.883590088E2
6.417858975E2,9.883619385E2
6.418358975E2,9.883648682E2
6.418858975E2,9.883682251E2
6.419358975E2,9.883712769E2
6.419858975E2,9.883742065E2
6.420358975E2,9.883770752E2
6.420858975E2,9.883803711E2
6.421358975E2,9.883837891E2
6.421858975E2,9.883870850E2
6.422358975E2,9.883900146E2
6.422858975E2,9.883932495E2
6.423358975E2,9.883964233E2
6.423858975E2,9.883997192E2
6.424358975E2,9.884029541E2
6.424858975E2,9.884063110E2
6.425358975E2,9.884096069E2
6.425858975E2,9.884127808E2
6.426358975E2,9.884160156E2
6.426858975E2,9.884192505E2
6.427358975E2,9.884224243E2
6.427858975E2,9.884254150E2
6.428358975E2,9.884282837E2
6.428858975E2,9.884312134E2
6.429358975E2,9.884345093E2
6.429858975E2,9.884378052E2
6.430358975E2,9.884409180E2
6.430858975E2,9.884437866E2
6.431358975E2,9.884468384E2
6.431858975E2,9.884501953E2
