"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.690640840E2,9.804215431E0,-2.022538036E-1,-2.052545547E-2
2.691140840E2,9.914406776E0,-1.184120551E-1,-2.169546932E-1
2.691640840E2,9.861706734E0,6.152828224E-3,-1.139491349E-1
2.692140840E2,9.672463417E0,-9.445726871E-2,8.487559855E-2
2.692640840E2,9.758701324E0,-1.711125821E-1,4.894341528E-2
2.693140840E2,9.557480812E0,-9.924823046E-2,-2.531641722E-2
2.693640840E2,9.777864456E0,-1.543442309E-1,1.160168201E-1
2.694140840E2,9.111922264E0,-1.759035289E-1,-3.757104278E-3
2.694640840E2,9.816192627E0,1.259267628E-1,-2.145592123E-1
2.695140840E2,1.011562729E1,-2.645362616E-1,1.088303849E-1
2.695640840E2,9.974293709E0,-1.926718801E-1,6.571176648E-2
2.696140840E2,9.897639275E0,8.548307233E-3,-2.025818378E-1
2.696640840E2,9.741932869E0,-1.088301465E-1,-9.238980711E-2
2.697140840E2,9.923989296E0,-1.351803988E-1,-3.511014581E-1
2.697640840E2,1.005574036E1,-9.206179529E-2,3.217506409E-2
2.698140840E2,9.816192627E0,-1.303894520E-1,6.331628561E-2
2.698640840E2,9.751514435E0,-1.567397118E-1,1.567399502E-1
2.699140840E2,9.823378563E0,3.757349215E-3,-1.283219904E-1
2.699640840E2,9.732350349E0,-1.639261395E-1,-1.810225099E-1
2.700140840E2,9.825774193E0,-1.184120551E-1,-1.235310286E-1
2.700640840E2,9.811401367E0,-4.175674170E-2,-1.498812884E-1
2.701140840E2,9.732350349E0,-6.571152806E-2,2.884912789E-1
2.701640840E2,9.797028542E0,-1.160165817E-1,-3.757104278E-3
2.702140840E2,9.902429581E0,-1.112256199E-1,-6.124858558E-2
2.702640840E2,9.698814392E0,-4.825248122E-1,-2.457004339E-1
2.703140840E2,9.904825211E0,-2.022538036E-1,6.331628561E-2
2.703640840E2,9.059221268E0,3.055876493E-1,-1.714406163E-1
2.704140840E2,1.018988705E1,-2.046492845E-1,1.184123009E-1
2.704640840E2,9.519153595E0,-1.878809333E-1,5.373437703E-2
2.705140840E2,9.701210022E0,-5.612961575E-2,-9.718076885E-2
2.705640840E2,9.569458008E0,1.187403128E-1,-2.480959147E-1
2.706140840E2,9.943152428E0,-2.262085825E-1,-1.546722502E-1
2.706640840E2,9.799424171E0,-1.279939711E-1,-6.364406645E-2
2.707140840E2,9.602994919E0,2.292117849E-2,1.303896904E-1
2.707640840E2,9.811401367E0,-5.133865774E-2,-1.043672115E-1
2.708140840E2,9.777864456E0,-4.894318059E-2,-9.478528798E-2
2.708640840E2,1.001022625E1,-5.373413488E-2,-1.929999143E-1
2.709140840E2,9.758701324E0,-1.926718801E-1,-1.666496545E-1
2.709640840E2,9.797028542E0,-8.008439839E-2,1.495535225E-1
2.710140840E2,9.837751389E0,1.333926339E-2,6.092081964E-2
2.710640840E2,9.933570862E0,-9.206179529E-2,1.540671289E-2
2.711140840E2,9.931175232E0,-1.878809333E-1,-2.145592123E-1
2.711640840E2,9.892848015E0,-1.950673610E-1,-1.570677310E-1
2.712140840E2,9.878475189E0,-9.206179529E-2,-1.283219904E-1
2.712640840E2,9.842542648E0,-7.529344410E-2,-8.548066020E-3
2.713140840E2,9.768282890E0,-3.217482939E-2,6.092081964E-2
2.713640840E2,9.713187218E0,-1.687171012E-1,-6.843502820E-2
2.714140840E2,9.737141609E0,-1.040391847E-1,-1.163445860E-1
2.714640840E2,9.818588257E0,-3.217482939E-2,-1.139491349E-1
2.715140840E2,9.732350349E0,-6.810700893E-2,-1.115536541E-1
2.715640840E2,9.583830833E0,-1.327849180E-1,9.924846888E-2
2.716140840E2,9.787446976E0,5.406239629E-2,2.498863637E-2
2.716640840E2,1.013958168E1,-1.567397118E-1,8.248011768E-2
2.717140840E2,9.636531830E0,-1.088301465E-1,-1.067626923E-1
2.717640840E2,9.909616470E0,-1.301100012E-2,-2.768416405E-1
2.718140840E2,9.725164413E0,-1.423668414E-1,1.208077744E-1
2.718640840E2,9.689231873E0,-1.255984902E-1,-1.546722502E-1
2.719140840E2,9.852125168E0,-1.301100012E-2,1.447625607E-1
2.719640840E2,9.691627502E0,-1.040391847E-1,-9.478528798E-2
2.720140840E2,9.876079559E0,-7.768892497E-2,-1.115536541E-1
2.720640840E2,9.820983887E0,-1.495532691E-1,-1.546722502E-1
2.721140840E2,9.811401367E0,-9.685274959E-2,-1.091581732E-1
2.721640840E2,9.986271858E0,-2.259291336E-2,5.852533877E-2
2.722140840E2,9.933570862E0,-1.567397118E-1,7.050272822E-2
2.722640840E2,9.849729538E0,-1.375758797E-1,9.206203371E-2
2.723140840E2,9.696418762E0,-1.088301465E-1,-1.834179908E-1
2.723640840E2,9.916802406E0,-3.936126456E-2,-1.474858075E-1
2.724140840E2,9.900033951E0,-5.852509290E-2,-1.498812884E-1
2.724640840E2,9.792237282E0,-2.094402313E-1,5.612985790E-2
2.725140840E2,9.866497993E0,-1.208075359E-1,-8.548066020E-3
2.725640840E2,9.914406776E0,-8.220043033E-3,-1.402993947E-1
2.726140840E2,9.626949310E0,-1.040391847E-1,-7.801695168E-2
2.726640840E2,9.967107773E0,-7.768892497E-2,-1.834179908E-1
2.727140840E2,9.974293709E0,-1.950673610E-1,-9.718076885E-2
2.727640840E2,9.722768784E0,-8.008439839E-2,7.529368997E-2
2.728140840E2,1.028091526E1,-2.738387138E-2,-2.600733042E-1
2.728640840E2,1.374477768E1,1.211357936E-1,1.301124692E-2
2.729140840E2,9.030475616E0,-3.507734835E-1,-1.570677310E-1
2.729640840E2,1.080313015E1,-2.525588572E-1,-1.211355478E-1
2.730140840E2,1.052764988E1,-1.495532691E-1,-1.091581732E-1
2.730640840E2,1.034080219E1,-2.309995443E-1,4.415246844E-2
2.731140840E2,9.595808983E0,2.052569762E-2,1.088303849E-1
2.731640840E2,1.001741314E1,1.355086714E-1,-1.738360971E-1
2.732140840E2,9.095153809E0,-4.130559266E-1,-3.010737896E-2
2.732640840E2,9.844938278E0,-1.591351777E-1,-3.175647855E-1
2.733140840E2,9.916802406E0,-1.591351777E-1,-6.364406645E-2
2.733640840E2,9.689231873E0,-1.540647820E-2,2.019767463E-2
2.734140840E2,9.571853638E0,-7.050248235E-2,-1.163445860E-1
2.734640840E2,9.473639488E0,1.474860758E-1,9.924846888E-2
2.735140840E2,9.751514435E0,-2.405814528E-1,-2.457004339E-1
2.735640840E2,9.150249481E0,-1.519487500E-1,-4.687573016E-2
2.736140840E2,8.989752769E0,-1.351803988E-1,-6.843502820E-2
2.736640840E2,1.152177334E1,3.127740622E-1,-2.771189809E-2
2.737140840E2,1.190505028E1,-3.795192242E-1,1.040394232E-1
2.737640840E2,8.963401794E0,-3.217482939E-2,-2.531641722E-2
2.738140840E2,9.686836243E0,2.292117849E-2,-5.166669190E-2
2.738640840E2,9.866497993E0,-7.289796323E-2,-1.666496545E-1
2.739140840E2,9.780260086E0,3.489857167E-2,-1.573449373E-2
2.739640840E2,9.701210022E0,-1.447623074E-1,1.279942095E-1
2.740140840E2,9.835356712E0,-2.094402313E-1,-5.406214297E-2
2.740640840E2,9.749118805E0,-5.612961575E-2,-1.283219904E-1
2.741140840E2,9.686836243E0,-3.429085948E-3,-8.280791342E-2
2.741640840E2,9.567062378E0,-4.654769972E-2,-1.361623406E-3
2.742140840E2,9.804215431E0,-1.040391847E-1,4.415246844E-2
2.742640840E2,9.682045937E0,-9.924823046E-2,9.685298800E-2
2.743140840E2,9.406565666E0,-2.019743621E-2,-1.091581732E-1
2.743640840E2,9.876079559E0,2.771213278E-2,-2.672597766E-1
2.744140840E2,1.014197731E1,-1.136211008E-1,-2.001863569E-1
2.744640840E2,9.660486221E0,-1.591351777E-1,8.008463681E-2
2.745140840E2,9.696418762E0,-8.220043033E-3,2.717229128E-1
2.745640840E2,9.844938278E0,8.548307233E-3,2.977959812E-2
2.746140840E2,9.734745979E0,-1.543442309E-1,8.966655284E-2
2.746640840E2,9.873683929E0,-7.768892497E-2,-2.888190746E-1
2.747140840E2,9.981480598E0,-1.064346656E-1,-2.217456549E-1
2.747640840E2,9.607786179E0,-9.206179529E-2,1.711128205E-1
2.748140840E2,9.804215431E0,-2.019743621E-2,5.133889616E-2
2.748640840E2,1.002699471E1,-7.289796323E-2,1.711128205E-1
2.749140840E2,9.706000328E0,-1.615306586E-1,-1.714406163E-1
2.749640840E2,9.876079559E0,-6.092057377E-2,-1.091581732E-1
2.750140840E2,9.698814392E0,-1.033606939E-3,-1.043672115E-1
2.750640840E2,9.849729538E0,-1.543442309E-1,-1.043672115E-1
2.751140840E2,9.806611061E0,-8.487536013E-2,1.447625607E-1
2.751640840E2,9.797028542E0,-6.331604719E-2,3.696602583E-2
2.752140840E2,9.684441566E0,-8.247987926E-2,-7.083050907E-2
2.752640840E2,9.811401367E0,-6.331604719E-2,-1.906044334E-1
2.753140840E2,9.612576485E0,-8.727083355E-2,-1.666496545E-1
2.753640840E2,9.792237282E0,-1.303894520E-1,-3.010737896E-2
2.754140840E2,9.957526207E0,-9.685274959E-2,-2.292093635E-2
2.754640840E2,9.713187218E0,-4.415222257E-2,9.924846888E-2
2.755140840E2,9.777864456E0,-4.894318059E-2,-7.801695168E-2
2.755640840E2,9.844938278E0,-6.810700893E-2,-2.480959147E-1
2.756140840E2,9.741932869E0,-1.088301465E-1,-6.152585149E-3
2.756640840E2,9.435311317E0,-1.902763993E-1,-1.812997460E-2
2.757140840E2,9.734745979E0,4.687596112E-2,1.184123009E-1
2.757640840E2,9.847333908E0,-1.780195720E-2,2.259315550E-2
2.758140840E2,9.691627502E0,-1.351803988E-1,-8.759884536E-2
2.758640840E2,9.813796997E0,-1.399713606E-1,-1.474858075E-1
2.759140840E2,9.682045937E0,-1.301100012E-2,-1.307174712E-1
2.759640840E2,9.811401367E0,1.361871138E-3,5.852533877E-2
2.760140840E2,9.868892670E0,-5.133865774E-2,-1.361623406E-3
2.760640840E2,9.923989296E0,-1.687171012E-1,5.133889616E-2
2.761140840E2,9.813796997E0,-1.854854524E-1,-9.957624972E-2
2.761640840E2,9.729955673E0,-5.373413488E-2,-1.450903565E-1
2.762140840E2,9.787446976E0,-2.738387138E-2,-1.163445860E-1
2.762640840E2,9.856915474E0,-8.220043033E-3,-9.718076885E-2
2.763140840E2,9.696418762E0,-1.351803988E-1,7.768915594E-2
2.763640840E2,9.852125168E0,-1.615306586E-1,2.498863637E-2
2.764140840E2,9.888056755E0,-6.571152806E-2,1.540671289E-2
2.764640840E2,9.780260086E0,-3.696578741E-2,-1.666496545E-1
2.765140840E2,1.003418064E1,-9.924823046E-2,-1.522767693E-1
2.765640840E2,9.959920883E0,-3.651463687E-1,1.399716139E-1
2.766140840E2,9.444893837E0,5.406239629E-2,1.519489884E-1
2.766640840E2,9.499989510E0,8.759909868E-2,2.262088358E-1
2.767140840E2,9.844938278E0,-9.685274959E-2,-2.337230593E-1
2.767640840E2,9.775469780E0,-1.735080630E-1,-9.718076885E-2
2.768140840E2,9.797028542E0,-7.289796323E-2,-4.448024929E-2
2.768640840E2,9.751514435E0,-8.008439839E-2,-3.757104278E-3
2.769140840E2,9.775469780E0,-5.373413488E-2,7.289820910E-2
2.769640840E2,9.720373154E0,-9.924823046E-2,-8.999432623E-2
2.770140840E2,9.777864456E0,-1.112256199E-1,3.217506409E-2
2.770640840E2,9.674859047E0,-6.331604719E-2,-1.786270291E-1
2.771140840E2,9.634136200E0,-2.498839423E-2,1.136213392E-1
2.771640840E2,9.835356712E0,-4.654769972E-2,-1.426948756E-1
2.772140840E2,9.852125168E0,-9.206179529E-2,-1.139491349E-1
2.772640840E2,9.713187218E0,-9.685274959E-2,8.008463681E-2
2.773140840E2,9.787446976E0,-9.445726871E-2,-1.522767693E-1
2.773640840E2,9.794632912E0,-5.373413488E-2,-8.759884536E-2
2.774140840E2,9.701210022E0,-7.289796323E-2,8.220285177E-3
2.774640840E2,9.753910065E0,-1.040391847E-1,-6.843502820E-2
2.775140840E2,9.921593666E0,-1.208075359E-1,7.768915594E-2
2.775640840E2,9.785051346E0,-3.696578741E-2,-1.211355478E-1
2.776140840E2,9.670068741E0,-1.495532691E-1,-9.957624972E-2
2.776640840E2,9.959920883E0,-2.046492845E-1,-9.238980711E-2
2.777140840E2,1.050369453E1,6.152828224E-3,-1.450903565E-1
2.777640840E2,9.396984100E0,-1.759035289E-1,3.217506409E-2
2.778140840E2,1.003657627E1,3.489857167E-2,-1.361623406E-3
2.778640840E2,9.157436371E0,-1.423668414E-1,-6.364406645E-2
2.779140840E2,9.789842606E0,-2.597452998E-1,-2.097682506E-1
2.779640840E2,8.807696342E0,1.211357936E-1,3.217506409E-2
2.780140840E2,9.861706734E0,4.448048398E-2,9.445751458E-2
2.780640840E2,9.878475189E0,8.548307233E-3,1.399716139E-1
2.781140840E2,9.780260086E0,-1.088301465E-1,5.852533877E-2
2.781640840E2,8.759786606E0,-1.830899715E-1,-1.331129521E-1
2.782140840E2,9.806611061E0,-1.160165817E-1,-1.139491349E-1
2.782640840E2,9.758701324E0,3.010761365E-2,-2.193501741E-1
2.783140840E2,9.945548058E0,-8.487536013E-2,-3.489832580E-2
2.783640840E2,9.255650520E0,-3.364005983E-1,-4.927121103E-2
2.784140840E2,1.207512856E1,1.714408547E-1,2.019767463E-2
2.784640840E2,9.952734947E0,-1.687171012E-1,1.303896904E-1
2.785140840E2,9.540712357E0,-1.663216203E-1,-5.645762384E-2
2.785640840E2,1.006532192E1,-1.088301465E-1,1.088303849E-1
2.786140840E2,9.828169823E0,1.573474333E-2,3.217506409E-2
2.786640840E2,9.957526207E0,-2.738387138E-2,-8.280791342E-2
2.787140840E2,9.691627502E0,-1.064346656E-1,4.175698757E-2
2.787640840E2,9.674859047E0,-1.447623074E-1,-8.280791342E-2
2.788140840E2,9.832961082E0,-7.289796323E-2,-1.331129521E-1
2.788640840E2,9.981480598E0,-5.824564490E-3,-1.331129521E-1
2.789140840E2,9.806611061E0,-1.423668414E-1,9.445751458E-2
2.789640840E2,9.837751389E0,-1.830899715E-1,4.654793441E-2
2.790140840E2,9.852125168E0,-1.375758797E-1,-8.520336449E-2
2.790640840E2,1.007250881E1,2.531665564E-2,-1.762315780E-1
2.791140840E2,9.775469780E0,-9.445726871E-2,-3.702653050E-1
2.791640840E2,9.856915474E0,-1.639261395E-1,-1.361623406E-3
2.792140840E2,9.799424171E0,-1.112256199E-1,-1.812997460E-2
2.792640840E2,9.847333908E0,-7.529344410E-2,1.447625607E-1
2.793140840E2,1.006532192E1,-1.303894520E-1,-1.953953952E-1
2.793640840E2,9.952734947E0,-6.092057377E-2,-2.531641722E-2
2.794140840E2,9.710791588E0,-7.529344410E-2,-8.759884536E-2
2.794640840E2,9.569458008E0,-3.696578741E-2,-9.957624972E-2
2.795140840E2,9.727560043E0,-9.445726871E-2,7.289820910E-2
2.795640840E2,9.895243645E0,-3.696578741E-2,-1.522767693E-1
2.796140840E2,9.864102364E0,-1.495532691E-1,-6.152585149E-3
2.796640840E2,9.641322136E0,-7.529344410E-2,4.415246844E-2
2.797140840E2,9.804215431E0,-9.206179529E-2,-1.235310286E-1
2.797640840E2,9.864102364E0,-1.040391847E-1,-3.757104278E-3
2.798140840E2,9.888056755E0,-1.351803988E-1,-5.406214297E-2
2.798640840E2,9.686836243E0,-1.208075359E-1,5.133889616E-2
2.799140840E2,9.816192627E0,-7.289796323E-2,-7.801695168E-2
2.799640840E2,9.775469780E0,-1.040391847E-1,-5.645762384E-2
2.800140840E2,9.835356712E0,-6.571152806E-2,-1.307174712E-1
2.800640840E2,9.787446976E0,-2.019743621E-2,-1.355084330E-1
2.801140840E2,9.849729538E0,-1.279939711E-1,1.399716139E-1
2.801640840E2,9.844938278E0,-1.255984902E-1,-3.968928754E-2
2.802140840E2,9.871288300E0,-1.687171012E-1,-4.208476841E-2
2.802640840E2,9.770678520E0,-6.810700893E-2,-1.929999143E-1
2.803140840E2,9.935966492E0,-8.008439839E-2,-9.478528798E-2
2.803640840E2,9.614972115E0,-7.529344410E-2,2.498863637E-2
2.804140840E2,9.916802406E0,-1.184120551E-1,-6.152585149E-3
2.804640840E2,9.706000328E0,-1.016437039E-1,-2.052545547E-2
2.805140840E2,9.720373154E0,-1.061552204E-2,-1.187400669E-1
2.805640840E2,9.890452385E0,-4.175674170E-2,-7.322598994E-2
2.806140840E2,9.830565453E0,-1.040391847E-1,-1.235310286E-1
2.806640840E2,9.670068741E0,-1.016437039E-1,-5.406214297E-2
2.807140840E2,9.346678734E0,2.292117849E-2,1.543444693E-1
2.807640840E2,9.919198036E0,-7.529344410E-2,4.175698757E-2
2.808140840E2,9.832961082E0,-1.160165817E-1,-1.307174712E-1
2.808640840E2,9.794632912E0,-2.070447505E-1,-6.603954732E-2
2.809140840E2,9.761096954E0,-9.206179529E-2,-1.642541736E-1
2.809640840E2,9.837751389E0,7.562170178E-2,-3.757104278E-3
2.810140840E2,9.792237282E0,-1.301100012E-2,-8.548066020E-3
2.810640840E2,9.856915474E0,-1.112256199E-1,-5.406214297E-2
2.811140840E2,9.909616470E0,-1.926718801E-1,-2.073727697E-1
2.811640840E2,9.727560043E0,-2.498839423E-2,1.540671289E-2
2.812140840E2,9.818588257E0,-3.457030654E-2,-3.968928754E-2
2.812640840E2,9.847333908E0,-8.008439839E-2,-1.139491349E-1
2.813140840E2,9.691627502E0,-2.238131016E-1,-3.968928754E-2
2.813640840E2,9.849729538E0,-1.423668414E-1,-7.322598994E-2
2.814140840E2,9.962316513E0,4.448048398E-2,-4.208476841E-2
2.814640840E2,9.902429581E0,-8.487536013E-2,-1.834179908E-1
2.815140840E2,9.912012100E0,-1.519487500E-1,-8.280791342E-2
2.815640840E2,9.648509026E0,-1.399713606E-1,-1.043672115E-1
2.816140840E2,9.773074150E0,-1.033606939E-3,-1.019717306E-1
2.816640840E2,9.964712143E0,-4.894318059E-2,7.529368997E-2
2.817140840E2,1.001262188E1,-1.160165817E-1,-2.241411358E-1
2.817640840E2,9.722768784E0,-1.471577883E-1,2.259315550E-2
2.818140840E2,9.727560043E0,-1.495532691E-1,-1.450903565E-1
2.818640840E2,9.701210022E0,5.406239629E-2,3.457054496E-2
2.819140840E2,9.828169823E0,-8.966631442E-2,1.061576605E-2
2.819640840E2,9.773074150E0,-1.232030168E-1,-2.049773186E-1
2.820140840E2,9.782655716E0,-9.445726871E-2,-6.152585149E-3
2.820640840E2,9.746724129E0,-8.008439839E-2,-7.322598994E-2
2.821140840E2,9.717977524E0,-5.852509290E-2,-6.843502820E-2
2.821640840E2,9.753910065E0,-8.727083355E-2,-3.250284493E-2
2.822140840E2,9.763491631E0,-1.040391847E-1,-6.364406645E-2
2.822640840E2,9.782655716E0,-1.255984902E-1,-7.083050907E-2
2.823140840E2,9.816192627E0,-8.487536013E-2,3.217506409E-2
2.823640840E2,9.785051346E0,-1.399713606E-1,-7.801695168E-2
2.824140840E2,9.813796997E0,-1.303894520E-1,-5.645762384E-2
2.824640840E2,9.854519844E0,-1.064346656E-1,-1.355084330E-1
2.825140840E2,9.825774193E0,-1.088301465E-1,-5.885310471E-2
2.825640840E2,9.571853638E0,-8.487536013E-2,1.780219376E-2
2.826140840E2,1.002459908E1,-9.685274959E-2,-3.729380667E-2
2.826640840E2,9.804215431E0,-1.255984902E-1,-3.010737896E-2
2.827140840E2,1.030487061E1,-1.136211008E-1,-4.208476841E-2
2.827640840E2,9.502385139E0,-5.612961575E-2,-2.052545547E-2
2.828140840E2,9.737141609E0,-9.206179529E-2,-1.091581732E-1
2.828640840E2,1.025456524E1,-2.977934852E-2,-5.406214297E-2
2.829140840E2,1.005094910E1,3.702655733E-1,-4.208476841E-2
2.829640840E2,8.661571503E0,-2.884910405E-1,-1.573449373E-2
2.830140840E2,9.363447189E0,-2.190221548E-1,-1.091581732E-1
2.830640840E2,1.032882500E1,9.957648814E-2,-2.193501741E-1
2.831140840E2,1.032642937E1,-2.381859720E-1,-1.474858075E-1
2.831640840E2,8.134566307E0,-2.498839423E-2,-6.603954732E-2
2.832140840E2,1.028091526E1,-2.645362616E-1,-1.307174712E-1
2.832640840E2,9.799424171E0,-1.926718801E-1,9.685298800E-2
2.833140840E2,9.947943687E0,4.660846889E-1,-1.929999143E-1
2.833640840E2,9.411356926E0,-1.351803988E-1,2.142314464E-1
2.834140840E2,9.408961296E0,-1.639261395E-1,-7.562147081E-2
2.834640840E2,1.057555962E1,1.573474333E-2,-1.043672115E-1
2.835140840E2,9.449684143E0,-2.190221548E-1,7.289820910E-2
2.835640840E2,1.082468891E1,-5.612961575E-2,-2.531641722E-2
2.836140840E2,8.211221695E0,-1.926718801E-1,-8.999432623E-2
2.836640840E2,1.054441833E1,-5.373413488E-2,-1.666496545E-1
2.837140840E2,9.571853638E0,-7.050248235E-2,-3.757104278E-3
2.837640840E2,1.008209038E1,-1.735080630E-1,-1.402993947E-1
2.838140840E2,9.947943687E0,-1.495532691E-1,-3.489832580E-2
2.838640840E2,9.753910065E0,1.094378624E-2,-1.067626923E-1
2.839140840E2,9.732350349E0,1.094378624E-2,1.780219376E-2
2.839640840E2,1.008448601E1,-1.279939711E-1,-2.169546932E-1
2.840140840E2,9.679650307E0,-1.136211008E-1,-6.152585149E-3
2.840640840E2,9.672463417E0,-1.136211008E-1,-1.307174712E-1
2.841140840E2,9.847333908E0,-9.924823046E-2,-1.570677310E-1
2.841640840E2,9.856915474E0,-3.696578741E-2,4.894341528E-2
2.842140840E2,9.763491631E0,-5.612961575E-2,-7.322598994E-2
2.842640840E2,9.753910065E0,-1.663216203E-1,1.016439497E-1
2.843140840E2,9.797028542E0,-1.208075359E-1,-6.364406645E-2
2.843640840E2,9.715582848E0,-1.088301465E-1,-4.208476841E-2
2.844140840E2,9.866497993E0,-8.487536013E-2,-5.406214297E-2
2.844640840E2,9.777864456E0,-1.061552204E-2,-1.067626923E-1
2.845140840E2,9.734745979E0,-1.471577883E-1,4.415246844E-2
2.845640840E2,9.547899246E0,-1.136211008E-1,-1.379039139E-1
2.846140840E2,9.825774193E0,-9.924823046E-2,1.540671289E-2
2.846640840E2,9.859311104E0,-2.977934852E-2,-7.083050907E-2
2.847140840E2,9.696418762E0,-1.160165817E-1,-5.406214297E-2
2.847640840E2,9.811401367E0,-1.184120551E-1,-2.052545547E-2
2.848140840E2,9.820983887E0,-1.279939711E-1,-1.594632119E-1
2.848640840E2,9.686836243E0,-7.050248235E-2,-8.280791342E-2
2.849140840E2,9.550294876E0,3.968952596E-2,-5.166669190E-2
2.849640840E2,9.825774193E0,-5.612961575E-2,-2.385139912E-1
2.850140840E2,9.672463417E0,-1.615306586E-1,-6.603954732E-2
2.850640840E2,9.785051346E0,-1.016437039E-1,-1.259265095E-1
2.851140840E2,9.753910065E0,-8.487536013E-2,9.206203371E-2
2.851640840E2,9.765887260E0,-1.255984902E-1,-7.322598994E-2
2.852140840E2,1.001501751E1,-1.064346656E-1,-2.531641722E-2
2.852640840E2,9.717977524E0,-9.206179529E-2,-5.885310471E-2
2.853140840E2,9.883265495E0,-5.373413488E-2,-9.478528798E-2
2.853640840E2,9.749118805E0,-1.184120551E-1,-2.049773186E-1
2.854140840E2,9.799424171E0,-1.016437039E-1,-8.280791342E-2
2.854640840E2,9.758701324E0,-9.206179529E-2,5.133889616E-2
2.855140840E2,9.864102364E0,-9.206179529E-2,5.612985790E-2
2.855640840E2,9.806611061E0,-1.088301465E-1,-8.759884536E-2
2.856140840E2,9.813796997E0,-9.924823046E-2,-9.238980711E-2
2.856640840E2,9.758701324E0,-8.727083355E-2,-1.618586928E-1
2.857140840E2,9.789842606E0,-3.457030654E-2,-1.812997460E-2
2.857640840E2,9.713187218E0,-3.696578741E-2,-4.208476841E-2
2.858140840E2,9.935966492E0,-1.519487500E-1,3.217506409E-2
2.858640840E2,9.653300285E0,-1.303894520E-1,1.301124692E-2
2.859140840E2,1.004855442E1,-7.289796323E-2,-3.968928754E-2
2.859640840E2,9.533526421E0,-5.612961575E-2,-1.043672115E-1
2.860140840E2,9.749118805E0,-1.064346656E-1,-6.364406645E-2
2.860640840E2,9.909616470E0,-1.399713606E-1,-9.718076885E-2
2.861140840E2,1.010604572E1,-2.381859720E-1,4.175698757E-2
2.861640840E2,9.499989510E0,-1.064346656E-1,-8.041243255E-2
2.862140840E2,1.090373993E1,2.265368551E-1,-9.478528798E-2
2.862640840E2,9.631740570E0,-3.483780026E-1,-1.714406163E-1
2.863140840E2,9.907220840E0,-1.735080630E-1,-5.166669190E-2
2.863640840E2,9.943152428E0,-4.175674170E-2,-1.642541736E-1
2.864140840E2,9.768282890E0,-2.738387138E-2,6.810724735E-2
2.864640840E2,9.866497993E0,-1.061552204E-2,-2.292093635E-2
2.865140840E2,1.030007935E1,-1.471577883E-1,-9.238980711E-2
2.865640840E2,1.033361626E1,-6.092057377E-2,1.591354311E-1
2.866140840E2,9.574249268E0,-1.301100012E-2,-3.247511983E-1
2.866640840E2,9.880870819E0,1.094378624E-2,2.166269124E-1
2.867140840E2,1.049411297E1,-2.309995443E-1,-1.283219904E-1
2.867640840E2,8.798113823E0,-2.738387138E-2,5.612985790E-2
2.868140840E2,9.622159004E0,-1.615306586E-1,2.019767463E-2
2.868640840E2,1.039110756E1,2.771213278E-2,-8.520336449E-2
2.869140840E2,9.488012314E0,-1.711125821E-1,-9.957624972E-2
2.869640840E2,8.548984528E0,1.594634652E-1,-5.166669190E-2
2.870140840E2,1.041745758E1,-3.292141855E-1,-1.498812884E-1
2.870640840E2,9.765887260E0,9.239005297E-2,-6.843502820E-2
2.871140840E2,9.765887260E0,-8.966631442E-2,-6.603954732E-2
2.871640840E2,9.861706734E0,2.771213278E-2,-7.322598994E-2
2.872140840E2,9.935966492E0,-1.303894520E-1,-2.792371511E-1
2.872640840E2,1.010125446E1,-2.286040634E-1,-7.083050907E-2
2.873140840E2,1.073845196E1,-1.160165817E-1,2.738411725E-2
2.873640840E2,9.159831047E0,-2.884910405E-1,3.217506409E-2
2.874140840E2,1.018509579E1,5.645787716E-2,1.061576605E-2
2.874640840E2,1.042943478E1,1.498815417E-1,-7.083050907E-2
2.875140840E2,9.820983887E0,-1.112256199E-1,4.415246844E-2
2.875640840E2,1.007969475E1,-2.118357122E-1,-8.041243255E-2
2.876140840E2,9.183786392E0,4.208500683E-2,-1.546722502E-1
2.876640840E2,1.084624863E1,-1.184120551E-1,3.936150670E-2
2.877140840E2,9.912012100E0,-2.977934852E-2,1.540671289E-2
2.877640840E2,9.634136200E0,3.055876493E-1,-1.163445860E-1
2.878140840E2,9.540712357E0,-2.453724146E-1,-1.019717306E-1
2.878640840E2,9.995853424E0,-1.663216203E-1,-4.927121103E-2
2.879140840E2,9.928779602E0,-4.415222257E-2,-2.052545547E-2
2.879640840E2,8.826859474E0,-1.033606939E-3,4.415246844E-2
2.880140840E2,9.981480598E0,-5.373413488E-2,-1.115536541E-1
2.880640840E2,1.002459908E1,-1.061552204E-2,5.373437703E-2
2.881140840E2,9.535921097E0,-1.639261395E-1,-8.999432623E-2
2.881640840E2,1.005574036E1,-8.008439839E-2,1.033842564E-3
2.882140840E2,9.739537239E0,-5.824564490E-3,-2.292093635E-2
2.882640840E2,9.832961082E0,-1.830899715E-1,-6.364406645E-2
2.883140840E2,9.758701324E0,-1.160165817E-1,-3.250284493E-2
2.883640840E2,9.902429581E0,-1.232030168E-1,-1.307174712E-1
2.884140840E2,9.694023132E0,-1.016437039E-1,-7.562147081E-2
2.884640840E2,9.804215431E0,-4.415222257E-2,-8.759884536E-2
2.885140840E2,9.878475189E0,-2.738387138E-2,-6.152585149E-3
2.885640840E2,9.547899246E0,-8.727083355E-2,8.220285177E-3
2.886140840E2,9.835356712E0,-1.184120551E-1,-6.364406645E-2
