"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.068691700E2,-1.944505610E-2,4.437822104E-2,-5.427517742E-2
5.069189598E2,-1.173254475E-2,-5.518729798E-3,-2.332928590E-3
5.069687434E2,-1.088033430E-2,-5.669399723E-2,4.982238263E-2
5.070184909E2,3.862912767E-3,2.686526999E-2,5.029109493E-2
5.070683031E2,-5.170523189E-3,5.038630590E-2,-1.737444848E-2
5.071180785E2,-7.087997627E-3,-7.919237018E-2,-7.954322547E-2
5.071678690E2,-1.458745264E-2,6.636525691E-2,-1.878059283E-2
5.072176460E2,2.631866746E-2,-6.184986979E-2,6.448040158E-2
5.072674177E2,4.263850674E-2,1.195159182E-2,6.426735222E-2
5.073171974E2,1.195891574E-2,1.847100817E-2,-6.450171024E-2
5.073669856E2,2.461424656E-2,-3.266165406E-2,-3.467433155E-2
5.074167606E2,1.950098202E-2,-2.776314504E-4,4.909800366E-2
5.074665361E2,1.902826829E-3,6.027194113E-2,1.748098433E-2
5.075163259E2,8.422240615E-3,-4.893887416E-2,-8.465649933E-2
5.075661007E2,1.715740189E-2,7.420560718E-2,-2.176333591E-2
5.076158690E2,-2.826941665E-3,-9.559742361E-2,6.878407300E-2
5.076656615E2,-3.192994744E-2,6.048499793E-2,5.101547390E-2
5.077154377E2,-2.617751993E-2,-4.301600903E-2,-1.856754348E-2
5.077651864E2,-2.524008788E-2,8.755804971E-3,-4.200334102E-2
5.078149848E2,-3.934417665E-2,-7.052708883E-3,-2.887929603E-2
5.078647776E2,-4.394611344E-2,1.825794950E-2,1.258076355E-2
5.079145577E2,-3.550922871E-2,6.923547480E-3,2.630135976E-2
5.079643400E2,-2.617751807E-2,2.665222809E-2,4.824578762E-2
5.080141171E2,-3.499790281E-2,-6.176464632E-2,1.266598515E-2
5.080638839E2,-4.646013677E-2,7.860975340E-3,-2.794186212E-2
5.081136640E2,-4.952809960E-2,1.139765419E-2,-3.906321526E-2
5.081634461E2,-4.173037037E-2,2.652439848E-2,-1.439171098E-2
5.082131929E2,-3.874763101E-2,-5.724792555E-2,6.018739659E-3
5.082630087E2,-2.766889147E-2,6.747312844E-2,3.418431059E-2
5.083127867E2,5.695166998E-3,-1.038638800E-1,2.267946303E-2
5.083625754E2,1.558081061E-2,7.505780458E-2,1.100417227E-2
5.084123381E2,1.438771561E-2,-3.594266251E-2,-2.163550258E-2
5.084621225E2,-4.616586491E-3,6.896450371E-2,-4.656267539E-2
5.085118933E2,1.962881535E-2,-5.004674196E-2,-4.272771999E-2
5.085616842E2,2.320810035E-2,9.948896244E-3,4.223770276E-2
5.086114607E2,2.167411894E-2,2.839925513E-2,7.129810005E-2
5.086612351E2,2.661694400E-2,-3.091461957E-2,-2.900712378E-2
5.087110086E2,2.798048221E-2,3.615261521E-4,-7.208637893E-2
5.087607865E2,3.190064803E-2,-1.970803924E-2,1.313470025E-2
5.088105762E2,3.837744892E-2,1.335773803E-2,1.552089117E-2
5.088603695E2,3.394595161E-2,2.354165725E-2,1.198421512E-2
5.089101370E2,5.018058047E-2,-7.092591375E-2,1.458345819E-2
5.089599157E2,4.613257200E-2,3.717703000E-2,1.211204752E-2
5.090096931E2,1.340767369E-2,-1.144159772E-2,-9.448886849E-3
5.090594784E2,1.843571849E-2,5.051413178E-2,-1.950497553E-2
5.091092400E2,7.271755021E-3,5.346958060E-3,-2.436257526E-2
5.091590424E2,2.653171867E-2,-4.454999417E-2,2.455432527E-2
5.092088250E2,1.477121189E-2,6.454831455E-3,4.176898673E-2
5.092585827E2,-2.208690718E-2,-5.332971923E-4,8.873643354E-3
5.093083815E2,-9.261136875E-3,6.274336576E-2,-7.042457163E-2
5.093581674E2,-4.147870932E-3,-4.945020005E-2,-8.857665956E-2
5.094079246E2,1.012666151E-2,3.219159693E-2,1.295467019E-1
5.094576996E2,-3.120556474E-2,-5.737575516E-2,9.754619747E-2
5.095074921E2,-7.727155928E-3,2.856970392E-2,-8.742616326E-2
5.095572818E2,1.766872779E-2,1.685180701E-2,-1.141856015E-1
5.096070362E2,-1.812412590E-2,-4.623911809E-3,1.172855031E-2
5.096568300E2,1.093626209E-2,-7.706183195E-2,8.949279785E-2
5.097066008E2,-1.160471328E-2,1.591437496E-2,4.377168790E-2
5.097563861E2,-3.764374647E-3,4.565653205E-2,-7.485605776E-2
5.098061601E2,-7.514102850E-3,4.378166795E-2,-6.352165341E-2
5.098559422E2,-6.491449196E-3,-5.200683698E-2,3.294860199E-2
5.099057209E2,2.789525874E-2,-2.077330276E-2,1.107554734E-1
5.099555013E2,1.890443452E-2,4.459126666E-2,9.768469259E-3
5.100052827E2,9.359673597E-3,-6.781534106E-2,-1.466548443E-1
5.100550564E2,-4.548009112E-2,1.150690913E-1,-1.920670457E-2
5.101048334E2,-9.175913408E-3,-1.588314623E-1,9.349818528E-2
5.101545773E2,-3.981422633E-4,1.259773970E-1,6.690920889E-2
5.102043961E2,-4.611925781E-2,-7.799926400E-2,-3.769968078E-2
5.102541812E2,-1.786846295E-2,4.352600127E-2,-6.096503139E-2
5.103039646E2,-2.528269961E-2,-2.535993233E-3,-3.216030449E-2
5.103537407E2,-3.308043256E-2,1.557348669E-2,2.191247046E-2
5.104035165E2,-1.722930558E-2,-9.069722891E-2,6.004891545E-2
5.104532807E2,-5.080641434E-2,9.210202843E-2,2.813361213E-2
5.105030751E2,-3.320825845E-2,-1.165464707E-2,-5.001412332E-2
5.105528514E2,-3.218561038E-2,-5.646562204E-3,-2.197638527E-2
5.106026403E2,-2.950114012E-2,-1.352951303E-2,3.716703877E-2
5.106524027E2,-4.492616281E-2,-4.595613852E-2,8.234487846E-3
5.107021983E2,-4.241213948E-2,8.430428803E-2,6.615286693E-3
5.107519888E2,3.369028866E-2,-8.511521667E-2,4.484759644E-3
5.108017356E2,-1.714408584E-2,4.825577885E-2,-2.057024278E-2
5.108515236E2,1.561943209E-3,-3.628353402E-2,1.253815182E-2
5.109012926E2,-1.058206335E-2,2.852709964E-2,3.618700057E-2
5.109510948E2,-6.107954774E-3,2.631134540E-2,-5.018456280E-2
5.110008688E2,1.869138330E-2,-3.696531802E-2,-6.901843101E-2
5.110506286E2,7.527418900E-3,8.713191375E-3,5.267728493E-2
5.111004157E2,1.724262163E-2,-6.794317067E-2,3.128679469E-2
5.111501932E2,4.489686713E-2,1.264461130E-1,-5.994237587E-2
5.111999971E2,4.885964841E-2,-2.264816687E-2,-5.811012536E-2
5.112497664E2,4.775176942E-2,8.201863617E-3,1.573394425E-2
5.112995476E2,1.847832650E-2,-4.433694482E-2,4.564654455E-2
5.113493178E2,6.155758351E-2,-1.323123649E-2,5.144157633E-2
5.113990583E2,3.935749084E-2,3.172288463E-2,1.288969652E-3
5.114488822E2,1.366333850E-2,1.932322048E-2,-3.092459962E-2
5.114986511E2,4.728304595E-2,-7.829754800E-2,-2.708965354E-2
5.115484292E2,1.617735997E-2,-9.225845337E-3,1.356080454E-2
5.115982149E2,1.379116997E-2,4.288684577E-2,5.894102529E-2
5.116479928E2,5.652555265E-3,5.217593908E-2,-3.653855063E-3
5.116977661E2,-1.070989110E-2,-2.848581038E-2,-5.457345024E-2
5.117475575E2,2.243712312E-3,-5.106940120E-2,-4.272771999E-2
5.117973392E2,-1.548626460E-3,5.528650805E-2,2.813361026E-2
5.118471077E2,4.800343886E-3,-4.233423993E-2,3.000847436E-2
5.118968894E2,-5.511407275E-3,3.986149281E-2,9.598025121E-3
5.119466721E2,-2.511226386E-2,-4.638224095E-2,2.396842698E-3
5.119964342E2,2.525340766E-2,1.114199311E-2,1.155810803E-2
5.120462243E2,-4.322174191E-2,-2.749045147E-3,-4.579568282E-2
5.120959871E2,-1.543966495E-2,8.545477688E-2,-3.407778218E-2
5.121457408E2,-1.897633821E-2,-8.162116259E-2,3.942540288E-2
5.121955617E2,-1.382046007E-2,1.697963476E-2,6.580132991E-2
5.122453167E2,5.183838774E-3,-2.567351796E-2,-1.106808800E-2
5.122951260E2,1.971403509E-2,2.205028757E-2,-7.673092932E-2
5.123449105E2,-3.380879760E-3,1.148560420E-1,-5.367863178E-2
5.123946656E2,2.001231164E-2,-3.274686635E-2,-5.400887690E-3
5.124444576E2,6.717819255E-3,-4.331427813E-2,5.813143402E-2
5.124942430E2,-9.346356615E-3,-2.294644155E-2,8.714921772E-2
5.125440254E2,-2.370611019E-2,-1.037633140E-2,1.347558293E-2
5.125937992E2,-2.174602076E-2,-4.872581735E-2,-1.063878760E-1
5.126435592E2,-3.849596251E-3,9.632047266E-2,3.089263337E-4
5.126933568E2,-3.380481526E-2,-1.012220159E-1,3.989411891E-2
5.127431460E2,-9.729849175E-3,4.753139243E-2,2.212552354E-2
5.127929174E2,-3.303781524E-2,-5.835580453E-2,-1.267663785E-3
5.128426995E2,-1.629187167E-2,6.581131369E-2,-6.764424033E-3
5.128924733E2,-2.562358789E-2,5.601089448E-2,-8.213181980E-3
5.129422526E2,-3.325086832E-2,-7.373820990E-2,-1.136635989E-2
5.129920371E2,-5.689972639E-2,2.406828571E-3,2.695117146E-3
5.130418169E2,-4.190479405E-3,-2.690922096E-2,1.321992185E-2
5.130915882E2,-2.131991461E-2,8.617913723E-2,-1.352885622E-3
5.131413600E2,-2.869154327E-2,2.705099992E-3,-2.726009302E-2
5.131911401E2,-5.387437344E-2,-5.226249248E-2,-3.057308029E-3
5.132409240E2,-3.742670268E-2,1.063066535E-2,3.137201816E-2
5.132907035E2,3.053311026E-3,-8.170638233E-2,-1.690573432E-2
5.133404814E2,-3.712842986E-2,1.246990860E-1,-1.413604524E-2
5.133902582E2,-9.431578219E-3,-8.166377991E-2,1.961150393E-2
5.134400455E2,-2.387655154E-2,4.793020897E-3,4.058655351E-3
5.134898300E2,2.874747105E-2,-4.467781633E-2,-1.192030031E-2
5.135396076E2,3.688608110E-2,7.049848139E-2,1.437040605E-2
5.135893868E2,2.218544297E-2,-1.548959687E-2,1.360341720E-2
5.136391574E2,-3.125218209E-3,8.958800137E-2,-3.058372065E-2
5.136889412E2,4.770916328E-2,-1.417020112E-1,-1.652223617E-2
5.137387185E2,2.431597374E-2,3.295858949E-2,5.783315748E-2
5.137885005E2,4.464119673E-2,1.322990470E-2,1.454084553E-2
5.138382796E2,2.572212182E-2,3.334208205E-2,-6.437387317E-2
5.138880555E2,3.535209969E-2,-3.479217365E-2,-3.113766387E-2
5.139378378E2,6.194108352E-2,-3.534610569E-2,9.239030629E-2
5.139876135E2,-2.276995219E-4,2.895320021E-2,-1.736380975E-3
5.140374003E2,-2.055292763E-2,5.409342051E-2,-1.061321944E-1
5.140871765E2,2.414153656E-3,-1.254947111E-2,-3.254380077E-2
5.141369355E2,3.633214533E-2,-5.149551481E-2,1.110537276E-1
5.141867340E2,3.731218725E-2,3.202114999E-2,7.901061326E-2
5.142365031E2,-2.954774536E-3,-3.743403032E-2,-6.816621125E-2
5.142862891E2,-3.129208926E-4,5.076979846E-2,-8.090675622E-2
5.143360677E2,1.025449391E-2,4.665188491E-3,4.594480991E-2
5.143858623E2,3.777691629E-3,3.939278051E-2,4.138549045E-2
5.144356366E2,-3.555183858E-2,-9.137898684E-2,-1.532914117E-2
5.144854037E2,-3.465701640E-2,1.280380227E-2,-1.238901448E-2
5.145351912E2,-2.984202653E-2,-1.834450476E-2,-1.652223803E-2
5.145849653E2,2.167411894E-2,1.744835079E-2,-1.778991544E-3
5.146347495E2,-1.241431572E-2,5.924928561E-2,2.489520982E-2
5.146845268E2,-1.774063148E-2,-6.466216594E-2,-1.264467835E-2
5.147343067E2,-1.633848064E-3,-2.107158117E-2,8.745813742E-3
5.147840902E2,2.938662842E-2,-9.907618165E-3,4.240813851E-2
5.148338629E2,2.874746732E-2,7.190462202E-2,1.820535585E-2
5.148836483E2,-9.985515848E-3,8.457528427E-3,-3.326818347E-2
5.149334233E2,-2.315616701E-3,-2.102896757E-2,-6.471476704E-2
5.149832012E2,-5.383575801E-3,-2.673878334E-2,-4.323904216E-2
5.150329861E2,1.609214023E-2,-2.669616602E-2,4.615787044E-2
5.150827671E2,-2.430265583E-2,7.147852331E-2,9.827057272E-2
5.151325426E2,-2.822282352E-2,6.039978564E-2,2.822945826E-3
5.151823149E2,-1.774063148E-2,-1.615159512E-1,-6.373471022E-2
5.152320997E2,1.349289529E-2,5.861014500E-2,-4.089546949E-2
5.152818808E2,-2.528669313E-3,3.027412109E-2,-2.568350732E-2
5.153316649E2,-3.129078820E-2,1.795967855E-2,-8.894953877E-3
5.153814282E2,1.604952663E-2,-7.169289887E-2,7.918103784E-2
5.154312187E2,2.154628932E-2,-5.050020292E-3,1.739575900E-2
5.154810027E2,-2.826943062E-3,-8.586690761E-3,-9.279510379E-2
5.155307770E2,-5.020986497E-2,6.346774101E-2,-1.064198371E-2
5.155805436E2,-4.603403807E-2,-1.851494238E-2,8.403865248E-2
5.156303257E2,-4.991159588E-2,7.008772809E-3,3.392864019E-2
5.156800988E2,-1.591237728E-3,-3.901061788E-2,-1.652223989E-2
5.157298919E2,-2.345044538E-2,1.369862445E-2,-3.620831668E-2
5.157796668E2,-1.522661000E-2,7.211767882E-2,9.981519543E-3
5.158294439E2,-3.129208926E-4,-4.893887416E-2,1.374189975E-3
5.158792337E2,5.482113454E-3,-4.420910776E-2,3.334274981E-3
5.159290027E2,4.361854494E-2,6.540052127E-3,-1.949432190E-3
5.159787902E2,-3.290998563E-2,7.889275998E-2,-5.798229575E-2
5.160285685E2,-3.721763846E-3,9.011466056E-3,-4.950280115E-2
5.160783558E2,1.869138330E-2,-4.207857698E-2,6.524739414E-2
5.161281268E2,5.175716802E-2,-4.220641032E-2,1.227716357E-1
5.161779057E2,-3.679153975E-3,2.577271778E-3,-2.201899886E-2
5.162276971E2,2.491252124E-2,5.183506012E-2,-1.310593933E-1
5.162774642E2,2.955706790E-2,5.943507422E-3,-9.661939926E-3
5.163271953E2,3.087799996E-2,-1.240186542E-1,1.297597438E-1
5.163770267E2,3.556515649E-2,1.298975646E-1,1.181377098E-2
5.164267925E2,2.393247746E-2,1.199420169E-2,-1.182762012E-1
5.164765558E2,3.100582771E-2,-4.838494584E-2,-1.703356206E-2
5.165263548E2,1.268329471E-2,-2.085852623E-2,1.213228777E-1
5.165761419E2,4.706999660E-2,-2.426736802E-2,2.567288931E-3
5.166259164E2,2.925480483E-3,2.954974584E-2,-8.904538304E-2
5.166756991E2,-3.559444845E-2,2.980541252E-2,-1.157941762E-2
5.167254806E2,-2.230395097E-3,8.798420429E-3,2.596047521E-2
5.167752565E2,3.812178597E-2,-8.281426132E-2,-3.195821773E-5
5.168250411E2,-1.846501231E-2,2.460692637E-2,4.811795801E-2
5.168748176E2,-4.616587423E-3,3.866839781E-2,4.287685454E-2
5.169245916E2,3.582081944E-2,5.153679475E-2,-4.617917538E-2
5.169743695E2,4.033355974E-3,-7.216162980E-2,-9.790836275E-2
5.170241403E2,1.348890015E-3,-2.418214083E-2,1.160071883E-2
5.170739266E2,-1.535444334E-2,3.131211735E-3,8.331427723E-2
5.171237104E2,-1.803890616E-2,6.227463484E-2,1.800295897E-3
5.171734555E2,-1.731452905E-2,3.108373098E-2,-6.556697190E-2
5.172232692E2,-9.815072641E-3,-1.267031133E-1,-1.434910670E-2
5.172730316E2,3.752524033E-2,7.991540432E-2,7.070154697E-2
5.173228311E2,-8.494144306E-3,-5.631049722E-2,1.245293301E-2
5.173725947E2,-1.377785020E-2,4.058587551E-2,-4.153462872E-2
5.174223614E2,3.564638551E-3,3.619699180E-2,-6.636592560E-3
5.174721700E2,-7.390265819E-4,-6.798578054E-2,3.115895577E-2
5.175219531E2,-4.356262460E-2,-5.135240965E-3,-1.008804701E-2
5.175717105E2,4.502070602E-3,-3.249120712E-2,-7.093589008E-2
5.176215021E2,1.515470631E-2,1.000275761E-1,6.273337454E-2
5.176712818E2,-1.982855052E-2,-3.790274635E-2,1.858884655E-2
5.177210462E2,7.655249909E-3,5.805619806E-2,-6.467214972E-2
5.177708389E2,1.775394753E-2,-7.574091107E-2,-2.926278859E-2
5.178206262E2,9.104009718E-3,3.044456802E-2,1.220046431E-1
5.178704039E2,-3.406047076E-2,2.660961822E-2,6.558828801E-2
5.179201631E2,-4.138949141E-2,-2.166812494E-2,-1.161030605E-1
5.179699457E2,1.170325279E-2,-5.469129980E-2,-8.465648443E-2
5.180197381E2,-4.786628857E-2,5.728919432E-2,9.345558286E-2
5.180695239E2,-3.112034500E-2,-6.432127953E-2,6.260554492E-2
5.181192853E2,-2.434526756E-2,6.257291883E-2,-5.342297256E-2
5.181690798E2,-4.986898601E-2,-4.169508442E-2,-3.015761077E-2
5.182188629E2,-2.200168185E-2,1.305946894E-2,-2.844253555E-3
5.182686324E2,1.093626209E-2,1.178115048E-2,-3.611243796E-3
5.183184089E2,2.031058259E-2,-2.823014930E-2,1.475389954E-2
5.183681868E2,-3.478484973E-2,1.923799515E-2,1.701226085E-2
5.184179664E2,3.168759868E-2,-1.191031188E-2,-2.628005296E-2
5.184677585E2,3.565037996E-2,2.060153335E-2,-2.743053623E-2
5.185175166E2,9.146619588E-3,7.889275998E-2,3.452519700E-2
5.185673062E2,-3.244126961E-2,-1.073153242E-1,5.054675788E-2
5.186170882E2,-4.006855935E-2,3.278814256E-2,1.002413034E-2
5.186668694E2,1.996969618E-2,-7.753056288E-2,-9.820664674E-2
5.187166411E2,1.340767369E-2,4.058587551E-2,-1.464737579E-2
5.187664226E2,2.363420278E-2,5.366731063E-2,6.435257196E-2
5.188162114E2,3.624692187E-2,1.574392989E-2,-1.562741771E-2
5.188659865E2,2.286721580E-2,-6.888060272E-2,-4.127895832E-2
5.189157608E2,6.897182763E-2,-1.923932508E-2,6.494912505E-2
5.189655423E2,3.795134276E-2,4.927842692E-2,7.206508517E-2
5.190153110E2,-2.145175822E-3,2.984801866E-2,-7.532479614E-2
5.190650873E2,-2.464354597E-2,2.503302135E-2,-1.036608145E-1
5.191148676E2,5.124583468E-2,-8.532826602E-2,5.821665749E-2
5.191646500E2,3.624692187E-2,2.065941691E-3,1.181270704E-1
5.192144327E2,-7.514102850E-3,1.808751374E-2,-5.291163921E-2
5.192642099E2,-2.830804884E-2,7.970235497E-2,-1.393258423E-1
5.193140021E2,-3.555326257E-4,-1.165465266E-2,-1.537175849E-2
5.193637775E2,4.604735225E-2,-1.157095954E-1,1.130564511E-1
5.194135681E2,3.053311026E-3,2.648179047E-2,2.753706649E-2
5.194633432E2,-1.143427379E-2,1.467866637E-2,-8.278162777E-2
5.195131198E2,-4.407525994E-4,6.474605948E-2,9.906932246E-4
5.195628958E2,-7.982820272E-3,-2.959368378E-2,6.622743607E-2
5.196126934E2,3.415900841E-2,-8.571177721E-2,1.645832323E-2
5.196624490E2,-5.042691249E-3,3.312902898E-2,-3.373690322E-2
5.197122362E2,-2.984202653E-2,-1.391300745E-2,3.376884386E-3
5.197620035E2,-2.558097430E-2,7.821098715E-2,1.172854938E-2
5.198117885E2,3.641736507E-2,2.277466469E-2,-6.364949048E-2
5.198615706E2,1.958620176E-2,-8.302731067E-2,-1.878059469E-2
5.199113478E2,-3.295660019E-3,-2.405431494E-2,1.391340494E-1
5.199611312E2,-4.411656037E-2,8.098066598E-2,6.107155979E-2
5.200109164E2,4.757734016E-3,3.266030923E-2,-7.792402059E-2
5.200606805E2,3.386073187E-2,-1.013498381E-1,-8.768184483E-2
5.201104533E2,2.376203611E-2,2.891059034E-2,1.829057559E-2
5.201602453E2,-4.812194407E-2,-3.856921103E-3,2.429866418E-2
5.202100293E2,-2.059554309E-2,8.414914832E-3,-4.207791761E-3
5.202598101E2,-5.259739701E-4,1.135504618E-2,9.129309095E-3
5.203095860E2,3.109104931E-2,-7.947531529E-3,4.764923826E-2
5.203593704E2,-4.488753621E-3,-3.040328808E-2,-4.720182344E-2
5.204091421E2,-4.850544408E-2,5.826925859E-2,-8.077893406E-2
5.204589192E2,-4.394610971E-2,-3.768968955E-2,-9.022784419E-3
5.205086895E2,-3.665971756E-2,1.753357239E-2,1.331685781E-1
5.205584839E2,-9.985515848E-3,-6.828406453E-2,4.287685826E-2
5.206082617E2,-1.884850673E-2,6.274335831E-2,-1.197249666E-1
5.206580496E2,-6.533660740E-2,2.209290303E-2,-3.429083154E-2
5.207078392E2,-2.017342485E-3,1.723530330E-2,9.354079515E-2
5.207575977E2,1.489904150E-2,-6.317079067E-2,3.243727610E-2
5.208073736E2,4.366116226E-2,-3.061634116E-2,-8.998280764E-2
5.208571576E2,-2.506964654E-2,2.260422707E-2,7.350280648E-4
5.209069405E2,-5.349088833E-2,2.345644869E-2,8.450735360E-2
5.209567157E2,-4.914860707E-3,1.331513003E-2,-1.520131156E-2
5.210064972E2,1.511209644E-2,-2.030459233E-2,-7.315164059E-2
5.210562746E2,1.012666058E-2,-5.937846005E-2,2.076198533E-2
5.211060542E2,-3.448657691E-2,3.969105333E-2,3.593134135E-2
5.211558339E2,-2.166080289E-2,4.514520615E-2,-3.995803744E-2
5.212056281E2,1.660346426E-2,-2.350264695E-4,-5.056806281E-2
5.212554023E2,3.343462944E-2,-1.617136598E-2,1.483912114E-2
5.213051752E2,5.073451996E-2,-5.358342454E-2,6.754837185E-2
5.213549450E2,-6.491450127E-3,4.765922576E-2,-1.417865977E-2
5.214047346E2,3.671564162E-2,-1.791839115E-2,-6.646178663E-2
5.214545033E2,5.052145198E-2,5.758748204E-2,3.980889916E-2
5.215042887E2,2.734132111E-2,-2.499174885E-2,1.049604118E-1
5.215540620E2,3.360506892E-2,-4.663790762E-2,-3.139331564E-2
5.216038432E2,-5.212733895E-2,1.237769425E-2,-1.534299105E-1
5.216536261E2,6.245105760E-4,3.155243769E-2,7.411038876E-2
5.217034252E2,8.379628882E-3,-4.604135826E-2,1.461648047E-1
5.217531824E2,1.911748759E-2,9.235768020E-2,4.271704238E-3
5.218029814E2,-8.536756039E-3,-1.729781777E-1,-1.561995745E-1
5.218527321E2,-2.366350032E-2,1.027972624E-1,-4.319643974E-2
5.219025087E2,3.893138841E-2,-4.097070545E-2,1.219620407E-1
5.219523056E2,3.688477445E-4,7.527086139E-2,1.637310721E-2
5.220020933E2,2.836263739E-4,2.908102982E-2,-8.789490908E-2
5.220518512E2,-9.218525141E-3,-1.496275812E-1,-1.520130970E-2
5.221016430E2,8.337019943E-3,7.787010074E-2,6.529000401E-2
5.221514150E2,4.020970687E-2,1.872666925E-2,-2.645049244E-2
5.222011978E2,-8.153259754E-3,7.339598984E-2,-5.960149318E-2
5.222509770E2,1.694434881E-2,-1.109798253E-1,1.965411194E-2
5.223007452E2,7.570028305E-3,-2.384125628E-2,6.895451248E-2
5.223505400E2,-4.999681190E-2,3.692137077E-2,-3.463172168E-2
5.224003213E2,-5.340964999E-3,2.707833238E-2,-4.357993603E-2
5.224500841E2,2.994056046E-2,-5.944836419E-3,7.526087761E-2
5.224998687E2,8.507460356E-3,1.246291772E-2,5.489303172E-2
5.225496621E2,-1.880589314E-2,-5.575656518E-2,-8.163113892E-2
5.225994272E2,-6.107953843E-3,5.021585897E-2,-4.259989038E-2
5.226492144E2,1.310940087E-2,-2.962098923E-3,4.743618518E-2
5.226989977E2,4.331627861E-3,-3.227815405E-2,4.100200161E-2
5.227487281E2,4.114585463E-4,5.460474640E-2,-3.654919565E-2
5.227985255E2,-2.102164552E-2,-9.389300644E-2,-7.430213690E-2
5.228483358E2,2.797648543E-3,7.731615752E-2,6.145505607E-2
5.228981102E2,1.792439073E-2,-6.072669290E-3,6.533261389E-2
5.229478756E2,-5.707016215E-2,1.761879213E-2,-6.437387317E-2
5.229976485E2,-3.602055460E-2,-4.160986096E-2,-9.616134316E-2
5.230474432E2,-3.691537678E-2,-7.169290632E-2,7.061632723E-2
5.230972268E2,-2.771150507E-2,4.071371257E-2,1.181696802E-1
5.231469949E2,1.055276766E-2,1.156230420E-1,-6.164680794E-2
5.231967884E2,-4.233091138E-3,-3.632615507E-2,-1.104784757E-1
5.232465293E2,-1.552488469E-2,-6.802839786E-2,1.203740831E-3
5.232963457E2,-2.724277787E-2,-6.040111929E-2,1.422446519E-1
5.233461191E2,3.049449995E-2,8.775573224E-2,1.394429710E-2
5.233958209E2,7.612640504E-3,3.006107174E-2,-1.332325190E-1
5.234456868E2,-2.928808704E-2,1.109937578E-2,-6.433126330E-2
5.234954593E2,-3.981415648E-4,-3.236337006E-2,1.041934490E-1
5.235452379E2,2.602039464E-2,-6.875277311E-2,6.921017915E-2
5.235949905E2,3.871833533E-2,6.478866190E-2,-8.589220047E-2
5.236447981E2,1.004144270E-2,1.902494207E-2,-3.228813410E-2
5.236945729E2,-1.795368828E-2,-6.458302960E-5,1.321033537E-1
5.237443327E2,3.420161828E-2,-6.206291914E-2,1.313470304E-2
5.237941201E2,2.768220007E-2,-3.304513916E-2,-1.726472974E-1
5.238439132E2,-1.932121813E-3,1.179666221E-1,-8.767116815E-3
5.238936926E2,4.285155609E-2,-7.390864938E-2,1.052586958E-1
5.239434661E2,2.913096547E-2,2.060153522E-2,8.391081542E-2
5.239932490E2,-7.258439902E-3,-5.332948640E-4,-6.203029677E-2
5.240430314E2,9.189229459E-3,6.241779309E-3,-1.312724352E-1
5.240928153E2,3.633214533E-2,-8.064111322E-2,5.335905030E-2
5.241425738E2,-1.659014635E-2,5.750225484E-2,1.625698805E-1
5.241923685E2,-1.096555777E-2,9.035499394E-2,-6.475737691E-2
5.242421618E2,1.443032734E-2,-4.621180147E-2,-1.404763162E-1
5.242919225E2,1.724262349E-2,-2.567351796E-2,1.241032127E-2
5.243416991E2,3.475555405E-2,-5.729055032E-2,8.668050915E-2
5.243914892E2,-1.791107468E-2,6.248769164E-2,-1.992043108E-3
5.244412629E2,-2.204429545E-2,1.979192905E-2,-7.315164059E-2
5.244910387E2,7.527418900E-3,7.051380817E-3,3.341731802E-2
5.245408269E2,3.177282214E-2,-1.197149903E-1,7.879754901E-2
5.245905888E2,9.444894269E-3,6.713224202E-2,-6.237118319E-2
5.246403836E2,4.966794513E-4,-5.759100895E-4,-1.032346934E-1
5.246901417E2,-3.892207518E-3,2.124069072E-2,1.156130508E-1
5.247399363E2,-3.107773513E-2,1.250552945E-2,1.500423700E-1
5.247897294E2,-2.157558128E-2,8.883628994E-3,-2.811231092E-2
5.248394948E2,2.218544483E-2,-1.645839214E-1,-1.904158592E-1
5.248892827E2,-1.258475706E-2,1.699941009E-1,-3.821101412E-2
5.249390608E2,-1.820934936E-2,-3.530350327E-2,1.019350886E-1
5.249887955E2,1.549559087E-2,3.743268922E-2,5.664006993E-2
5.250386063E2,4.251066968E-2,-6.500305235E-2,-6.416081637E-2
5.250883927E2,1.617735997E-2,-4.258990288E-2,-2.691921405E-2
5.251381819E2,-3.729886934E-2,1.128533408E-1,2.259424143E-2
5.251879556E2,-9.900292382E-3,-1.804623194E-2,2.306295745E-2
5.252377314E2,-6.150566507E-3,3.317163885E-2,-3.728424199E-4
5.252875175E2,7.523425156E-4,-1.087214798E-1,-2.721748129E-2
5.253372815E2,-3.069423884E-2,-3.487739712E-2,4.176898673E-2
5.253870767E2,-6.128861010E-2,1.095297411E-1,2.510826290E-2
5.254368380E2,-3.521095589E-2,6.436256319E-2,-5.968672037E-2
5.254865932E2,-2.651840635E-2,-1.074431464E-1,-7.741269469E-2
5.255363939E2,-1.258475892E-2,-1.779057458E-2,9.349819273E-2
5.255861575E2,-1.543966495E-2,-4.190813377E-2,1.012533084E-1
5.256359696E2,-2.869154140E-2,7.910580188E-2,-1.243695393E-1
5.256857014E2,5.396891851E-3,5.711876974E-2,-1.079644784E-1
5.257355290E2,1.327984221E-2,-5.379647762E-2,1.021907330E-1
5.257853091E2,7.229145151E-3,-7.331211120E-2,1.159965396E-1
5.258350851E2,1.234241016E-2,6.845317781E-2,-7.059501857E-2
