"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.065266727E2,-4.804574585E1,2.789207458E0,-2.873241806E1
8.065766727E2,-4.796207428E1,4.330070496E0,-2.707179260E1
8.066266727E2,-4.773906708E1,6.062217712E0,-2.764937210E1
8.066766727E2,-4.769871521E1,3.576705933E0,-2.817915344E1
8.067266727E2,-4.643879700E1,4.418960571E0,-2.873676682E1
8.067766727E2,-4.730709839E1,5.296157837E0,-2.721693420E1
8.068266727E2,-4.794168854E1,4.963760376E0,-2.777817535E1
8.068766727E2,-4.788489532E1,6.209899902E0,-2.751261520E1
8.069266727E2,-4.642526245E1,4.731384277E0,-2.874030685E1
8.069766727E2,-4.633206940E1,6.589965820E0,-2.750280380E1
8.070266727E2,-4.698971558E1,5.627410889E0,-2.763738632E1
8.070766727E2,-4.858331299E1,3.979965210E0,-2.623443604E1
8.071266727E2,-4.698321533E1,5.288452148E0,-2.553594589E1
8.071766727E2,-4.717906952E1,4.346191406E0,-2.566651917E1
8.072266727E2,-4.753653717E1,6.995628357E0,-2.681949615E1
8.072766727E2,-4.823770905E1,4.604179382E0,-2.511996460E1
8.073266727E2,-4.762884521E1,4.309967041E0,-2.441178513E1
8.073766727E2,-4.941778564E1,5.638214111E0,-2.472345352E1
8.074266727E2,-4.692402649E1,6.035865784E0,-2.288745499E1
8.074766727E2,-4.782881927E1,6.135559082E0,-2.163849640E1
8.075266727E2,-4.775064087E1,4.425781250E0,-2.175755310E1
8.075766727E2,-4.713368225E1,4.286010742E0,-2.091128159E1
8.076266727E2,-4.551987839E1,6.237030029E0,-2.161846924E1
8.076766727E2,-4.687427521E1,6.630615234E0,-2.051691437E1
8.077266727E2,-4.625330353E1,6.485534668E0,-1.925106812E1
8.077766727E2,-4.657077789E1,5.989212036E0,-1.812954712E1
8.078266727E2,-4.536248016E1,5.248130798E0,-1.699113464E1
8.078766727E2,-4.519778061E1,5.405799866E0,-1.657199097E1
8.079266727E2,-4.515770340E1,2.425086975E0,-1.499856567E1
8.079766727E2,-4.356695175E1,3.745964050E0,-1.527909470E1
8.080266727E2,-4.369675827E1,3.872406006E0,-1.346401978E1
8.080766727E2,-4.534405899E1,4.728164673E0,-1.292988586E1
8.081266727E2,-4.389021683E1,2.431419373E0,-1.121166229E1
8.081766727E2,-4.531484222E1,1.431518555E0,-1.107320023E1
8.082266727E2,-4.531484222E1,1.431518555E0,-1.107320023E1
8.082766727E2,-4.625704956E1,4.508361816E0,-1.111794662E1
8.083266727E2,-4.381856155E1,3.988212585E0,-1.080978775E1
8.083766727E2,-4.542284393E1,2.354919434E0,-1.052571487E1
8.084266727E2,-4.466672134E1,2.076324463E0,-1.051549911E1
8.084766727E2,-4.390356445E1,2.449119568E0,-1.261026382E1
8.085266727E2,-4.461509323E1,3.659667969E0,-1.221152115E1
8.085766727E2,-4.379422760E1,1.523948669E0,-1.301789093E1
8.086266727E2,-4.606001282E1,2.191123962E0,-1.206774521E1
8.086766727E2,-4.522271347E1,3.787055969E0,-1.207876968E1
8.087266727E2,-4.466253662E1,2.401130676E0,-1.149806213E1
8.087766727E2,-4.507848740E1,3.145957947E0,-1.025217438E1
8.088266727E2,-4.468274307E1,2.097564697E0,-1.219382095E1
8.088766727E2,-4.593465424E1,1.244705200E0,-1.079705048E1
8.089266727E2,-4.432770920E1,2.874450684E0,-1.080140305E1
8.089766727E2,-4.543904114E1,2.046043396E0,-1.080189514E1
8.090266727E2,-4.526766586E1,2.194862366E0,-9.683452606E0
8.090766727E2,-4.498668671E1,1.913665771E0,-1.107584000E1
8.091266727E2,-4.526517487E1,1.861198425E0,-8.001590729E0
8.091766727E2,-4.677999115E1,2.586982727E0,-9.002811432E0
8.092266727E2,-4.594979095E1,4.388732910E-1,-8.830158234E0
8.092766727E2,-4.620780182E1,1.185150146E0,-7.163360596E0
8.093266727E2,-4.638363647E1,2.163543701E-1,-5.196037292E0
8.093766727E2,-4.622846222E1,5.627441406E-2,-4.353771210E0
8.094266727E2,-4.719797516E1,-9.144897461E-1,-4.910598755E0
8.094766727E2,-4.518905258E1,-1.167282104E0,-2.651947021E0
8.095266727E2,-4.771138763E1,-2.518127441E0,-3.218585968E0
8.095766727E2,-4.786006927E1,-2.697021484E0,-1.959411621E0
8.096266727E2,-4.717127228E1,-9.498901367E-1,-2.113403320E0
8.096766727E2,-4.717554474E1,-1.439758301E0,-4.297676086E-1
8.097266727E2,-4.726519012E1,-4.128952026E0,2.257659912E0
8.097766727E2,-4.966451263E1,-2.834838867E0,2.500091553E0
8.098266727E2,-4.928909302E1,-1.424270630E0,3.186134338E0
8.098766727E2,-5.046558380E1,-4.148437500E0,4.885192871E0
8.099266727E2,-5.188053131E1,-1.572906494E0,5.820777893E0
8.099766727E2,-5.263702393E1,-1.954559326E0,8.614837646E0
8.100266727E2,-5.294487762E1,-1.968093872E0,8.612167358E0
8.100766727E2,-5.365533447E1,-1.254501343E0,1.125398254E1
8.101266727E2,-5.434353638E1,1.081367493E0,9.122856140E0
8.101766727E2,-5.453699493E1,-3.595886230E-1,1.137521362E1
8.102266727E2,-5.289221191E1,2.045890808E0,1.178159332E1
8.102766727E2,-5.511363220E1,2.222518921E-1,1.262153625E1
8.103266727E2,-5.616827393E1,4.749298096E-1,1.358766937E1
8.103766727E2,-5.554045105E1,6.511230469E-1,1.415068054E1
8.104266722E2,-5.554045105E1,6.511230469E-1,1.415068054E1
8.104766722E2,-5.592256927E1,2.176994324E0,1.538771057E1
8.105266722E2,-5.540248108E1,3.771781921E0,1.439500427E1
8.105766722E2,-5.800875092E1,3.849029541E-1,1.427095032E1
8.106266722E2,-5.626959991E1,1.389488220E0,1.483445740E1
8.106766722E2,-5.619808960E1,-3.114318848E-1,1.401609802E1
8.107266722E2,-5.778575134E1,2.117050171E0,1.369337463E1
8.107766722E2,-5.668109131E1,2.954307556E0,1.299457550E1
8.108266722E2,-5.808959961E1,2.098213196E0,1.411028290E1
8.108766722E2,-5.600891113E1,6.396789551E-1,1.344737244E1
8.109266722E2,-5.780195618E1,1.808166504E0,1.341719818E1
8.109766722E2,-5.470047760E1,2.243499756E0,1.441938019E1
8.110266722E2,-5.713495636E1,2.758331299E0,1.453079224E1
8.110766722E2,-5.700942993E1,2.142028809E0,1.439935303E1
8.111266722E2,-5.623977661E1,2.175849915E0,1.440602875E1
8.111766722E2,-5.670423126E1,2.159095764E0,1.412229919E1
8.112266722E2,-5.558212280E1,3.138397217E0,1.454060364E1
8.112766722E2,-5.645182800E1,9.247131348E-1,1.399926758E1
8.113266722E2,-5.642877197E1,1.554862976E0,1.357260895E1
8.113766722E2,-5.792730713E1,2.754600525E0,1.214649963E1
8.114266722E2,-5.863658142E1,2.087097168E-1,1.370794678E1
8.114766722E2,-5.609376526E1,2.358291626E0,1.286713409E1
8.115266722E2,-5.835794067E1,3.518890381E0,1.185392761E1
8.115766722E2,-5.684561157E1,3.126754761E0,1.117328644E1
8.116266722E2,-5.566134644E1,2.417526245E0,9.794212341E0
8.116766722E2,-5.730588531E1,3.434814453E0,9.906997681E0
8.117266722E2,-5.697782898E1,3.751922607E0,1.060543060E1
8.117766722E2,-5.873326874E1,2.273376465E0,1.046681213E1
8.118266722E2,-5.761526489E1,3.092933655E0,1.116661072E1
8.118766722E2,-5.669551086E1,3.468955994E0,9.352905273E0
8.119266722E2,-5.882347107E1,3.999084473E0,9.327133179E0
8.119766722E2,-5.719637299E1,2.839752197E0,8.097236633E0
8.120266722E2,-5.895986176E1,4.299438477E0,9.741836548E0
8.120766722E2,-5.534922028E1,2.920928955E0,8.113258362E0
8.121266722E2,-5.792819214E1,3.581672668E0,8.501289368E0
8.121766722E2,-5.721666718E1,2.371116638E0,8.102546692E0
8.122266722E2,-5.850480652E1,1.235916138E0,7.125236511E0
8.122766722E2,-5.857186127E1,3.756843567E0,4.857818604E0
8.123266722E2,-5.742826843E1,1.945281982E0,4.190437317E0
8.123766722E2,-5.766973114E1,3.660690308E0,3.329139709E0
8.124266722E2,-5.886491394E1,9.612960815E-1,3.070167542E0
8.124766722E2,-5.827713013E1,1.190589905E0,-5.626258850E-1
8.125266722E2,-5.916546631E1,2.094345093E0,-1.140693665E0
8.125766722E2,-5.969089508E1,5.066452026E-1,-7.074203491E-1
8.126266722E2,-5.969089508E1,5.066452026E-1,-7.074203491E-1
8.126766722E2,-5.906681061E1,1.183311462E0,-2.667198181E0
8.127266722E2,-6.159858704E1,-3.201904297E-1,-3.511791229E0
8.127766722E2,-6.235462189E1,1.234741211E-1,-4.223075867E0
8.128266722E2,-6.190885162E1,1.650085449E-1,-5.897388458E0
8.128766722E2,-6.249226379E1,5.906448364E-1,-4.649303436E0
8.129266722E2,-6.367097473E1,-1.304687500E0,-6.735305786E0
8.129766722E2,-6.366001892E1,-8.236846924E-1,-7.719635010E0
8.130266722E2,-6.409627533E1,-5.474700928E-1,-6.468437195E0
8.130766722E2,-6.368450165E1,-1.617111206E0,-6.731765747E0
8.131266722E2,-6.555972290E1,1.266479492E0,-7.062469482E0
8.131766722E2,-6.609432220E1,2.128601074E-2,-9.010353088E0
8.132266722E2,-6.619597626E1,-2.651992798E0,-7.581665039E0
8.132766722E2,-6.593923950E1,-3.038330078E-1,-7.467021942E0
8.133266722E2,-6.667346191E1,9.367904663E-1,-9.445896149E0
8.133766722E2,-6.762962341E1,-5.168151855E-2,-8.604122162E0
8.134266722E2,-6.708012390E1,-1.423431396E0,-9.142295837E0
8.134766722E2,-6.707077789E1,-1.435821533E0,-8.163276672E0
8.135266722E2,-6.775497437E1,8.947448730E-1,-9.874820709E0
8.135766722E2,-6.626045227E1,-2.996673584E-1,-8.868289948E0
8.136266722E2,-6.795777893E1,-5.338439941E-1,-8.601482391E0
8.136766722E2,-6.734205627E1,-5.067749023E-1,-8.596141815E0
8.137266722E2,-6.765676880E1,-8.415832520E-1,-7.895973206E0
8.137766722E2,-6.871096039E1,2.364044189E-1,-1.043518829E1
8.138266722E2,-6.960481262E1,8.171081543E-1,-1.017055893E1
8.138766722E2,-7.023957825E1,1.545867920E-1,-9.329658508E0
8.139266722E2,-7.084719849E1,2.819747925E-1,-9.196910858E0
8.139766722E2,-7.012071991E1,-4.528656006E-1,-1.016040421E1
8.140266722E2,-7.022328949E1,6.285247803E-1,-9.754550934E0
8.140766722E2,-6.955478668E1,1.907043457E0,-9.903232574E0
8.141266722E2,-7.124943542E1,1.669334412E0,-9.356704712E0
8.141766722E2,-7.221475983E1,1.023376465E0,-1.089609528E1
8.142266722E2,-7.099961853E1,6.035461426E-1,-1.046052551E1
8.142766722E2,-7.261576080E1,2.243911743E0,-1.021496201E1
8.143266722E2,-7.112096405E1,1.544670105E0,-1.131164169E1
8.143766722E2,-7.367706299E1,2.505439758E0,-9.948123932E0
8.144266722E2,-7.325420380E1,5.174530029E0,-9.975543976E0
8.144766722E2,-7.268708038E1,4.274948120E0,-1.079874420E1
8.145266722E2,-7.364324188E1,3.286491394E0,-9.956974030E0
8.145766722E2,-7.422904968E1,4.210838318E0,-1.109181595E1
8.146266722E2,-7.373744202E1,5.017494202E0,-1.151623917E1
8.146766722E2,-7.641365051E1,6.752548218E0,-1.016291046E1
8.147266722E2,-7.639736176E1,7.226486206E0,-1.058779907E1
8.147766722E2,-7.639736176E1,7.226486206E0,-1.058779907E1
8.148266722E2,-7.783910370E1,9.672355652E0,-1.174834824E1
8.148766722E2,-7.783910370E1,9.672355652E0,-1.174834824E1
8.149266722E2,-7.765686798E1,1.013713837E1,-1.091316223E1
8.149766722E2,-7.900690460E1,1.118564606E1,-1.219631195E1
8.150266722E2,-7.895954895E1,1.227912140E1,-1.220870209E1
8.150766722E2,-7.842591858E1,1.418632507E1,-1.320495605E1
8.151266722E2,-8.239569855E1,1.462818909E1,-1.268730545E1
8.151766722E2,-8.224019623E1,1.805595398E1,-1.202694702E1
8.152266722E2,-8.202413177E1,1.930178833E1,-1.120061111E1
8.152766722E2,-8.219702148E1,1.882461548E1,-1.105677414E1
8.153266722E2,-8.212919617E1,2.071684265E1,-1.247661209E1
8.153766722E2,-8.284481049E1,2.176763153E1,-1.179637909E1
8.154266722E2,-8.271885681E1,2.490423584E1,-1.281080246E1
8.154766722E2,-8.216654968E1,2.678665161E1,-1.184901428E1
8.155266722E2,-8.175601959E1,2.588384247E1,-1.295326996E1
8.155766722E2,-8.240799713E1,2.850205994E1,-1.271031570E1
8.156266722E2,-8.104826355E1,2.810139465E1,-1.325242996E1
8.156766722E2,-8.257003021E1,2.834085083E1,-1.284974289E1
8.157266722E2,-8.245235443E1,3.099288177E1,-1.260010910E1
8.157766722E2,-8.235354614E1,3.333956909E1,-1.290637970E1
8.158266722E2,-8.093711853E1,3.401998138E1,-1.248186493E1
8.158766722E2,-8.052786255E1,3.621160126E1,-1.180467606E1
8.159266722E2,-7.868356323E1,3.596620178E1,-1.066623688E1
8.159766722E2,-7.718843842E1,3.885479736E1,-1.194482040E1
8.160266722E2,-7.729660797E1,3.944809723E1,-9.995193481E0
8.160766722E2,-7.724925232E1,4.054156494E1,-1.000758362E1
8.161266722E2,-7.623645782E1,3.951846313E1,-1.180403137E1
8.161766722E2,-7.502391815E1,4.219483948E1,-9.726875305E0
8.162266722E2,-7.579329681E1,4.265618896E1,-1.183676147E1
8.162766722E2,-7.278913879E1,4.400077057E1,-9.168212891E0
8.163266722E2,-7.430429077E1,4.113872528E1,-9.987529755E0
8.163766722E2,-7.278246307E1,4.399192047E1,-8.468914032E0
8.164266722E2,-7.406108093E1,4.317446136E1,-9.869342804E0
8.164766722E2,-7.202349854E1,4.403990936E1,-9.581119537E0
8.165266722E2,-7.344144440E1,4.303115082E1,-8.743354797E0
8.165766722E2,-7.060448456E1,4.455171967E1,-8.175815582E0
8.166266722E2,-7.089880371E1,4.485061646E1,-8.182025909E0
8.166766722E2,-6.943401337E1,4.303489685E1,-7.448135376E0
8.167266722E2,-6.846165466E1,4.433223724E1,-8.013725281E0
8.167766722E2,-6.800128937E1,4.418924713E1,-7.448509216E0
8.168266722E2,-6.712349701E1,4.655738068E1,-6.769084930E0
8.168766722E2,-6.622563934E1,4.597135162E1,-6.614135742E0
8.169266722E2,-6.429238129E1,4.416707611E1,-5.176940918E0
8.169766722E2,-6.429238129E1,4.416707611E1,-5.176940918E0
8.170266722E2,-6.390616608E1,4.280095673E1,-6.695465088E0
8.170766722E2,-6.204030609E1,4.285736084E1,-4.721405029E0
8.171266722E2,-6.375784302E1,4.231961823E1,-5.150360107E0
8.171766722E2,-6.294769287E1,4.312564087E1,-4.453235626E0
8.172266722E2,-6.041348267E1,4.120283508E1,-3.848091125E0
8.172766722E2,-6.005942535E1,4.264173126E1,-5.399810791E0
8.173266722E2,-6.128050995E1,3.898561859E1,-4.109703064E0
8.173766722E2,-6.183534241E1,4.036444092E1,-4.130973816E0
8.174266722E2,-6.141548157E1,3.944924927E1,-4.256210327E0
8.174766722E2,-6.151387024E1,4.085544586E1,-4.832912445E0
8.175266722E2,-6.254402161E1,4.190156555E1,-4.854648590E0
8.175766722E2,-6.159104156E1,3.897562408E1,-4.392097473E0
8.176266722E2,-6.261852264E1,4.001819611E1,-4.134109497E0
8.176766722E2,-6.263854980E1,4.004474640E1,-6.232009888E0
8.177266722E2,-6.336351776E1,4.110793304E1,-6.530796051E0
8.177766722E2,-6.301515961E1,4.189366150E1,-5.837677002E0
8.178266722E2,-6.134355927E1,4.150121307E1,-5.957538605E0
8.178766722E2,-6.120182037E1,4.119379425E1,-5.812805176E0
8.179266722E2,-6.240505219E1,4.143261719E1,-4.288566589E0
8.179766722E2,-6.262786865E1,4.003058624E1,-5.113132477E0
8.180266722E2,-6.320167542E1,4.093901825E1,-4.989231110E0
8.180766722E2,-6.290315247E1,4.096493530E1,-5.965579987E0
8.181266722E2,-6.243869781E1,4.098168945E1,-5.681854248E0
8.181766722E2,-6.135424042E1,4.151537323E1,-7.076419830E0
8.182266722E2,-6.222563171E1,3.864322662E1,-4.953334808E0
8.182766722E2,-6.243202209E1,4.097283936E1,-4.982555389E0
8.183266722E2,-6.078071594E1,4.011177063E1,-5.097110748E0
8.183766722E2,-6.319740295E1,4.142888641E1,-6.672859192E0
8.184266722E2,-6.262786865E1,4.003058624E1,-5.113132477E0
8.184766722E2,-6.212433624E1,4.065625000E1,-3.577743530E0
8.185266722E2,-6.242507935E1,4.145916748E1,-6.386466980E0
8.185766722E2,-6.227933502E1,4.114643860E1,-5.822151184E0
8.186266722E2,-6.260766602E1,4.033415222E1,-4.417369843E0
8.186766722E2,-6.177703857E1,4.193893433E1,-5.127696991E0
8.187266722E2,-6.257116699E1,4.111166382E1,-4.146499634E0
8.187766722E2,-6.313803101E1,4.250643158E1,-5.426509857E0
8.188266722E2,-6.315689850E1,4.220108795E1,-5.982410431E0
8.188766722E2,-6.169192505E1,4.071548462E1,-6.650657654E0
8.189266722E2,-6.244136810E1,4.098522949E1,-5.961574554E0
8.189766722E2,-6.313384247E1,4.283124542E1,-6.409069061E0
8.190266722E2,-6.203184509E1,4.367204285E1,-7.387596130E0
8.190766722E2,-6.237087250E1,4.287391663E1,-7.101696014E0
8.191266722E2,-6.217786407E1,4.348959351E1,-5.848701477E0
8.191766722E2,-6.217786407E1,4.348959351E1,-5.848701477E0
8.192266722E2,-6.243808746E1,4.506470490E1,-7.966972351E0
8.192766722E2,-6.249906921E1,4.349375916E1,-7.249973297E0
8.193266722E2,-6.101871490E1,4.623676300E1,-9.365947723E0
8.193766722E2,-6.054624939E1,4.624289703E1,-8.243061066E0
8.194266722E2,-6.102156067E1,4.591018677E1,-8.243526459E0
8.194766722E2,-6.132257080E1,4.621791840E1,-8.949035645E0
8.195266722E2,-6.052594757E1,4.671153259E1,-8.248371124E0
8.195766722E2,-5.787780762E1,4.794123840E1,-9.916385651E0
8.196266722E2,-5.799666595E1,4.854869843E1,-9.085639954E0
8.196766722E2,-5.781015778E1,4.950334167E1,-9.934085846E0
8.197266722E2,-5.765213013E1,4.966986084E1,-1.021424103E1
8.197766722E2,-5.754698181E1,4.841986084E1,-9.639305115E0
8.198266722E2,-5.716336823E1,5.014994049E1,-9.516242981E0
8.198766722E2,-5.613837433E1,4.944102478E1,-1.145609283E1
8.199266722E2,-5.589267731E1,5.114307404E1,-9.656044006E0
8.199766722E2,-5.413079071E1,4.918999481E1,-9.337295532E0
8.200266722E2,-5.285885620E1,5.001631165E1,-8.636165619E0
8.200766722E2,-5.251716614E1,5.081089783E1,-8.642345428E0
8.201266722E2,-5.015023804E1,4.889902496E1,-9.437133789E0
8.201766722E2,-5.076070404E1,4.869982147E1,-8.181964874E0
8.202266722E2,-5.014356232E1,4.889017487E1,-8.737834930E0
8.202766722E2,-4.886619568E1,4.987447357E1,-8.178337097E0
8.203266722E2,-4.649401855E1,4.779046631E1,-7.712615967E0
8.203766722E2,-4.524495697E1,4.831674957E1,-7.986965179E0
8.204266722E2,-4.617378235E1,4.844829559E1,-9.255485535E0
8.204766722E2,-4.479108429E1,4.851271820E1,-9.523189545E0
8.205266722E2,-4.325196457E1,4.825025940E1,-8.107700348E0
8.205766722E2,-4.257711411E1,4.593208313E1,-7.375175476E0
8.206266722E2,-4.410689163E1,4.618215942E1,-7.811645508E0
8.206766722E2,-3.934049225E1,4.623390198E1,-7.628631592E0
8.207266722E2,-4.062863159E1,4.509869385E1,-8.605937958E0
8.207766722E2,-4.178759003E1,4.268164062E1,-6.490833282E0
8.208266722E2,-3.855781937E1,4.266218567E1,-6.041450500E0
8.208766722E2,-4.159841156E1,4.363275146E1,-7.059562683E0
8.209266722E2,-3.849298859E1,4.097011566E1,-7.559104919E0
8.209766722E2,-4.077772903E1,4.116689301E1,-6.463790894E0
8.210266722E2,-3.916158676E1,3.952654266E1,-6.709354401E0
8.210766722E2,-3.870914078E1,3.955922699E1,-7.684371948E0
8.211266722E2,-3.777763748E1,3.942413330E1,-6.136131287E0
8.211766722E2,-3.664643097E1,3.696828461E1,-5.257968903E0
8.212266722E2,-3.470631790E1,3.548527527E1,-4.523612976E0
8.212766722E2,-3.613761520E1,3.449420929E1,-5.084449768E0
8.213266722E2,-3.599445724E1,3.435006714E1,-5.500926971E0
8.213766722E2,-3.599445724E1,3.435006714E1,-5.500926971E0
8.214266722E2,-3.516424942E1,3.220195770E1,-5.328273773E0
8.214766722E2,-3.618138885E1,2.964253235E1,-3.769504547E0
8.215266722E2,-3.527658844E1,2.954284668E1,-5.018466949E0
8.215766722E2,-3.408430862E1,2.882299042E1,-5.558372498E0
8.216266722E2,-3.454375839E1,2.521132660E1,-5.100753784E0
8.216766722E2,-3.386223602E1,2.288430023E1,-3.668930054E0
8.217266722E2,-3.515948105E1,2.518426514E1,-5.106094360E0
8.217766722E2,-3.595895386E1,2.436407471E1,-4.684341431E0
8.218266722E2,-3.369326401E1,2.353183746E1,-4.933414459E0
8.218766722E2,-3.516247940E1,2.159996796E1,-5.203910828E0
8.219266722E2,-3.534195709E1,2.129671478E1,-6.460445404E0
8.219766722E2,-3.514927673E1,1.832454681E1,-5.025543213E0
8.220266722E2,-3.450115967E1,1.896937561E1,-4.467845917E0
8.220766722E2,-3.550725937E1,1.705603027E1,-4.594474792E0
8.221266722E2,-3.500344849E1,1.817687988E1,-5.162300110E0
8.221766722E2,-3.558549500E1,1.567315674E1,-6.396724701E0
8.222266722E2,-3.547776794E1,1.425456238E1,-4.840999603E0
8.222766722E2,-3.595575333E1,1.392538452E1,-5.121185303E0
8.223266722E2,-3.556161118E1,1.238358307E1,-5.099479675E0
8.223766722E2,-3.682421112E1,1.154486847E1,-4.821590424E0
8.224266722E2,-3.738872147E1,9.348251343E0,-5.639972687E0
8.224766722E2,-3.646656418E1,9.225547791E0,-5.070755005E0
8.225266722E2,-3.861348343E1,9.285278320E0,-4.951354980E0
8.225766722E2,-3.933058929E1,7.080131531E0,-5.631214142E0
8.226266722E2,-3.874869537E1,6.326141357E0,-5.617023468E0
8.226766722E2,-3.999918747E1,5.636558533E0,-4.781467438E0
8.227266722E2,-4.143983078E1,4.657890320E0,-6.321319580E0
8.227766722E2,-4.243515396E1,2.895446777E0,-6.030139923E0
8.228266722E2,-4.074050140E1,3.133155823E0,-6.576667786E0
8.228766722E2,-4.263201904E1,5.542793274E0,-6.482479095E0
8.229266722E2,-4.318432999E1,3.660377502E0,-7.444263458E0
8.229766722E2,-4.182735825E1,3.098190308E0,-7.565029144E0
8.230266722E2,-4.384749603E1,2.374778748E0,-6.736145020E0
8.230766722E2,-4.430501556E1,2.844360352E0,-8.423778534E0
8.231266722E2,-4.377050018E1,3.924491882E0,-5.774826050E0
8.231766722E2,-4.488966751E1,3.436828613E0,-8.016620636E0
8.232266722E2,-4.578494644E1,3.854248047E0,-7.190780640E0
8.232766722E2,-4.436966324E1,4.866554260E0,-8.308265686E0
8.233266722E2,-4.593601990E1,4.174064636E0,-8.314537048E0
8.233766722E2,-4.654631042E1,4.304985046E0,-8.461502075E0
8.234266722E2,-4.535536957E1,3.586906433E0,-9.141273499E0
8.234766722E2,-4.530801392E1,4.680374146E0,-9.153663635E0
8.235266722E2,-4.530801392E1,4.680374146E0,-9.153663635E0
8.235766722E2,-4.709420013E1,6.170135498E0,-9.886684418E0
8.236266722E2,-4.535786438E1,3.920562744E0,-1.082313538E1
8.236766722E2,-4.714405060E1,5.410324097E0,-1.155615616E1
8.237266722E2,-4.544289398E1,5.309074402E0,-1.000123978E1
8.237766722E2,-4.578822708E1,5.180046082E0,-1.321892166E1
8.238266722E2,-4.598809052E1,4.243095398E0,-1.376907349E1
8.238766722E2,-4.461509323E1,3.659667969E0,-1.221152115E1
8.239266722E2,-4.507670212E1,3.969490051E0,-1.361766815E1
8.239766722E2,-4.368848038E1,4.356964111E0,-1.472806931E1
8.240266722E2,-4.385861206E1,4.041313171E0,-1.500558472E1
8.240766722E2,-4.365207672E1,4.969413757E0,-1.375613022E1
8.241266722E2,-4.449844742E1,3.881057739E0,-1.682733536E1
8.241766722E2,-4.263081741E1,4.760986328E0,-1.821876526E1
8.242266722E2,-4.425129700E1,2.818809509E0,-1.821087646E1
8.242766722E2,-4.265369415E1,4.460952759E0,-1.919424820E1
8.243266722E2,-4.403769684E1,1.470710754E0,-2.168877792E1
8.243766722E2,-4.394289780E1,3.822708130E0,-2.241462708E1
8.244266722E2,-4.365266418E1,3.364059448E0,-2.212692261E1
8.244766722E2,-4.236991882E1,1.413696289E0,-2.363035965E1
8.245266722E2,-4.281123734E1,2.192138672E0,-2.504181671E1
8.245766722E2,-4.219258118E1,2.710838318E0,-2.685996628E1
8.246266722E2,-4.137580872E1,4.153594971E-1,-2.738484573E1
8.246766722E2,-4.318478012E1,1.770172119E0,-2.979441452E1
8.247266722E2,-4.253013611E1,-8.515930176E-1,-2.975764847E1
8.247766722E2,-4.258683395E1,-1.932662964E0,-3.072428131E1
8.248266722E2,-4.152088928E1,-1.044082642E0,-3.547902679E1
8.248766722E2,-4.246352005E1,-1.720123291E0,-3.464079666E1
8.249266722E2,-4.160189056E1,-2.588485718E0,-3.685992432E1
8.249766722E2,-4.002739716E1,-4.669143677E0,-3.933794022E1
8.250266722E2,-4.098329163E1,-5.162445068E0,-4.059938049E1
8.250766722E2,-4.177830505E1,-5.162628174E0,-4.326339722E1
8.251266722E2,-4.181613541E1,-5.938369751E0,-4.367412567E1
8.251766722E2,-4.035631943E1,-7.086776733E0,-4.630395508E1
8.252266722E2,-4.022116852E1,-7.220275879E0,-4.755959320E1
8.252766722E2,-4.087187195E1,-7.696502686E0,-4.909807968E1
8.253266722E2,-3.923418808E1,-9.035064697E0,-4.850802612E1
8.253766722E2,-4.058855057E1,-1.156907654E1,-5.002884674E1
8.254266722E2,-4.163365936E1,-1.099865723E1,-4.948583221E1
8.254766722E2,-3.956455994E1,-8.688385010E0,-5.229045868E1
8.255266722E2,-4.057074738E1,-1.076678467E1,-5.171601486E1
8.255766722E2,-4.274053955E1,-1.100708008E1,-5.257209778E1
8.256266722E2,-4.203168488E1,-1.221409607E1,-5.325056076E1
8.256766722E2,-4.192635727E1,-1.313397217E1,-5.407776642E1
8.257266722E2,-4.192635727E1,-1.313397217E1,-5.407776642E1
8.257766722E2,-4.290238953E1,-1.083816528E1,-5.411366272E1
8.258266722E2,-4.146029282E1,-1.262380981E1,-5.575739288E1
8.258766722E2,-4.291873932E1,-1.440475464E1,-5.561007690E1
8.259266722E2,-4.246629715E1,-1.437207031E1,-5.658509064E1
8.259766722E2,-4.370423126E1,-1.408720398E1,-5.869721222E1
8.260266722E2,-4.323531723E1,-1.325047302E1,-6.149925613E1
8.260766722E2,-4.295478439E1,-1.435696411E1,-5.938629532E1
8.261266722E2,-4.344497299E1,-1.500033569E1,-5.952308273E1
8.261766722E2,-4.428734207E1,-1.609399414E1,-6.217470551E1
8.262266722E2,-4.452372360E1,-1.488084412E1,-6.037335587E1
8.262766722E2,-4.392678452E1,-1.499407959E1,-6.162498474E1
8.263266722E2,-4.501230621E1,-1.503080750E1,-6.247349167E1
8.263766722E2,-4.475180054E1,-1.611076355E1,-6.245843124E1
8.264266722E2,-4.578195572E1,-1.506463623E1,-6.248016739E1
8.264766722E2,-4.505280685E1,-1.580300903E1,-6.316394043E1
8.265266722E2,-4.555509949E1,-1.659550476E1,-6.385839462E1
8.265766722E2,-4.571445847E1,-1.676025391E1,-6.371810150E1
8.266266722E2,-4.745877075E1,-1.742765808E1,-6.624318695E1
8.266766722E2,-4.498379135E1,-1.717027283E1,-6.566415405E1
8.267266722E2,-4.569264603E1,-1.596327209E1,-6.498569489E1
8.267766722E2,-4.606816101E1,-1.753889465E1,-6.497066498E1
8.268266722E2,-4.743847656E1,-1.695903015E1,-6.624849701E1
8.268766722E2,-4.751265717E1,-1.525454712E1,-6.570986176E1
