"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.147288358E2,4.499034119E1,-7.771347046E0,-4.402610779E0
6.147788358E2,4.479733658E1,-8.387023926E0,-5.655605316E0
6.148288358E2,4.576017380E1,-7.407409668E0,-5.798072815E0
6.148788358E2,4.256271362E1,-6.935241699E0,-4.994029999E0
6.149288358E2,4.482431030E1,-7.927246094E0,-4.961616516E0
6.149788358E2,4.482431030E1,-7.927246094E0,-4.961616516E0
6.150288358E2,4.325118256E1,-8.775939941E0,-4.966117859E0
6.150788358E2,4.513217163E1,-7.913711548E0,-4.958946228E0
6.151288358E2,4.492168427E1,-5.743835449E0,-4.706672668E0
6.151788358E2,4.406133270E1,-7.969924927E0,-4.268989563E0
6.152288358E2,4.475547028E1,-6.229843140E0,-3.863540649E0
6.152788358E2,4.496337128E1,-8.231140137E0,-5.096599579E0
6.153288358E2,4.312555695E1,-8.324707031E0,-4.133598328E0
6.153788358E2,4.379682159E1,-6.884658813E0,-4.703628540E0
6.154288358E2,4.423689270E1,-7.496292114E0,-4.133106232E0
6.154788358E2,4.426804352E1,-6.711700439E0,-4.421672821E0
6.155288358E2,4.284484863E1,-7.548339844E0,-4.844421387E0
6.155788358E2,4.300687408E1,-7.387115479E0,-4.704994202E0
6.156288358E2,4.281101990E1,-8.329391479E0,-4.835571289E0
6.156788358E2,4.431507111E1,-9.206069946E0,-4.252162933E0
6.157288358E2,4.495651627E1,-8.552398682E0,-4.393760681E0
6.157788358E2,4.477968216E1,-5.931594849E0,-2.748199463E0
6.158288358E2,4.263036346E1,-5.373138428E0,-5.011730194E0
6.158788358E2,4.422336197E1,-7.808700562E0,-4.129566193E0
6.159288358E2,4.369935226E1,-9.233123779E0,-4.257499695E0
6.159788358E2,4.414517975E1,-6.098937988E0,-4.010509491E0
6.160288358E2,4.427056885E1,-9.972961426E0,-5.362190247E0
6.160788358E2,4.327405548E1,-8.475906372E0,-3.990634918E0
6.161288358E2,4.464865875E1,-8.565917969E0,-4.396430969E0
6.161788358E2,4.428433609E1,-6.237747192E0,-4.846565247E0
6.162288358E2,4.344703674E1,-7.833679199E0,-4.835540771E0
6.162788358E2,4.310774994E1,-9.126998901E0,-2.446430206E0
6.163288358E2,4.468515015E1,-7.788406372E0,-4.125560760E0
6.163788358E2,4.415203857E1,-5.777664185E0,-4.713348389E0
6.164288358E2,4.565065765E1,-6.812332153E0,-3.988307953E0
6.164788358E2,4.375347137E1,-7.983444214E0,-4.271659851E0
6.165288358E2,4.329871368E1,-7.352340698E0,-6.380645752E0
6.165788358E2,4.424784088E1,-7.015258789E0,-5.117435455E0
6.166288358E2,4.310935974E1,-8.633575439E0,-4.409778595E0
6.166788358E2,4.419372177E1,-8.264953613E0,-5.103275299E0
6.167288358E2,4.429768753E1,-6.255447388E0,-3.447963715E0
6.167788358E2,4.391968536E1,-7.497436523E0,-5.114795685E0
6.168288358E2,4.408171844E1,-7.336227417E0,-4.975372314E0
6.168788358E2,4.410468292E1,-6.871139526E0,-4.700958252E0
6.169288358E2,4.423956299E1,-7.499832153E0,-3.853385925E0
6.169788358E2,4.349439240E1,-6.740219116E0,-4.847930908E0
6.170288358E2,4.462836075E1,-9.034561157E0,-4.391120911E0
6.170788358E2,4.346990967E1,-7.533660889E0,-3.860061646E0
6.171288358E2,4.346990967E1,-7.533660889E0,-3.860061646E0
6.171788358E2,4.331206512E1,-7.370040894E0,-4.982048035E0
6.172288358E2,4.331206512E1,-7.370040894E0,-4.982048035E0
6.172788358E2,4.299735260E1,-7.704849243E0,-4.281875610E0
6.173288358E2,4.402768707E1,-8.420852661E0,-5.662281036E0
6.173788358E2,4.305123138E1,-9.877960205E0,-4.815200806E0
6.174288358E2,4.394932556E1,-7.041183472E0,-4.141086578E0
6.174788358E2,4.297287369E1,-8.498291016E0,-3.294002533E0
6.175288358E2,4.342006683E1,-8.293472290E0,-5.529529572E0
6.175788358E2,4.300669861E1,-7.717239380E0,-3.302852631E0
6.176288358E2,4.470295715E1,-6.986114502E0,-5.812728882E0
6.176788358E2,4.380349731E1,-6.893508911E0,-4.004329681E0
6.177288358E2,4.471915436E1,-6.677246094E0,-5.536548615E0
6.177788358E2,4.316205215E1,-7.547195435E0,-3.862731934E0
6.178288358E2,4.440586853E1,-6.848754883E0,-5.397586823E0
6.178788358E2,4.372917175E1,-8.446762085E0,-4.685928345E0
6.179288358E2,4.284885406E1,-7.553649902E0,-4.424839020E0
6.179788358E2,4.578313828E1,-6.942306519E0,-5.523666382E0
6.180288358E2,4.374946594E1,-7.978134155E0,-4.691238403E0
6.180788358E2,4.395618057E1,-6.719924927E0,-4.843925476E0
6.181288358E2,4.468247986E1,-7.784866333E0,-4.405281067E0
6.181788358E2,4.402349854E1,-8.745666504E0,-4.679718018E0
6.182288358E2,4.437871552E1,-7.638656616E0,-4.689437866E0
6.182788358E2,4.385871124E1,-9.068389893E0,-4.397792816E0
6.183288358E2,4.464198303E1,-8.557067871E0,-5.095729828E0
6.183788358E2,4.288267517E1,-6.772598267E0,-4.433689117E0
6.184288358E2,4.205072021E1,-8.375595093E0,-3.863224030E0
6.184788358E2,4.470963287E1,-6.994964600E0,-5.113430023E0
6.185288358E2,4.325803757E1,-8.454666138E0,-5.668956757E0
6.185788358E2,4.248820496E1,-8.818618774E0,-4.273490906E0
6.186288358E2,4.348086166E1,-7.052627563E0,-4.844390869E0
6.186788358E2,4.376718140E1,-7.340896606E0,-5.677341461E0
6.187288358E2,4.424623871E1,-7.508682251E0,-3.154087067E0
6.187788358E2,4.331874084E1,-7.378890991E0,-4.282745361E0
6.188288358E2,4.413583755E1,-6.086547852E0,-4.989532471E0
6.188788358E2,4.380768585E1,-6.568695068E0,-4.986892700E0
6.189288358E2,4.376967239E1,-7.674560547E0,-3.995479584E0
6.189788358E2,4.335924530E1,-6.606689453E0,-3.592296600E0
6.190288358E2,4.333236313E1,-6.901412964E0,-4.987358093E0
6.190788358E2,4.257205963E1,-6.947631836E0,-4.015007019E0
6.191288358E2,4.407085419E1,-7.652191162E0,-4.692108154E0
6.191788358E2,4.388586426E1,-8.278488159E0,-5.105945587E0
6.192288358E2,4.388586426E1,-8.278488159E0,-5.105945587E0
6.192788358E2,4.437871552E1,-7.638656616E0,-4.689437866E0
6.193288358E2,4.423021698E1,-7.487442017E0,-4.832405090E0
6.193788358E2,4.176190567E1,-7.753662109E0,-4.712135315E0
6.194288358E2,4.241421509E1,-6.784042358E0,-5.136993408E0
6.194788358E2,4.241421509E1,-6.784042358E0,-5.136993408E0
6.195288358E2,4.434889984E1,-8.425018311E0,-4.261013031E0
6.195788358E2,4.407085419E1,-7.652191162E0,-4.692108154E0
6.196288358E2,4.469868088E1,-7.475997925E0,-4.129100800E0
6.196788358E2,4.462836075E1,-9.034561157E0,-4.391120911E0
6.197288358E2,4.250440598E1,-8.509735107E0,-3.997306824E0
6.197788358E2,4.438939667E1,-7.652816772E0,-3.570560455E0
6.198288358E2,4.332541656E1,-7.387741089E0,-3.583446503E0
6.198788358E2,4.299049759E1,-8.026123047E0,-3.579036713E0
6.199288358E2,4.410468292E1,-6.871139526E0,-4.700958252E0
6.199788358E2,4.210635376E1,-6.797561646E0,-5.139663696E0
6.200288358E2,4.284484863E1,-7.548339844E0,-4.844421387E0
6.200788358E2,4.314318085E1,-7.852523804E0,-4.418628693E0
6.201288358E2,4.319587708E1,-6.766143799E0,-3.871582031E0
6.201788358E2,4.391300964E1,-7.488586426E0,-5.814094543E0
6.202288358E2,4.394665527E1,-7.037643433E0,-4.420803070E0
6.202788358E2,4.214952087E1,-6.028900146E0,-4.169494629E0
6.203288358E2,4.425451660E1,-7.024108887E0,-4.418132782E0
6.203788358E2,4.480383301E1,-8.725997925E0,-3.554164886E0
6.204288358E2,4.300402832E1,-7.713699341E0,-3.582576752E0
6.204788358E2,4.394665527E1,-7.037643433E0,-4.420803070E0
6.205288358E2,4.374946594E1,-7.978134155E0,-4.691238403E0
6.205788358E2,4.390882874E1,-7.813385010E0,-4.831535339E0
6.206288358E2,4.294999695E1,-8.798324585E0,-4.269485474E0
6.206788358E2,4.390188217E1,-8.299728394E0,-3.427623749E0
6.207288358E2,4.407085419E1,-7.652191162E0,-4.692108154E0
6.207788358E2,4.514551926E1,-7.931411743E0,-3.560344696E0
6.208288358E2,4.436919403E1,-7.956390381E0,-4.266323090E0
6.208788358E2,4.254490662E1,-7.737533569E0,-3.306858063E0
6.209288358E2,4.417591858E1,-9.067245483E0,-3.416103363E0
6.209788358E2,4.327405548E1,-8.475906372E0,-3.990634918E0
6.210288358E2,4.412488556E1,-6.567565918E0,-4.005199432E0
6.210788358E2,4.345638275E1,-7.846069336E0,-3.856521606E0
6.211288358E2,4.466752625E1,-8.260589600E0,-3.840530396E0
6.211788358E2,4.279055023E1,-9.128143311E0,-3.428119659E0
6.212288358E2,4.333921814E1,-6.580139160E0,-5.690196991E0
6.212788358E2,4.224123383E1,-7.426254272E0,-4.292091370E0
6.213288358E2,4.300035095E1,-4.120559692E0,-4.184059143E0
6.213788358E2,4.300035095E1,-4.120559692E0,-4.184059143E0
6.214288358E2,4.495551300E1,-4.962783813E0,-4.715522766E0
6.214788358E2,4.395900345E1,-3.465728760E0,-3.343967438E0
6.215288358E2,4.500954437E1,-3.878173828E0,-4.028614044E0
6.215788358E2,4.300284195E1,-4.454223633E0,-2.502201080E0
6.216288358E2,4.297987747E1,-4.919311523E0,-2.776611328E0
6.216788358E2,4.350121689E1,-3.491333008E0,-2.928398132E0
6.217288358E2,4.322017670E1,-6.302810669E0,-3.457309723E0
6.217788358E2,4.265572739E1,-5.406768799E0,-2.354389191E0
6.218288358E2,4.264371490E1,-5.390838623E0,-3.613132477E0
6.218788358E2,4.435171509E1,-5.170837402E0,-2.761054993E0
6.219288358E2,4.231555939E1,-5.873001099E0,-3.610492706E0
6.219788358E2,4.238169098E1,-4.639251709E0,-2.365909576E0
6.220288358E2,4.435857391E1,-4.849563599E0,-3.463893890E0
6.220788358E2,4.294605255E1,-5.700363159E0,-2.767761230E0
6.221288358E2,4.192827225E1,-4.009933472E0,-4.335037231E0
6.221788358E2,4.327171707E1,-4.884536743E0,-4.452259064E0
6.222288358E2,4.331470490E1,-4.445999146E0,-2.079948425E0
6.222788358E2,4.315552902E1,-4.280609131E0,-3.341793060E0
6.223288358E2,4.269773865E1,-4.306213379E0,-2.926219940E0
6.223788358E2,4.269391632E1,-3.970794678E0,-4.747940063E0
6.224288358E2,4.302999115E1,-3.664321899E0,-3.210350037E0
6.224788358E2,4.238587952E1,-4.314437866E0,-3.348468781E0
6.225288358E2,4.424389648E1,-3.917312622E0,-3.615711212E0
6.225788358E2,4.249387741E1,-5.237869263E0,-3.895954132E0
6.226288358E2,4.329201126E1,-4.415908813E0,-4.457569122E0
6.226788358E2,4.419654083E1,-5.010772705E0,-3.603321075E0
6.227288358E2,4.166358185E1,-3.254806519E0,-3.367534637E0
6.227788358E2,4.294204712E1,-5.695053101E0,-3.187339783E0
6.228288358E2,4.388182831E1,-5.345565796E0,-2.903152466E0
6.228788358E2,4.423303986E1,-4.233261108E0,-3.332447052E0
6.229288358E2,4.359826660E1,-4.895782471E0,-2.491550446E0
6.229788358E2,4.273441696E1,-3.198593140E0,-4.057487488E0
6.230288358E2,4.292566681E1,-6.334045410E0,-2.061378479E0
6.230788358E2,4.159174728E1,-5.141708374E0,-2.367275238E0
6.231288358E2,4.322718048E1,-2.723831177E0,-2.939914703E0
6.231788358E2,4.224432373E1,-3.676895142E0,-4.895343781E0
6.232288358E2,4.177558899E1,-4.183517456E0,-3.495441437E0
6.232788358E2,4.247073364E1,-6.033081055E0,-2.768226624E0
6.233288358E2,4.315953064E1,-4.285919189E0,-2.922218323E0
6.233788358E2,4.124472046E1,-5.929199219E0,-2.920536041E0
6.234288358E2,4.304067230E1,-3.678482056E0,-2.091468811E0
6.234788358E2,4.226701736E1,-3.706985474E0,-2.517726898E0
6.235288358E2,4.226701736E1,-3.706985474E0,-2.517726898E0
6.235788358E2,4.410483551E1,-3.613418579E0,-3.480724335E0
6.236288358E2,4.257220459E1,-3.689926147E0,-2.794776917E0
6.236788358E2,4.238569641E1,-4.644561768E0,-1.946327209E0
6.237288358E2,4.272328949E1,-4.009735107E0,-1.671020508E0
6.237788358E2,4.320288086E1,-3.187149048E0,-3.354183197E0
6.238288358E2,4.319353485E1,-3.174758911E0,-4.333206177E0
6.238788358E2,4.219936752E1,-5.269088745E0,-2.500026703E0
6.239288358E2,4.403985214E1,-5.179061890E0,-3.183303833E0
6.239788358E2,4.360227203E1,-4.901092529E0,-2.071971893E0
6.240288358E2,4.225767517E1,-3.694595337E0,-3.496746063E0
6.240788358E2,4.401955795E1,-5.647689819E0,-3.177997589E0
6.241288358E2,4.183863068E1,-6.699127197E0,-1.647605896E0
6.241788358E2,4.272756195E1,-3.519851685E0,-3.354648590E0
6.242288358E2,4.423552704E1,-4.566925049E0,-1.650588989E0
6.242788358E2,4.359559631E1,-4.892242432E0,-2.771270752E0
6.243288358E2,4.221984100E1,-4.470336914E0,-3.907474518E0
6.243788358E2,4.317306137E1,-3.973510742E0,-2.925758362E0
6.244288358E2,4.327420807E1,-5.218200684E0,-2.770401001E0
6.244788358E2,4.223070526E1,-4.154373169E0,-4.190734863E0
6.245288358E2,4.247758484E1,-5.711807251E0,-3.471065521E0
6.245788358E2,4.300702667E1,-4.129409790E0,-3.484760284E0
6.246288358E2,4.146087265E1,-4.518325806E0,-2.795269012E0
6.246788358E2,4.346739197E1,-4.272384644E0,-2.919548035E0
6.247288358E2,4.394271088E1,-3.939682007E0,-2.919082642E0
6.247788358E2,4.394805145E1,-3.946762085E0,-2.359638214E0
6.248288358E2,4.315953064E1,-4.285919189E0,-2.922218323E0
6.248788358E2,4.365256500E1,-3.315979004E0,-3.907852173E0
6.249288358E2,4.216554260E1,-6.050140381E0,-2.491176605E0
6.249788358E2,4.293270111E1,-5.682662964E0,-4.166358948E0
6.250288358E2,4.359559631E1,-4.892242432E0,-2.771270752E0
6.250788358E2,4.389802551E1,-5.036682129E0,-2.626968384E0
6.251288358E2,4.367285919E1,-2.847351074E0,-3.913162231E0
6.251788358E2,4.250055313E1,-5.246719360E0,-3.196655273E0
6.252288358E2,4.316887665E1,-4.298309326E0,-1.943195343E0
6.252788358E2,4.225740433E1,-4.189773560E0,-1.393531799E0
6.253288358E2,4.192408752E1,-4.334732056E0,-3.352474213E0
6.253788358E2,4.359159088E1,-4.886932373E0,-3.190849304E0
6.254288358E2,4.315552902E1,-4.280609131E0,-3.341793060E0
6.254788358E2,4.429741669E1,-6.750640869E0,-1.344753265E0
6.255288358E2,4.358892059E1,-4.883392334E0,-3.470569611E0
6.255788358E2,4.325373077E1,-6.016952515E0,-1.362945557E0
6.256288358E2,4.222384644E1,-4.475646973E0,-3.487895966E0
6.256788358E2,4.222384644E1,-4.475646973E0,-3.487895966E0
6.257288358E2,4.165672684E1,-3.576065063E0,-2.664691925E0
6.257788358E2,4.165672684E1,-3.576065063E0,-2.664691925E0
6.258288358E2,4.185892487E1,-6.230499268E0,-1.652915955E0
6.258788358E2,4.314199829E1,-4.593032837E0,-3.338253021E0
6.259288358E2,4.386420441E1,-5.817733765E0,-2.618118286E0
6.259788358E2,4.306114960E1,-2.879730225E0,-3.498920441E0
6.260288358E2,4.256820297E1,-3.684616089E0,-3.214355469E0
6.260788358E2,4.361856079E1,-4.427154541E0,-2.496860504E0
6.261288358E2,4.269773865E1,-4.306213379E0,-2.926219940E0
6.261788358E2,4.365924072E1,-3.324829102E0,-3.208549500E0
6.262288358E2,4.330135727E1,-4.428298950E0,-3.478549957E0
6.262788358E2,4.267753601E1,-4.609786987E0,-3.621982574E0
6.263288358E2,4.270307922E1,-4.313293457E0,-2.366779327E0
