"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.802633399E1,-4.951844811E-1,-7.812373638E-1,9.785638809E0
7.807633399E1,-5.013692379E-1,-8.264149427E-1,9.791234970E0
7.812633399E1,-5.034487247E-1,-8.022376299E-1,9.811328888E0
7.817633399E1,-5.512084961E-1,-7.621657848E-1,9.722080231E0
7.822633399E1,-5.065532923E-1,-7.512156963E-1,9.828522682E0
7.827633399E1,-5.245798826E-1,-7.787102461E-1,9.807682037E0
7.832633399E1,-5.144220591E-1,-7.591078877E-1,9.765054703E0
7.837633399E1,-5.113660097E-1,-7.524636984E-1,9.821399689E0
7.842633399E1,-4.915952682E-1,-7.800803781E-1,9.779486656E0
7.847633399E1,-5.021495223E-1,-8.085672855E-1,9.841180801E0
7.852633399E1,-4.928190112E-1,-8.228930235E-1,9.749304771E0
7.857633399E1,-5.008639097E-1,-8.056354523E-1,9.816766739E0
7.862633399E1,-5.661708117E-1,-8.117464781E-1,9.788232803E0
7.867633399E1,-5.813534856E-1,-7.547355294E-1,9.769345284E0
7.872633399E1,-4.573987424E-1,-7.041659951E-1,9.826940536E0
7.877633399E1,-5.392162204E-1,-7.931736112E-1,9.766651154E0
7.882633399E1,-5.429766178E-1,-7.828941345E-1,9.773453712E0
7.887633399E1,-4.992082119E-1,-7.418029904E-1,9.825248718E0
7.892633399E1,-5.178975463E-1,-7.795713544E-1,9.785675049E0
7.897633399E1,-4.902370572E-1,-7.711707354E-1,9.795377731E0
7.902633399E1,-5.204288363E-1,-8.040995598E-1,9.775646210E0
7.907633399E1,-4.971378446E-1,-8.159310818E-1,9.780294418E0
7.912633399E1,-5.004304647E-1,-8.105797768E-1,9.810565948E0
7.917633399E1,-5.583552122E-1,-7.595327497E-1,9.756927490E0
7.922633399E1,-5.411166549E-1,-7.745042443E-1,9.803127289E0
7.927633399E1,-5.490972400E-1,-7.831866741E-1,9.755041122E0
7.932633399E1,-4.946354628E-1,-7.454262972E-1,9.810583115E0
7.937633399E1,-4.978804290E-1,-8.049595952E-1,9.749761581E0
7.942633399E1,-5.256080031E-1,-7.979304790E-1,9.829833984E0
7.947633399E1,-4.997348189E-1,-7.261815071E-1,9.754285812E0
7.952633399E1,-5.479968786E-1,-7.703630924E-1,9.761188507E0
7.957633399E1,-4.875484705E-1,-7.893854380E-1,9.824699402E0
7.962633399E1,-4.639859200E-1,-8.155404329E-1,9.783414841E0
7.967633399E1,-5.328861475E-1,-8.204985261E-1,9.806766510E0
7.972633399E1,-5.934658051E-1,-7.946548462E-1,9.763932228E0
7.977633399E1,-5.669768453E-1,-7.659451365E-1,9.799293518E0
7.982633399E1,-4.640027881E-1,-7.478511930E-1,9.839061737E0
7.987633399E1,-4.701998830E-1,-7.434267998E-1,9.777132988E0
7.992633399E1,-5.468741059E-1,-7.719191909E-1,9.798620224E0
7.997633399E1,-5.063825846E-1,-7.781288624E-1,9.766804695E0
8.002633399E1,-5.260555744E-1,-8.059700727E-1,9.774223328E0
8.007633399E1,-4.646124840E-1,-8.019783497E-1,9.817932129E0
8.012633399E1,-5.052346587E-1,-8.063634634E-1,9.755515099E0
8.017633399E1,-5.627581477E-1,-8.087376356E-1,9.791372299E0
8.022633399E1,-5.717424750E-1,-7.875554562E-1,9.779315948E0
8.027633399E1,-4.909663200E-1,-7.190989256E-1,9.813776016E0
8.032633399E1,-4.910875261E-1,-7.315069437E-1,9.800443649E0
8.037633399E1,-5.406279564E-1,-7.836347818E-1,9.783662796E0
8.042633399E1,-5.002304912E-1,-7.933930755E-1,9.806362152E0
8.047633399E1,-4.866755307E-1,-8.150398731E-1,9.793327332E0
8.052633399E1,-4.973346591E-1,-8.192986846E-1,9.778726578E0
8.057633399E1,-5.396859646E-1,-7.953192592E-1,9.808177948E0
8.062633399E1,-5.911942720E-1,-7.585162520E-1,9.762060165E0
8.067633399E1,-5.420699120E-1,-7.476867437E-1,9.792690277E0
8.072633399E1,-4.559043646E-1,-7.645852566E-1,9.772973061E0
8.077633399E1,-4.991644621E-1,-7.855648994E-1,9.791559219E0
8.082633399E1,-5.521965623E-1,-7.632997036E-1,9.782750130E0
8.087633399E1,-5.220307112E-1,-7.644648552E-1,9.796007156E0
8.092633399E1,-4.914719462E-1,-7.999991775E-1,9.763298035E0
8.097633399E1,-4.533949494E-1,-8.133795261E-1,9.815452576E0
8.102633399E1,-5.000594258E-1,-8.064153194E-1,9.806858063E0
8.107633399E1,-5.903925896E-1,-7.966780663E-1,9.765130997E0
8.112633399E1,-5.726905465E-1,-7.819978595E-1,9.802567482E0
8.117633399E1,-4.948650599E-1,-7.642927766E-1,9.807097435E0
8.122633399E1,-5.028909445E-1,-7.506255507E-1,9.766182899E0
8.127633399E1,-5.381400585E-1,-7.637917995E-1,9.789664268E0
8.132633399E1,-5.352067947E-1,-7.700092793E-1,9.815414429E0
8.137633399E1,-4.889297485E-1,-7.658403516E-1,9.781819344E0
8.142633399E1,-4.822708964E-1,-7.708844543E-1,9.786296844E0
8.147633399E1,-5.162761211E-1,-8.024256229E-1,9.775578499E0
8.152633399E1,-5.506190062E-1,-7.974777222E-1,9.792652130E0
8.157633399E1,-5.257647038E-1,-8.218767047E-1,9.787044525E0
8.162633399E1,-4.817839861E-1,-8.365861177E-1,9.817680359E0
8.167633399E1,-5.242822170E-1,-7.536072731E-1,9.792091370E0
8.172633399E1,-5.271919966E-1,-7.167006731E-1,9.789947510E0
8.177633399E1,-5.203895569E-1,-7.616230845E-1,9.783775330E0
8.182633399E1,-5.352627039E-1,-8.013318777E-1,9.784466743E0
8.187633399E1,-5.119966269E-1,-8.207052350E-1,9.803646088E0
8.192633399E1,-4.962961078E-1,-7.791635990E-1,9.791324615E0
8.197633399E1,-5.200917721E-1,-7.336997986E-1,9.804759979E0
8.202633399E1,-5.322120786E-1,-7.164002061E-1,9.793916702E0
8.207633399E1,-5.073624849E-1,-7.788425684E-1,9.808792114E0
8.212633399E1,-4.881266356E-1,-8.448874354E-1,9.787290573E0
8.217633399E1,-5.332726240E-1,-8.269113302E-1,9.763720512E0
8.222633399E1,-5.433431268E-1,-7.678232193E-1,9.781517029E0
8.227633399E1,-5.166618228E-1,-7.363750935E-1,9.817454338E0
8.232633399E1,-5.165766478E-1,-7.511519194E-1,9.771850586E0
8.237633399E1,-5.449661613E-1,-6.197980642E-1,9.806579590E0
8.242633399E1,-4.809310138E-1,-9.334795475E-1,9.797039032E0
8.247633399E1,-5.501316786E-1,-8.250476122E-1,9.781643867E0
8.252633399E1,-5.515964031E-1,-7.701081038E-1,9.780145645E0
8.257633399E1,-5.173377395E-1,-7.535368800E-1,9.782278061E0
8.262633399E1,-4.717150927E-1,-7.882493734E-1,9.783781052E0
8.267633399E1,-5.033393502E-1,-7.701702118E-1,9.818509102E0
8.272633399E1,-5.580815077E-1,-7.831852436E-1,9.787495613E0
8.277633399E1,-5.348125696E-1,-7.427557707E-1,9.772621155E0
8.282633399E1,-4.681723714E-1,-7.994704247E-1,9.795763016E0
8.287633399E1,-4.956104755E-1,-7.684165239E-1,9.784622192E0
8.292633399E1,-5.575672984E-1,-7.843542695E-1,9.794750214E0
8.297633399E1,-5.463445187E-1,-7.937897444E-1,9.798538208E0
8.302633399E1,-5.050042868E-1,-7.593775988E-1,9.777959824E0
8.307633399E1,-5.049144030E-1,-7.296054363E-1,9.807129860E0
8.312633399E1,-5.493820310E-1,-7.633247375E-1,9.774534225E0
8.317633399E1,-5.738415718E-1,-8.520820141E-1,9.786985397E0
8.322633399E1,-5.064181089E-1,-8.292853236E-1,9.819128036E0
8.327633399E1,-4.409550130E-1,-8.005785942E-1,9.827274323E0
8.332633399E1,-4.621311426E-1,-8.231927752E-1,9.711509705E0
8.337633399E1,-5.297464728E-1,-7.162276506E-1,9.792333603E0
8.342633399E1,-5.752276182E-1,-7.018821836E-1,9.794582367E0
8.347633399E1,-5.475610495E-1,-7.548986077E-1,9.806322098E0
8.352633399E1,-5.066017509E-1,-8.060730696E-1,9.797170639E0
8.357633399E1,-4.838517308E-1,-8.367817402E-1,9.786466599E0
8.362633399E1,-5.127506256E-1,-7.961882353E-1,9.759941101E0
8.367633399E1,-5.568741560E-1,-7.870317698E-1,9.807550430E0
8.372633399E1,-5.141550303E-1,-7.654591799E-1,9.815841675E0
8.377633399E1,-4.898458719E-1,-7.754118443E-1,9.767833710E0
8.382633399E1,-5.318672657E-1,-7.638202310E-1,9.763999939E0
8.387633399E1,-5.420238376E-1,-7.602690458E-1,9.834199905E0
8.392633399E1,-5.411260128E-1,-8.098546267E-1,9.761509895E0
8.397633399E1,-5.052596331E-1,-7.899842262E-1,9.792364120E0
8.402633399E1,-4.937023520E-1,-7.782902718E-1,9.807227135E0
8.407633399E1,-5.212573409E-1,-7.757265568E-1,9.781935692E0
8.412633399E1,-5.315742493E-1,-7.684373856E-1,9.785491943E0
8.417633399E1,-4.805443287E-1,-7.691709399E-1,9.891572952E0
8.422633399E1,-5.338786840E-1,-7.535482645E-1,9.776382446E0
8.427633399E1,-4.891221523E-1,-8.044053316E-1,9.788564682E0
8.432633399E1,-5.180615783E-1,-8.046280146E-1,9.799081802E0
8.437633399E1,-5.000866055E-1,-7.679432631E-1,9.841997147E0
8.442633399E1,-5.067619085E-1,-7.531299591E-1,9.656894684E0
8.447633399E1,-4.873038828E-1,-7.938346863E-1,9.824499130E0
8.452633399E1,-5.624427795E-1,-7.870212197E-1,9.795346260E0
8.457633399E1,-5.783023238E-1,-7.787622809E-1,9.787456512E0
8.462633399E1,-5.198755860E-1,-7.754349709E-1,9.792005539E0
8.467633399E1,-4.877795577E-1,-7.654460073E-1,9.794847488E0
8.472633399E1,-5.055447221E-1,-7.668105364E-1,9.793320656E0
8.477633399E1,-5.495364666E-1,-7.782179117E-1,9.794500351E0
8.482633399E1,-5.616707802E-1,-7.828521729E-1,9.789766312E0
8.487633399E1,-5.216199160E-1,-7.733493447E-1,9.785327911E0
8.492633399E1,-4.989344478E-1,-7.590492964E-1,9.795654297E0
8.497633399E1,-5.287856460E-1,-7.540125251E-1,9.788196564E0
8.502633399E1,-5.352854729E-1,-7.818040252E-1,9.784143448E0
8.507633399E1,-5.379595757E-1,-7.990468144E-1,9.792869568E0
8.512633399E1,-5.275076032E-1,-8.217246532E-1,9.781566620E0
8.517633399E1,-5.411288738E-1,-7.980902791E-1,9.790308952E0
8.522633399E1,-5.099048615E-1,-7.401486635E-1,9.789175034E0
8.527633399E1,-5.119684935E-1,-7.207993865E-1,9.790843964E0
8.532633399E1,-5.456899405E-1,-7.699473500E-1,9.789636612E0
8.537633399E1,-5.490559340E-1,-8.175468445E-1,9.785343170E0
8.542633399E1,-5.169522762E-1,-8.152540922E-1,9.787986755E0
8.547633399E1,-5.276712775E-1,-7.461055517E-1,9.809906006E0
8.552633399E1,-5.110839605E-1,-7.498083711E-1,9.794176102E0
8.557633399E1,-5.228757262E-1,-7.819068432E-1,9.808082581E0
8.562633399E1,-5.390446782E-1,-7.931668758E-1,9.776771545E0
8.567633399E1,-5.458663106E-1,-7.929592133E-1,9.795090675E0
8.572633399E1,-5.230190754E-1,-7.752054930E-1,9.765697479E0
8.577633399E1,-5.024173856E-1,-7.617025375E-1,9.801099777E0
8.582633399E1,-5.036634803E-1,-7.742980719E-1,9.798326492E0
8.587633399E1,-5.469512343E-1,-7.754567862E-1,9.784772873E0
8.592633399E1,-5.444885492E-1,-7.895755172E-1,9.791474342E0
8.597633399E1,-5.357598066E-1,-7.779533267E-1,9.783884048E0
8.602633399E1,-5.161947608E-1,-7.747105956E-1,9.797840118E0
8.607633399E1,-5.193128586E-1,-7.709271312E-1,9.775135040E0
8.612633399E1,-5.434703827E-1,-7.765228152E-1,9.809480667E0
8.617633399E1,-5.089842081E-1,-7.498019934E-1,9.798188210E0
8.622633399E1,-5.305721760E-1,-7.448475361E-1,9.770624161E0
8.627633399E1,-5.690975189E-1,-7.807635069E-1,9.785231590E0
8.632633399E1,-4.921004176E-1,-8.270980120E-1,9.827747345E0
8.637633399E1,-5.188260078E-1,-7.974674702E-1,9.771701813E0
8.642633399E1,-5.405731201E-1,-7.308710814E-1,9.798958778E0
8.647633399E1,-5.272887945E-1,-7.652727365E-1,9.779092789E0
8.652633399E1,-5.352844000E-1,-8.026549816E-1,9.808405876E0
8.657633399E1,-5.260725617E-1,-8.051704168E-1,9.799324989E0
8.662633399E1,-5.466244221E-1,-7.760258913E-1,9.777805328E0
8.667633399E1,-5.279454589E-1,-7.484182715E-1,9.798879623E0
8.672633399E1,-5.280329585E-1,-7.547897100E-1,9.775825500E0
8.677633399E1,-5.289588571E-1,-7.734557986E-1,9.794889450E0
8.682633399E1,-5.422340631E-1,-7.895860672E-1,9.775105476E0
8.687633399E1,-5.415642262E-1,-8.253654242E-1,9.799853325E0
8.692633399E1,-5.571971536E-1,-7.537288070E-1,9.792556763E0
8.697633399E1,-5.532034636E-1,-6.727911234E-1,9.802932739E0
8.702633399E1,-4.693151116E-1,-2.343430221E-1,9.827834129E0
8.707633399E1,-6.403181553E-1,-1.213361263E0,9.751816750E0
8.712633399E1,-5.313191414E-1,-8.929079771E-1,9.820614815E0
8.717633399E1,-5.836254358E-1,-1.092118979E0,9.648624420E0
8.722633399E1,-4.976295531E-1,-9.053641558E-1,9.873356819E0
8.727633399E1,-5.024553537E-1,-7.254560590E-1,9.794513702E0
8.732633399E1,-5.048289895E-1,-7.468260527E-1,9.747138977E0
8.737633399E1,-5.792827606E-1,-6.879126430E-1,9.779251099E0
8.742633399E1,-5.911283493E-1,-6.968928576E-1,9.795921326E0
8.747633399E1,-5.119390488E-1,-7.700229287E-1,9.788824081E0
8.752633399E1,-5.312341452E-1,-7.705110312E-1,9.796157837E0
8.757633399E1,-5.535829067E-1,-7.396992445E-1,9.789668083E0
8.762633399E1,-5.522350073E-1,-7.438536286E-1,9.793016434E0
8.767633399E1,-5.365005732E-1,-7.731754780E-1,9.797933578E0
8.772633399E1,-5.487503409E-1,-7.805473208E-1,9.793941498E0
8.777633399E1,-5.413094163E-1,-7.646442056E-1,9.795368195E0
8.782633399E1,-5.436525345E-1,-7.396557331E-1,9.796745300E0
8.787633399E1,-5.552673936E-1,-7.349064350E-1,9.795896530E0
8.792633399E1,-5.440973043E-1,-7.611788511E-1,9.788804054E0
8.797633399E1,-5.378141403E-1,-7.867572308E-1,9.792246819E0
8.802633399E1,-5.465347767E-1,-7.745567560E-1,9.800039291E0
8.807633399E1,-5.443649292E-1,-7.486782074E-1,9.788047791E0
8.812633399E1,-5.458998680E-1,-7.355239987E-1,9.787559509E0
8.817633399E1,-5.555152893E-1,-7.422173023E-1,9.765325546E0
8.822633399E1,-5.370229483E-1,-7.696956992E-1,9.852146149E0
8.827633399E1,-5.919165611E-1,-6.631633043E-1,9.807964325E0
8.832633399E1,-5.609736443E-1,-7.888897657E-1,9.735670090E0
8.837633399E1,-5.323773623E-1,-7.287721038E-1,9.779592514E0
8.842633399E1,-5.403891802E-1,-8.146456480E-1,9.756572723E0
8.847633399E1,-6.142001152E-1,-6.497296095E-1,9.804887772E0
8.852633399E1,-6.119878292E-1,-7.056626081E-1,9.829335213E0
8.857633399E1,-5.973302126E-1,-6.739867926E-1,9.876346588E0
8.862633399E1,-5.230634212E-1,-7.688138485E-1,9.723153114E0
8.867633399E1,-5.547225475E-1,-7.805209160E-1,9.637752533E0
8.872633399E1,-6.165208220E-1,-6.352099180E-1,1.002660179E1
8.877633399E1,-6.831495762E-1,-6.679067016E-1,9.597246170E0
8.882633399E1,-5.935106874E-1,-6.331257820E-1,9.837873459E0
8.887633399E1,-5.307211280E-1,-8.070044518E-1,9.748794556E0
8.892633399E1,-4.997466207E-1,-7.479798794E-1,9.797027588E0
8.897633399E1,-6.234129071E-1,-7.185229063E-1,9.802173615E0
8.902633399E1,-6.629879475E-1,-6.902128458E-1,9.776439667E0
8.907633399E1,-6.331463456E-1,-5.328897238E-1,9.955245972E0
8.912633399E1,-6.314160228E-1,-5.644162893E-1,9.929939270E0
8.917633399E1,-8.740229607E-1,-2.737965584E-1,1.002361012E1
8.922633399E1,-8.062601089E-1,-4.153786004E-1,9.623420715E0
8.927633399E1,-6.033622622E-1,-1.230002642E0,9.563533783E0
8.932633399E1,-8.579415083E-1,-4.653481841E-1,9.806642532E0
8.937633399E1,-8.279231787E-1,-4.870398641E-1,9.713984489E0
8.942633399E1,-7.989946604E-1,-5.428653955E-1,9.561943054E0
8.947633399E1,-8.441060781E-1,-2.503120601E-1,9.988206863E0
8.952633399E1,-8.539476991E-1,-4.250220954E-1,9.787314415E0
8.957633399E1,-8.153481483E-1,-5.115443468E-1,9.859450340E0
8.962633399E1,-7.876902819E-1,-5.188400745E-1,9.749250412E0
8.967633399E1,-7.172952890E-1,-1.359003484E-1,9.588449478E0
8.972633399E1,-6.377329826E-1,-4.824695587E-1,9.795118332E0
8.977633399E1,-8.011982441E-1,-2.871003151E-1,9.998520851E0
8.982633399E1,-8.167713881E-1,-6.326459646E-1,9.605524063E0
8.987633399E1,-8.073476553E-1,-5.541956425E-1,9.886495590E0
8.992633399E1,-7.388561368E-1,-5.353696942E-1,9.703697205E0
8.997633399E1,-9.835158587E-1,-2.608500123E-1,9.755819321E0
9.002633399E1,-9.223834276E-1,-3.996878862E-1,9.783277512E0
9.007633399E1,-8.507900238E-1,-5.006743670E-1,9.729456902E0
9.012633399E1,-6.044593453E-1,-5.389875174E-1,9.901073456E0
9.017633399E1,-8.764090538E-1,-3.124220967E-1,9.764392853E0
9.022633399E1,-8.852891326E-1,-3.835369945E-1,9.776383400E0
9.027633399E1,-8.569613695E-1,-4.606220126E-1,9.788707733E0
9.032633399E1,-8.228425980E-1,-5.089628696E-1,9.783733368E0
9.037633399E1,-7.971043587E-1,-4.955210984E-1,9.791364670E0
9.042633399E1,-8.096534610E-1,-4.437215924E-1,9.790731430E0
9.047633399E1,-8.346188664E-1,-4.074393511E-1,9.784873962E0
9.052633399E1,-8.374983072E-1,-4.435312450E-1,9.782583237E0
9.057633399E1,-8.266549706E-1,-4.986070395E-1,9.792823792E0
9.062633399E1,-8.211845160E-1,-4.857341945E-1,9.787534714E0
9.067633399E1,-8.288617134E-1,-4.542489052E-1,9.791979790E0
9.072633399E1,-8.290566206E-1,-4.168840051E-1,9.786678314E0
9.077633399E1,-8.086706400E-1,-4.505400360E-1,9.789826393E0
9.082633399E1,-8.147425056E-1,-4.769532084E-1,9.808616638E0
9.087633399E1,-8.390990496E-1,-4.805632234E-1,9.780639648E0
9.092633399E1,-8.405233622E-1,-4.671095014E-1,9.784927368E0
9.097633399E1,-8.159997463E-1,-4.531448185E-1,9.791501045E0
9.102633399E1,-8.107372522E-1,-4.405433834E-1,9.766553879E0
9.107633399E1,-8.293698430E-1,-4.411531985E-1,9.767971992E0
9.112633399E1,-8.272329569E-1,-4.775237143E-1,9.828645706E0
9.117633399E1,-8.103808165E-1,-4.872384071E-1,9.782325745E0
9.122633399E1,-8.159665465E-1,-4.700359702E-1,9.786874771E0
9.127633399E1,-8.210837245E-1,-4.653601050E-1,9.774938583E0
9.132633399E1,-8.273300529E-1,-4.523562193E-1,9.815132141E0
9.137633399E1,-8.324583769E-1,-4.597857594E-1,9.744533539E0
9.142633399E1,-8.149464130E-1,-4.759042859E-1,9.793113708E0
9.147633399E1,-8.236840367E-1,-4.455169737E-1,9.721584320E0
9.152633399E1,-8.145858049E-1,-4.872957766E-1,9.898016930E0
9.157633399E1,-8.304966688E-1,-4.463922381E-1,9.738108635E0
9.162633399E1,-7.742959857E-1,-4.670181870E-1,9.850963593E0
9.167633399E1,-7.924268246E-1,-4.821682572E-1,9.808917999E0
9.172633399E1,-8.320956230E-1,-5.155664682E-1,9.784472466E0
9.177633399E1,-8.306040764E-1,-4.973016977E-1,9.774275780E0
9.182633399E1,-8.155261874E-1,-4.230074286E-1,9.806249619E0
9.187633399E1,-7.736338377E-1,-5.475294590E-1,9.791648865E0
9.192633399E1,-7.368155718E-1,-4.346062243E-1,9.781951904E0
9.197633399E1,-8.175147772E-1,-5.765923858E-1,9.683986664E0
9.202633399E1,-8.483625650E-1,-4.542931318E-1,9.835824966E0
9.207633399E1,-7.495595217E-1,-5.147950649E-1,9.833469391E0
9.212633399E1,-7.213515043E-1,-5.010057092E-1,9.718091011E0
9.217633399E1,-7.707306147E-1,-4.943929613E-1,9.862142563E0
9.222633399E1,-7.780674696E-1,-5.403279066E-1,9.764604568E0
9.227633399E1,-7.445821762E-1,-5.869777203E-1,9.864404678E0
9.232633399E1,-7.163630724E-1,-6.028286219E-1,9.784755707E0
9.237633399E1,-7.391195297E-1,-5.442514420E-1,9.835079193E0
9.242633399E1,-6.809781790E-1,-6.326154470E-1,9.710776329E0
9.247633399E1,-8.248409033E-1,-3.477542102E-1,9.960380554E0
9.252633399E1,-7.589090466E-1,-5.763875842E-1,9.772718430E0
9.257633399E1,-8.549904823E-1,-4.530357122E-1,9.963620186E0
9.262633399E1,-6.505956650E-1,-9.127733111E-1,9.622371674E0
9.267633399E1,-7.537616491E-1,-3.381832540E-1,9.887669563E0
9.272633399E1,-7.286200523E-1,-5.610979795E-1,9.798454285E0
9.277633399E1,-7.671669126E-1,-5.463174582E-1,9.771680832E0
9.282633399E1,-7.613368034E-1,-5.784130096E-1,9.779289246E0
9.287633399E1,-7.106896639E-1,-5.628765225E-1,9.797736168E0
9.292633399E1,-6.987085342E-1,-5.213531256E-1,9.804250717E0
9.297633399E1,-7.159448266E-1,-5.474878550E-1,9.806893349E0
9.302633399E1,-7.626397014E-1,-5.594156981E-1,9.813230515E0
9.307633399E1,-7.533863783E-1,-5.439158082E-1,9.819826126E0
9.312633399E1,-6.989911199E-1,-5.183242559E-1,9.867408752E0
9.317633399E1,-7.200056314E-1,-5.942968130E-1,9.747056961E0
9.322633399E1,-7.642095089E-1,-5.701215267E-1,9.799804688E0
9.327633399E1,-7.520503998E-1,-5.519037247E-1,9.765150070E0
9.332633399E1,-7.154592276E-1,-5.576856136E-1,9.848011017E0
9.337633399E1,-7.142299414E-1,-5.376769900E-1,9.763401031E0
9.342633399E1,-7.265882492E-1,-5.377871394E-1,9.763438225E0
9.347633399E1,-7.666050792E-1,-5.191636086E-1,9.850165367E0
9.352633399E1,-7.270529270E-1,-5.361146927E-1,9.739704132E0
9.357633399E1,-6.974262595E-1,-5.690020323E-1,9.867081642E0
9.362633399E1,-7.379320860E-1,-4.504597187E-1,9.852341652E0
9.367633399E1,-7.926843166E-1,-6.100728512E-1,9.746626854E0
9.372633399E1,-7.425905466E-1,-5.998634696E-1,9.820478439E0
9.377633399E1,-6.985775232E-1,-4.720309377E-1,9.673236847E0
9.382633399E1,-7.751190662E-1,-6.399528384E-1,9.937426567E0
9.387633399E1,-7.066835165E-1,-5.719730258E-1,9.708629608E0
9.392633399E1,-6.784305573E-1,-5.181275606E-1,9.810090065E0
9.397633399E1,-7.606724501E-1,-5.251735449E-1,9.845923424E0
9.402633399E1,-7.520319223E-1,-5.309592485E-1,9.763870239E0
9.407633399E1,-6.954388618E-1,-5.919702053E-1,9.808322906E0
9.412633399E1,-7.238010764E-1,-5.722866058E-1,9.800363541E0
9.417633399E1,-7.469187379E-1,-5.438796878E-1,9.788016319E0
9.422633399E1,-7.497593164E-1,-5.425036550E-1,9.782227516E0
9.427633399E1,-7.281609774E-1,-5.720140338E-1,9.786348343E0
9.432633399E1,-7.205848694E-1,-5.792384148E-1,9.792327881E0
9.437633399E1,-7.314215302E-1,-5.564033389E-1,9.791685104E0
9.442633399E1,-7.421219349E-1,-5.390847921E-1,9.789949417E0
9.447633399E1,-7.445130348E-1,-5.557395220E-1,9.792100906E0
9.452633399E1,-7.308964133E-1,-5.669943094E-1,9.786188126E0
9.457633399E1,-7.229303122E-1,-5.649522543E-1,9.795534134E0
9.462633399E1,-7.374889255E-1,-5.616401434E-1,9.794559479E0
9.467633399E1,-7.366619110E-1,-5.579534769E-1,9.788140297E0
9.472633399E1,-7.333492041E-1,-5.530174971E-1,9.800968170E0
9.477633399E1,-7.344113588E-1,-5.590596795E-1,9.789540291E0
9.482633399E1,-7.465581298E-1,-5.645350218E-1,9.781167984E0
9.487633399E1,-7.384976149E-1,-5.604081154E-1,9.793787003E0
9.492633399E1,-7.221288681E-1,-5.540019274E-1,9.790954590E0
9.497633399E1,-7.342069745E-1,-5.646635890E-1,9.798260689E0
9.502633399E1,-7.530075908E-1,-5.602974892E-1,9.769403458E0
9.507633399E1,-7.369463444E-1,-5.544437170E-1,9.792102814E0
9.512633399E1,-7.228297591E-1,-5.503476858E-1,9.776714325E0
9.517633399E1,-7.201253176E-1,-5.663697124E-1,9.773374557E0
9.522633399E1,-7.221527100E-1,-5.815522671E-1,9.756731033E0
9.527633399E1,-7.137579918E-1,-6.067068577E-1,9.750035286E0
9.532633399E1,-6.885353923E-1,-6.176012754E-1,9.749211311E0
9.537633399E1,-6.417303085E-1,-6.541898251E-1,9.948529243E0
9.542633399E1,-6.458238363E-1,-6.377915144E-1,9.787405014E0
9.547633399E1,-6.458092332E-1,-6.651328802E-1,9.785978317E0
9.552633399E1,-6.345095038E-1,-6.642784476E-1,9.793575287E0
9.557633399E1,-6.227707267E-1,-6.356829405E-1,9.795175552E0
9.562633399E1,-6.316246986E-1,-6.328842044E-1,9.799404144E0
9.567633399E1,-6.700681448E-1,-6.517580748E-1,9.798910141E0
9.572633399E1,-6.681209803E-1,-6.837379932E-1,9.791057587E0
9.577633399E1,-6.325867176E-1,-6.680771112E-1,9.798812866E0
9.582633399E1,-6.098957658E-1,-6.375861764E-1,9.791360855E0
9.587633399E1,-6.234236956E-1,-6.338617802E-1,9.792982101E0
9.592633399E1,-6.546373367E-1,-6.600252390E-1,9.794481277E0
9.597633399E1,-6.582167149E-1,-6.832929850E-1,9.799221992E0
9.602633399E1,-6.349739432E-1,-6.723529696E-1,9.792093277E0
9.607633399E1,-6.241958141E-1,-6.425318718E-1,9.794836044E0
9.612633399E1,-6.342308521E-1,-6.346616745E-1,9.796778679E0
9.617633399E1,-6.481403112E-1,-6.516966224E-1,9.800224304E0
9.622633399E1,-6.445841789E-1,-6.806660891E-1,9.798742294E0
9.627633399E1,-6.532927155E-1,-6.728149652E-1,9.697888374E0
9.632633399E1,-5.960471630E-1,-6.679922938E-1,9.924899101E0
9.637633399E1,-5.526145101E-1,-5.400043726E-1,1.042669487E1
9.642633399E1,-8.399911225E-2,-8.592355251E-1,6.894759178E0
9.647633399E1,-1.939343810E0,-8.901733756E-1,6.169587612E0
9.652633399E1,-1.796253562E0,-9.812430739E-1,9.714170456E0
9.657633399E1,-2.106073380E0,-9.719249606E-1,9.688204765E0
9.662633399E1,-1.982671976E0,-1.309971571E0,9.757461548E0
9.667633399E1,-2.081631899E0,-1.489887714E0,9.003821373E0
9.672633399E1,-2.089422226E0,-2.191578865E0,9.898938179E0
9.677633399E1,-2.030451536E0,-2.844699621E0,9.566179276E0
9.682633399E1,-2.040163517E0,-3.687557220E0,9.199363708E0
9.687633399E1,-2.486374617E0,-5.161381721E0,1.037705040E1
9.692633399E1,-1.617861152E0,-4.556719780E0,5.509618759E0
9.697633399E1,-4.278265953E0,-4.762657166E0,1.023441505E1
9.702633399E1,-2.895028591E0,-4.132133484E0,1.344370842E0
9.707633399E1,-4.457567215E0,-3.456511021E0,1.462787628E1
9.712633399E1,-3.893591166E0,-4.504358292E0,1.104284954E1
9.717633399E1,-4.499814034E0,-2.394632339E0,1.020903468E0
9.722633399E1,-1.021554375E1,-5.509148836E-1,-7.624593735E0
9.727633399E1,-1.130366325E1,-4.949164391E-2,-5.267140388E0
9.732633399E1,-1.224567795E1,-4.216852188E0,1.253549457E-1
9.737633399E1,-1.218105030E1,-1.887218237E0,2.532114983E0
