"Time (s)","Pressure (hPa)"
2.501422173E2,9.774988403E2
2.501922173E2,9.774988403E2
2.502422173E2,9.774987793E2
2.502922173E2,9.774987793E2
2.503422173E2,9.774986572E2
2.503922173E2,9.774985962E2
2.504422173E2,9.774985962E2
2.504922173E2,9.774985962E2
2.505422173E2,9.774985962E2
2.505922173E2,9.774985962E2
2.506422173E2,9.774985962E2
2.506922173E2,9.774985962E2
2.507422173E2,9.774985352E2
2.507922173E2,9.774984131E2
2.508422173E2,9.774984131E2
2.508922173E2,9.774983521E2
2.509422173E2,9.774981079E2
2.509922173E2,9.774978027E2
2.510422173E2,9.774976807E2
2.510922173E2,9.774974976E2
2.511422173E2,9.774974365E2
2.511922173E2,9.774971924E2
2.512422173E2,9.774967041E2
2.512922173E2,9.774962769E2
2.513422173E2,9.774957275E2
2.513922173E2,9.774954224E2
2.514422173E2,9.774953613E2
2.514922173E2,9.774953613E2
2.515422173E2,9.774953613E2
2.515922173E2,9.774953613E2
2.516422173E2,9.774948120E2
2.516922173E2,9.774942627E2
2.517422173E2,9.774940796E2
2.517922173E2,9.774938965E2
2.518422173E2,9.774938354E2
2.518922173E2,9.774937744E2
2.519422173E2,9.774937744E2
2.519922173E2,9.774937134E2
2.520422173E2,9.774937134E2
2.520922173E2,9.774935913E2
2.521422173E2,9.774935913E2
2.521922173E2,9.774935913E2
2.522422173E2,9.774935303E2
2.522922173E2,9.774935303E2
2.523422173E2,9.774935303E2
2.523922173E2,9.774934692E2
2.524422173E2,9.774934692E2
2.524922173E2,9.774934082E2
2.525422173E2,9.774934082E2
2.525922173E2,9.774933472E2
2.526422173E2,9.774933472E2
2.526922173E2,9.774932861E2
2.527422173E2,9.774931030E2
2.527922173E2,9.774929810E2
2.528422173E2,9.774928589E2
2.528922173E2,9.774927979E2
2.529422173E2,9.774926758E2
2.529922173E2,9.774926147E2
2.530422173E2,9.774925537E2
2.530922173E2,9.774924927E2
2.531422173E2,9.774923096E2
2.531922173E2,9.774918823E2
2.532422173E2,9.774916382E2
2.532922173E2,9.774913330E2
2.533422173E2,9.774910889E2
2.533922173E2,9.774910889E2
2.534422173E2,9.774910278E2
2.534922173E2,9.774906616E2
2.535422173E2,9.774902344E2
2.535922173E2,9.774899902E2
2.536422173E2,9.774899292E2
2.536922173E2,9.774897461E2
2.537422173E2,9.774895020E2
2.537922173E2,9.774891968E2
2.538422173E2,9.774889526E2
2.538922173E2,9.774885864E2
2.539422173E2,9.774883423E2
2.539922173E2,9.774881592E2
2.540422173E2,9.774879150E2
2.540922173E2,9.774875488E2
2.541422173E2,9.774873657E2
2.541922173E2,9.774872437E2
2.542422173E2,9.774871826E2
2.542922173E2,9.774868774E2
2.543422173E2,9.774866333E2
2.543922173E2,9.774862671E2
2.544422173E2,9.774859009E2
2.544922173E2,9.774857178E2
2.545422173E2,9.774854126E2
2.545922173E2,9.774852905E2
2.546422173E2,9.774851074E2
2.546922173E2,9.774846191E2
2.547422173E2,9.774843750E2
2.547922173E2,9.774840698E2
2.548422173E2,9.774837036E2
2.548922173E2,9.774836426E2
2.549422173E2,9.774836426E2
2.549922173E2,9.774836426E2
2.550422173E2,9.774836426E2
2.550922173E2,9.774834595E2
2.551422173E2,9.774831543E2
2.551922173E2,9.774830322E2
2.552422173E2,9.774829102E2
2.552922173E2,9.774827271E2
2.553422173E2,9.774826660E2
2.553922173E2,9.774823608E2
2.554422173E2,9.774819946E2
2.554922173E2,9.774817505E2
2.555422173E2,9.774813232E2
2.555922173E2,9.774810181E2
2.556422173E2,9.774808350E2
2.556922173E2,9.774805908E2
2.557422173E2,9.774803467E2
2.557922173E2,9.774798584E2
2.558422173E2,9.774794312E2
2.558922173E2,9.774790039E2
2.559422173E2,9.774786377E2
2.559922173E2,9.774782104E2
2.560422173E2,9.774779663E2
2.560922173E2,9.774777222E2
2.561422173E2,9.774775391E2
2.561922173E2,9.774774780E2
2.562422173E2,9.774774780E2
2.562922173E2,9.774774170E2
2.563422173E2,9.774774170E2
2.563922173E2,9.774774170E2
2.564422173E2,9.774773560E2
2.564922173E2,9.774773560E2
2.565422173E2,9.774771118E2
2.565922173E2,9.774770508E2
2.566422173E2,9.774769287E2
2.566922173E2,9.774769287E2
2.567422173E2,9.774768677E2
2.567922173E2,9.774767456E2
2.568422173E2,9.774765625E2
2.568922173E2,9.774763184E2
2.569422173E2,9.774763184E2
2.569922173E2,9.774761963E2
2.570422173E2,9.774760742E2
2.570922173E2,9.774760742E2
2.571422173E2,9.774760742E2
2.571922173E2,9.774759521E2
2.572422173E2,9.774755859E2
2.572922173E2,9.774752197E2
2.573422173E2,9.774749146E2
2.573922173E2,9.774749146E2
2.574422173E2,9.774747925E2
2.574922173E2,9.774746704E2
2.575422173E2,9.774746704E2
2.575922173E2,9.774746094E2
2.576422173E2,9.774742432E2
2.576922173E2,9.774738159E2
2.577422173E2,9.774735718E2
2.577922173E2,9.774733887E2
2.578422173E2,9.774730835E2
2.578922173E2,9.774730225E2
2.579422173E2,9.774727783E2
2.579922173E2,9.774722900E2
2.580422173E2,9.774720459E2
2.580922173E2,9.774718628E2
2.581422173E2,9.774718628E2
2.581922173E2,9.774718018E2
2.582422173E2,9.774714355E2
2.582922173E2,9.774712524E2
2.583422173E2,9.774710083E2
2.583922173E2,9.774708252E2
2.584422173E2,9.774705811E2
2.584922173E2,9.774703369E2
2.585422173E2,9.774701538E2
2.585922173E2,9.774699707E2
2.586422173E2,9.774697876E2
2.586922173E2,9.774696655E2
2.587422173E2,9.774696045E2
2.587922173E2,9.774694824E2
2.588422173E2,9.774694214E2
2.588922173E2,9.774692993E2
2.589422173E2,9.774691162E2
2.589922173E2,9.774688721E2
2.590422173E2,9.774684448E2
2.590922173E2,9.774682007E2
2.591422173E2,9.774679565E2
2.591922173E2,9.774678955E2
2.592422173E2,9.774678955E2
2.592922173E2,9.774675903E2
2.593422173E2,9.774673462E2
2.593922173E2,9.774671021E2
2.594422173E2,9.774668579E2
2.594922173E2,9.774665527E2
2.595422173E2,9.774664917E2
2.595922173E2,9.774663696E2
2.596422173E2,9.774660645E2
2.596922173E2,9.774658813E2
2.597422173E2,9.774658813E2
2.597922173E2,9.774658813E2
2.598422173E2,9.774658203E2
2.598922173E2,9.774657593E2
2.599422173E2,9.774656982E2
2.599922173E2,9.774656372E2
2.600422173E2,9.774656372E2
2.600922173E2,9.774655151E2
2.601422173E2,9.774652710E2
2.601922173E2,9.774650879E2
2.602422173E2,9.774650269E2
2.602922173E2,9.774650269E2
2.603422173E2,9.774650269E2
2.603922173E2,9.774650269E2
2.604422173E2,9.774650269E2
2.604922173E2,9.774650269E2
2.605422173E2,9.774650269E2
2.605922173E2,9.774650269E2
2.606422173E2,9.774650269E2
2.606922173E2,9.774650269E2
2.607422173E2,9.774650269E2
2.607922173E2,9.774650269E2
2.608422173E2,9.774650269E2
2.608922173E2,9.774650269E2
2.609422173E2,9.774650269E2
2.609922173E2,9.774650269E2
2.610422173E2,9.774650269E2
2.610922173E2,9.774650269E2
2.611422173E2,9.774650269E2
2.611922173E2,9.774650269E2
2.612422173E2,9.774650269E2
2.612922173E2,9.774650269E2
2.613422173E2,9.774650269E2
2.613922173E2,9.774650269E2
2.614422173E2,9.774650269E2
2.614922173E2,9.774650269E2
2.615422173E2,9.774650269E2
2.615922173E2,9.774650269E2
2.616422173E2,9.774650269E2
2.616922173E2,9.774650269E2
2.617422173E2,9.774650879E2
2.617922173E2,9.774651489E2
2.618422173E2,9.774653320E2
2.618922173E2,9.774653931E2
2.619422173E2,9.774655151E2
2.619922173E2,9.774657593E2
2.620422173E2,9.774660645E2
2.620922173E2,9.774662476E2
2.621422173E2,9.774664307E2
2.621922173E2,9.774667358E2
2.622422173E2,9.774671021E2
2.622922173E2,9.774673462E2
2.623422173E2,9.774674072E2
2.623922173E2,9.774676514E2
2.624422173E2,9.774677734E2
2.624922173E2,9.774680176E2
2.625422173E2,9.774683838E2
2.625922173E2,9.774686890E2
2.626422173E2,9.774688721E2
2.626922173E2,9.774692383E2
2.627422173E2,9.774694824E2
2.627922173E2,9.774696045E2
2.628422173E2,9.774698486E2
2.628922173E2,9.774700928E2
2.629422173E2,9.774703369E2
2.629922173E2,9.774707031E2
2.630422173E2,9.774709473E2
2.630922173E2,9.774710693E2
2.631422173E2,9.774711914E2
2.631922173E2,9.774711914E2
2.632422173E2,9.774712524E2
2.632922173E2,9.774714966E2
2.633422173E2,9.774718018E2
2.633922173E2,9.774722900E2
2.634422173E2,9.774725952E2
2.634922173E2,9.774729004E2
2.635422173E2,9.774730225E2
2.635922173E2,9.774731445E2
2.636422173E2,9.774733276E2
2.636922173E2,9.774735718E2
2.637422173E2,9.774738770E2
2.637922173E2,9.774741821E2
2.638422173E2,9.774743042E2
2.638922173E2,9.774743652E2
2.639422173E2,9.774746704E2
2.639922173E2,9.774749146E2
2.640422173E2,9.774752808E2
2.640922173E2,9.774754028E2
2.641422173E2,9.774755249E2
2.641922173E2,9.774759521E2
2.642422173E2,9.774763184E2
2.642922173E2,9.774765625E2
2.643422173E2,9.774768066E2
2.643922173E2,9.774772339E2
2.644422173E2,9.774775391E2
2.644922173E2,9.774780273E2
2.645422173E2,9.774782104E2
2.645922173E2,9.774782715E2
2.646422173E2,9.774783325E2
2.646922173E2,9.774783325E2
2.647422173E2,9.774783325E2
2.647922173E2,9.774783325E2
2.648422173E2,9.774783325E2
2.648922173E2,9.774784546E2
2.649422173E2,9.774784546E2
2.649922173E2,9.774785156E2
2.650422173E2,9.774785156E2
2.650922173E2,9.774785767E2
2.651422173E2,9.774787598E2
2.651922173E2,9.774791260E2
2.652422173E2,9.774793701E2
2.652922173E2,9.774796753E2
2.653422173E2,9.774798584E2
2.653922173E2,9.774801025E2
2.654422173E2,9.774803467E2
2.654922173E2,9.774806519E2
2.655422173E2,9.774808960E2
2.655922173E2,9.774812622E2
2.656422173E2,9.774815674E2
2.656922173E2,9.774819946E2
2.657422173E2,9.774823608E2
2.657922173E2,9.774826050E2
2.658422173E2,9.774827881E2
2.658922173E2,9.774830933E2
2.659422173E2,9.774833984E2
2.659922173E2,9.774835815E2
2.660422173E2,9.774837646E2
2.660922173E2,9.774841309E2
2.661422173E2,9.774841309E2
2.661922173E2,9.774841919E2
2.662422173E2,9.774842529E2
2.662922173E2,9.774843140E2
2.663422173E2,9.774843140E2
2.663922173E2,9.774844360E2
2.664422173E2,9.774848022E2
2.664922173E2,9.774851074E2
2.665422173E2,9.774851685E2
2.665922173E2,9.774854736E2
2.666422173E2,9.774857178E2
2.666922173E2,9.774859009E2
2.667422173E2,9.774860229E2
2.667922173E2,9.774865112E2
2.668422173E2,9.774869385E2
2.668922173E2,9.774871826E2
2.669422173E2,9.774875488E2
2.669922173E2,9.774877319E2
2.670422173E2,9.774878540E2
2.670922173E2,9.774879761E2
2.671422173E2,9.774882202E2
2.671922173E2,9.774886475E2
2.672422173E2,9.774888916E2
2.672922173E2,9.774890747E2
2.673422173E2,9.774893799E2
2.673922173E2,9.774896240E2
2.674422173E2,9.774898682E2
2.674922173E2,9.774898682E2
2.675422173E2,9.774901123E2
2.675922173E2,9.774905396E2
2.676422173E2,9.774908447E2
2.676922173E2,9.774910278E2
2.677422173E2,9.774911499E2
2.677922173E2,9.774912109E2
2.678422173E2,9.774913330E2
2.678922173E2,9.774914551E2
2.679422173E2,9.774914551E2
2.679922173E2,9.774915771E2
2.680422173E2,9.774917603E2
2.680922173E2,9.774918213E2
2.681422173E2,9.774918213E2
2.681922173E2,9.774918823E2
2.682422173E2,9.774918823E2
2.682922173E2,9.774918823E2
2.683422173E2,9.774919434E2
2.683922173E2,9.774919434E2
2.684422173E2,9.774919434E2
2.684922173E2,9.774920654E2
2.685422173E2,9.774921265E2
2.685922173E2,9.774922485E2
2.686422173E2,9.774923706E2
2.686922173E2,9.774926147E2
2.687422173E2,9.774927368E2
2.687922173E2,9.774927368E2
2.688422173E2,9.774927368E2
2.688922173E2,9.774929199E2
2.689422173E2,9.774929199E2
2.689922173E2,9.774931030E2
2.690422173E2,9.774931641E2
2.690922173E2,9.774932861E2
2.691422173E2,9.774932861E2
2.691922173E2,9.774933472E2
2.692422173E2,9.774933472E2
2.692922173E2,9.774933472E2
2.693422173E2,9.774936523E2
2.693922173E2,9.774938354E2
2.694422173E2,9.774938965E2
2.694922173E2,9.774939575E2
2.695422173E2,9.774939575E2
2.695922173E2,9.774940796E2
2.696422173E2,9.774940796E2
2.696922173E2,9.774942017E2
2.697422173E2,9.774944458E2
2.697922173E2,9.774945679E2
2.698422173E2,9.774946899E2
2.698922173E2,9.774947510E2
2.699422173E2,9.774948730E2
2.699922173E2,9.774949951E2
2.700422173E2,9.774950562E2
2.700922173E2,9.774953003E2
2.701422173E2,9.774956055E2
2.701922173E2,9.774958496E2
2.702422173E2,9.774960938E2
2.702922173E2,9.774963379E2
2.703422173E2,9.774964600E2
2.703922173E2,9.774967041E2
2.704422173E2,9.774968262E2
2.704922173E2,9.774969482E2
2.705422173E2,9.774971313E2
2.705922173E2,9.774976196E2
2.706422173E2,9.774978638E2
2.706922173E2,9.774980469E2
2.707422173E2,9.774982300E2
2.707922173E2,9.774985352E2
2.708422173E2,9.774987793E2
2.708922173E2,9.774988403E2
2.709422173E2,9.774991455E2
2.709922173E2,9.774992676E2
2.710422173E2,9.774993896E2
2.710922173E2,9.774998779E2
2.711422173E2,9.775001831E2
2.711922173E2,9.775003662E2
2.712422173E2,9.775007324E2
2.712922173E2,9.775008545E2
2.713422173E2,9.775010376E2
2.713922173E2,9.775012817E2
2.714422173E2,9.775015259E2
2.714922173E2,9.775015869E2
2.715422173E2,9.775017090E2
2.715922173E2,9.775017700E2
2.716422173E2,9.775019531E2
2.716922173E2,9.775021973E2
2.717422173E2,9.775024414E2
2.717922173E2,9.775026245E2
2.718422173E2,9.775029907E2
2.718922173E2,9.775029907E2
2.719422173E2,9.775032349E2
2.719922173E2,9.775035400E2
2.720422173E2,9.775035400E2
2.720922173E2,9.775036011E2
2.721422173E2,9.775036011E2
2.721922173E2,9.775036011E2
2.722422173E2,9.775036621E2
2.722922173E2,9.775036621E2
2.723422173E2,9.775036621E2
2.723922173E2,9.775037231E2
2.724422173E2,9.775037231E2
2.724922173E2,9.775038452E2
2.725422173E2,9.775040283E2
2.725922173E2,9.775043945E2
2.726422173E2,9.775043945E2
2.726922173E2,9.775043945E2
2.727422173E2,9.775043945E2
2.727922173E2,9.775043945E2
2.728422173E2,9.775044556E2
2.728922173E2,9.775045166E2
2.729422173E2,9.775046387E2
2.729922173E2,9.775047607E2
2.730422173E2,9.775050049E2
2.730922173E2,9.775053101E2
2.731422173E2,9.775056152E2
2.731922173E2,9.775061035E2
2.732422173E2,9.775064087E2
2.732922173E2,9.775068359E2
2.733422173E2,9.775071411E2
2.733922173E2,9.775077515E2
2.734422173E2,9.775082397E2
2.734922173E2,9.775084229E2
2.735422173E2,9.775086060E2
2.735922173E2,9.775087891E2
2.736422173E2,9.775091553E2
2.736922173E2,9.775097046E2
2.737422173E2,9.775103760E2
2.737922173E2,9.775107422E2
2.738422173E2,9.775111694E2
2.738922173E2,9.775116577E2
2.739422173E2,9.775121460E2
2.739922173E2,9.775126343E2
2.740422173E2,9.775131836E2
2.740922173E2,9.775136719E2
2.741422173E2,9.775140381E2
2.741922173E2,9.775142822E2
2.742422173E2,9.775145264E2
2.742922173E2,9.775148315E2
2.743422173E2,9.775150146E2
2.743922173E2,9.775150757E2
2.744422173E2,9.775150757E2
2.744922173E2,9.775150757E2
2.745422173E2,9.775151367E2
2.745922173E2,9.775153809E2
2.746422173E2,9.775157471E2
2.746922173E2,9.775161743E2
2.747422173E2,9.775163574E2
2.747922173E2,9.775166016E2
2.748422173E2,9.775168457E2
2.748922173E2,9.775168457E2
2.749422173E2,9.775170288E2
2.749922173E2,9.775173340E2
2.750422173E2,9.775177002E2
2.750922173E2,9.775180664E2
2.751422173E2,9.775183105E2
2.751922173E2,9.775186157E2
2.752422173E2,9.775189819E2
2.752922173E2,9.775195312E2
2.753422173E2,9.775199585E2
2.753922173E2,9.775205078E2
2.754422173E2,9.775207520E2
2.754922173E2,9.775211182E2
2.755422173E2,9.775213623E2
2.755922173E2,9.775216064E2
2.756422173E2,9.775220337E2
2.756922173E2,9.775224609E2
2.757422173E2,9.775228271E2
2.757922173E2,9.775231934E2
2.758422173E2,9.775234375E2
2.758922173E2,9.775236206E2
2.759422173E2,9.775236816E2
2.759922173E2,9.775241699E2
2.760422173E2,9.775245361E2
2.760922173E2,9.775247803E2
2.761422173E2,9.775249023E2
2.761922173E2,9.775250244E2
2.762422173E2,9.775251465E2
2.762922173E2,9.775252686E2
2.763422173E2,9.775255127E2
2.763922173E2,9.775256958E2
2.764422173E2,9.775258179E2
2.764922173E2,9.775261230E2
2.765422173E2,9.775262451E2
2.765922173E2,9.775262451E2
2.766422173E2,9.775264282E2
2.766922173E2,9.775264893E2
2.767422173E2,9.775265503E2
2.767922173E2,9.775265503E2
2.768422173E2,9.775266113E2
2.768922173E2,9.775267334E2
2.769422173E2,9.775267334E2
2.769922173E2,9.775267944E2
2.770422173E2,9.775268555E2
2.770922173E2,9.775269775E2
2.771422173E2,9.775272827E2
2.771922173E2,9.775275269E2
2.772422173E2,9.775277100E2
2.772922173E2,9.775280762E2
2.773422173E2,9.775284424E2
2.773922173E2,9.775286865E2
2.774422173E2,9.775289307E2
2.774922173E2,9.775290527E2
2.775422173E2,9.775292969E2
2.775922173E2,9.775295410E2
2.776422173E2,9.775298462E2
2.776922173E2,9.775302734E2
2.777422173E2,9.775307007E2
2.777922173E2,9.775311279E2
2.778422173E2,9.775313110E2
2.778922173E2,9.775315552E2
2.779422173E2,9.775317993E2
2.779922173E2,9.775320435E2
2.780422173E2,9.775323486E2
2.780922173E2,9.775324707E2
2.781422173E2,9.775324707E2
2.781922173E2,9.775327759E2
2.782422173E2,9.775329590E2
2.782922173E2,9.775330200E2
2.783422173E2,9.775332642E2
2.783922173E2,9.775335693E2
2.784422173E2,9.775336914E2
2.784922173E2,9.775339355E2
2.785422173E2,9.775342407E2
2.785922173E2,9.775343018E2
2.786422173E2,9.775343628E2
2.786922173E2,9.775346069E2
2.787422173E2,9.775346680E2
2.787922173E2,9.775347900E2
2.788422173E2,9.775349731E2
2.788922173E2,9.775352173E2
2.789422173E2,9.775356445E2
2.789922173E2,9.775360107E2
2.790422173E2,9.775361938E2
2.790922173E2,9.775361938E2
2.791422173E2,9.775364380E2
2.791922173E2,9.775368042E2
2.792422173E2,9.775371094E2
2.792922173E2,9.775374146E2
2.793422173E2,9.775376587E2
2.793922173E2,9.775377197E2
2.794422173E2,9.775380249E2
2.794922173E2,9.775382690E2
2.795422173E2,9.775384521E2
2.795922173E2,9.775386963E2
2.796422173E2,9.775387573E2
2.796922173E2,9.775387573E2
2.797422173E2,9.775387573E2
2.797922173E2,9.775388794E2
2.798422173E2,9.775388794E2
2.798922173E2,9.775389404E2
2.799422173E2,9.775390015E2
2.799922173E2,9.775391235E2
2.800422173E2,9.775391846E2
2.800922173E2,9.775393066E2
2.801422173E2,9.775393066E2
2.801922173E2,9.775393677E2
2.802422173E2,9.775395508E2
2.802922173E2,9.775395508E2
2.803422173E2,9.775396118E2
2.803922173E2,9.775396118E2
2.804422173E2,9.775396118E2
2.804922173E2,9.775396118E2
2.805422173E2,9.775397339E2
2.805922173E2,9.775398560E2
2.806422173E2,9.775401611E2
2.806922173E2,9.775403442E2
2.807422173E2,9.775403442E2
2.807922173E2,9.775403442E2
2.808422173E2,9.775403442E2
2.808922173E2,9.775403442E2
2.809422173E2,9.775403442E2
2.809922173E2,9.775403442E2
2.810422173E2,9.775403442E2
2.810922173E2,9.775403442E2
2.811422173E2,9.775403442E2
2.811922173E2,9.775403442E2
2.812422173E2,9.775403442E2
2.812922173E2,9.775403442E2
2.813422173E2,9.775403442E2
2.813922173E2,9.775403442E2
2.814422173E2,9.775403442E2
2.814922173E2,9.775403442E2
2.815422173E2,9.775403442E2
2.815922173E2,9.775403442E2
2.816422173E2,9.775403442E2
2.816922173E2,9.775403442E2
2.817422173E2,9.775403442E2
2.817922173E2,9.775403442E2
2.818422173E2,9.775403442E2
2.818922173E2,9.775403442E2
2.819422173E2,9.775403442E2
2.819922173E2,9.775403442E2
2.820422173E2,9.775403442E2
2.820922173E2,9.775403442E2
2.821422173E2,9.775403442E2
2.821922173E2,9.775403442E2
2.822422173E2,9.775402222E2
2.822922173E2,9.775399780E2
2.823422173E2,9.775397339E2
2.823922173E2,9.775392456E2
2.824422173E2,9.775390625E2
2.824922173E2,9.775387573E2
2.825422173E2,9.775383301E2
2.825922173E2,9.775380859E2
2.826422173E2,9.775379639E2
2.826922173E2,9.775379028E2
2.827422173E2,9.775376587E2
2.827922173E2,9.775375977E2
2.828422173E2,9.775374756E2
2.828922173E2,9.775372314E2
2.829422173E2,9.775369263E2
2.829922173E2,9.775368042E2
2.830422173E2,9.775364990E2
2.830922173E2,9.775361938E2
2.831422173E2,9.775359497E2
2.831922173E2,9.775355835E2
2.832422173E2,9.775355225E2
2.832922173E2,9.775354614E2
2.833422173E2,9.775352173E2
2.833922173E2,9.775349121E2
2.834422173E2,9.775346680E2
2.834922173E2,9.775344238E2
2.835422173E2,9.775339966E2
2.835922173E2,9.775337524E2
2.836422173E2,9.775337524E2
2.836922173E2,9.775335693E2
2.837422173E2,9.775332031E2
2.837922173E2,9.775329590E2
2.838422173E2,9.775327148E2
2.838922173E2,9.775323486E2
2.839422173E2,9.775319214E2
2.839922173E2,9.775316772E2
2.840422173E2,9.775314331E2
2.840922173E2,9.775311279E2
2.841422173E2,9.775308838E2
2.841922173E2,9.775305176E2
2.842422173E2,9.775300903E2
2.842922173E2,9.775299072E2
2.843422173E2,9.775296021E2
2.843922173E2,9.775294189E2
2.844422173E2,9.775291748E2
2.844922173E2,9.775290527E2
2.845422173E2,9.775289917E2
2.845922173E2,9.775286865E2
2.846422173E2,9.775285034E2
2.846922173E2,9.775281982E2
2.847422173E2,9.775279541E2
2.847922173E2,9.775278931E2
2.848422173E2,9.775275269E2
2.848922173E2,9.775273438E2
2.849422173E2,9.775270996E2
2.849922173E2,9.775268555E2
2.850422173E2,9.775267944E2
2.850922173E2,9.775267334E2
2.851422173E2,9.775267334E2
2.851922173E2,9.775264893E2
2.852422173E2,9.775263062E2
2.852922173E2,9.775262451E2
2.853422173E2,9.775261230E2
2.853922173E2,9.775260620E2
2.854422173E2,9.775260010E2
2.854922173E2,9.775259399E2
2.855422173E2,9.775259399E2
2.855922173E2,9.775259399E2
2.856422173E2,9.775259399E2
2.856922173E2,9.775259399E2
2.857422173E2,9.775258789E2
2.857922173E2,9.775258789E2
2.858422173E2,9.775258789E2
2.858922173E2,9.775258789E2
2.859422173E2,9.775258789E2
2.859922173E2,9.775258789E2
2.860422173E2,9.775257568E2
2.860922173E2,9.775256958E2
2.861422173E2,9.775256958E2
2.861922173E2,9.775256958E2
2.862422173E2,9.775256958E2
2.862922173E2,9.775256958E2
2.863422173E2,9.775256348E2
2.863922173E2,9.775254517E2
2.864422173E2,9.775253296E2
2.864922173E2,9.775251465E2
2.865422173E2,9.775250244E2
2.865922173E2,9.775248413E2
2.866422173E2,9.775248413E2
2.866922173E2,9.775247192E2
2.867422173E2,9.775245361E2
2.867922173E2,9.775245361E2
2.868422173E2,9.775245361E2
2.868922173E2,9.775245361E2
2.869422173E2,9.775244751E2
2.869922173E2,9.775244751E2
2.870422173E2,9.775244751E2
2.870922173E2,9.775243530E2
2.871422173E2,9.775243530E2
2.871922173E2,9.775242920E2
2.872422173E2,9.775242310E2
2.872922173E2,9.775242310E2
2.873422173E2,9.775241699E2
2.873922173E2,9.775238647E2
2.874422173E2,9.775236816E2
2.874922173E2,9.775235596E2
2.875422173E2,9.775234375E2
2.875922173E2,9.775231934E2
2.876422173E2,9.775229492E2
2.876922173E2,9.775228882E2
2.877422173E2,9.775228271E2
2.877922173E2,9.775227051E2
2.878422173E2,9.775225830E2
2.878922173E2,9.775223999E2
2.879422173E2,9.775220947E2
2.879922173E2,9.775220947E2
2.880422173E2,9.775220947E2
2.880922173E2,9.775220337E2
2.881422173E2,9.775219727E2
2.881922173E2,9.775219727E2
2.882422173E2,9.775219727E2
2.882922173E2,9.775219727E2
2.883422173E2,9.775219116E2
2.883922173E2,9.775218506E2
2.884422173E2,9.775218506E2
2.884922173E2,9.775218506E2
2.885422173E2,9.775217896E2
2.885922173E2,9.775217896E2
2.886422173E2,9.775217285E2
2.886922173E2,9.775217285E2
2.887422173E2,9.775216675E2
2.887922173E2,9.775216675E2
2.888422173E2,9.775216064E2
2.888922173E2,9.775215454E2
2.889422173E2,9.775215454E2
2.889922173E2,9.775215454E2
2.890422173E2,9.775215454E2
2.890922173E2,9.775214844E2
2.891422173E2,9.775214844E2
2.891922173E2,9.775214844E2
2.892422173E2,9.775214844E2
2.892922173E2,9.775213623E2
2.893422173E2,9.775213623E2
2.893922173E2,9.775213013E2
2.894422173E2,9.775212402E2
2.894922173E2,9.775212402E2
2.895422173E2,9.775211792E2
2.895922173E2,9.775211792E2
2.896422173E2,9.775211182E2
2.896922173E2,9.775210571E2
2.897422173E2,9.775210571E2
2.897922173E2,9.775209961E2
2.898422173E2,9.775209961E2
2.898922173E2,9.775209351E2
2.899422173E2,9.775208740E2
2.899922173E2,9.775208130E2
2.900422173E2,9.775207520E2
2.900922173E2,9.775207520E2
2.901422173E2,9.775205688E2
2.901922173E2,9.775203247E2
2.902422173E2,9.775200806E2
2.902922173E2,9.775198975E2
2.903422173E2,9.775198364E2
2.903922173E2,9.775197754E2
2.904422173E2,9.775197754E2
2.904922173E2,9.775196533E2
2.905422173E2,9.775195312E2
2.905922173E2,9.775194702E2
2.906422173E2,9.775193481E2
2.906922173E2,9.775193481E2
2.907422173E2,9.775192871E2
2.907922173E2,9.775192261E2
2.908422173E2,9.775192261E2
2.908922173E2,9.775191650E2
2.909422173E2,9.775191650E2
2.909922173E2,9.775191650E2
2.910422173E2,9.775191040E2
2.910922173E2,9.775190430E2
2.911422173E2,9.775190430E2
2.911922173E2,9.775190430E2
2.912422173E2,9.775190430E2
2.912922173E2,9.775190430E2
2.913422173E2,9.775189819E2
2.913922173E2,9.775189819E2
2.914422173E2,9.775189209E2
2.914922173E2,9.775189209E2
2.915422173E2,9.775189209E2
2.915922173E2,9.775188599E2
2.916422173E2,9.775187988E2
2.916922173E2,9.775187988E2
2.917422173E2,9.775187988E2
2.917922173E2,9.775187988E2
2.918422173E2,9.775187988E2
2.918922173E2,9.775187988E2
2.919422173E2,9.775186768E2
2.919922173E2,9.775186768E2
2.920422173E2,9.775186157E2
2.920922173E2,9.775186157E2
2.921422173E2,9.775185547E2
2.921922173E2,9.775184937E2
2.922422173E2,9.775184937E2
2.922922173E2,9.775184326E2
2.923422173E2,9.775184326E2
2.923922173E2,9.775184326E2
2.924422173E2,9.775184326E2
2.924922173E2,9.775183716E2
2.925422173E2,9.775183716E2
2.925922173E2,9.775183716E2
2.926422173E2,9.775183716E2
2.926922173E2,9.775183105E2
2.927422173E2,9.775181274E2
2.927922173E2,9.775179443E2
2.928422173E2,9.775179443E2
2.928922173E2,9.775178223E2
2.929422173E2,9.775177612E2
2.929922173E2,9.775175781E2
2.930422173E2,9.775173340E2
2.930922173E2,9.775170288E2
2.931422173E2,9.775167236E2
2.931922173E2,9.775164185E2
2.932422173E2,9.775161743E2
2.932922173E2,9.775159912E2
2.933422173E2,9.775157471E2
2.933922173E2,9.775155029E2
2.934422173E2,9.775152588E2
2.934922173E2,9.775150146E2
2.935422173E2,9.775147705E2
2.935922173E2,9.775145264E2
2.936422173E2,9.775144043E2
2.936922173E2,9.775140991E2
2.937422173E2,9.775139771E2
